method,bin,coverage,width,risk,rmse,cal_error
binning,1,0.98,0.199014368272097,0.58,0.051159996050978,0.0200405629892056
binning2,1,0.955,0.264300431263652,0.58,0.0845419341018839,0.0199079661607536
conditional,1,0.865,0.0277444525722071,0.635,0.00793460035700274,0.006421315808312
isotonic,1,0.995,0.182371839678622,0.69,0.0274078762247179,0.0242549874807211
marginal,1,1,0.159728265892043,0.69,0.00793460035700274,0.00659708768258402
binning,2,0.975,0.167468795916053,0.395,0.040441931283745,0.0156912879993322
binning2,2,0.99,0.258686854994639,0.395,0.0671658325518984,0.0136948386390912
conditional,2,0.96,0.0600882390107566,0.475,0.0149729268355602,0.0117017333960997
isotonic,2,0.99,0.120715425696345,0.49,0.0275018877033082,0.0256450715089177
marginal,2,1,0.159728265892043,0.49,0.0149729268355602,0.0115100209239796
binning,3,0.96,0.202392802881876,0.465,0.0607239907659207,0.0201790095090052
binning2,3,0.935,0.292810132090316,0.465,0.0995482801494038,0.0471324450361763
conditional,3,0.93,0.102301113131854,0.51,0.0397740726183733,0.0229109151693727
isotonic,3,0.985,0.158586523726487,0.535,0.050620520754582,0.0326514826135916
marginal,3,0.955,0.159728265892043,0.535,0.0397740726183733,0.0204277160832897
binning,4,0.875,0.15775290965122,0.55,0.0561888091976054,0.0246422066278247
binning2,4,0.88,0.236842297963111,0.55,0.0796168530042667,0.0423317684009532
conditional,4,0.93,0.13973202600772,0.615,0.0475470704570393,0.0253902544905959
isotonic,4,0.82,0.125218806201867,0.62,0.0448001067947061,0.016296222345763
marginal,4,0.905,0.159728265892043,0.62,0.0475470704570393,0.0255500849666218
binning,5,0.805,0.233455995982093,0.38,0.0631098191275461,0.0209630511854892
binning2,5,0.865,0.31116126813344,0.38,0.0885511345721631,0.0306865745473751
conditional,5,0.865,0.240730005462459,0.5,0.0552325691981351,0.036681668277669
isotonic,5,0.795,0.202126093761097,0.49,0.0546232719403831,0.0239730260467534
marginal,5,0.68,0.159728265892043,0.49,0.0552325691981351,0.0366792997505581
binning,marginal,0.919,0.192016974540668,0.474,0.0549187210444514,0
binning2,marginal,0.925,0.272760196889032,0.474,0.084556010408606,0.00397411394906469
conditional,marginal,0.91,0.114119167236999,0.547,0.0378958675392805,0.0156457911153564
isotonic,marginal,0.917,0.157803737812884,0.565,0.0425693176693026,0.0213239398102843
marginal,marginal,0.908,0.159728265892043,0.565,0.0378958675392805,0.016239866853239
