method,bin,coverage,width,risk,rmse,cal_error
binning,1,0.855,0.34226828157602,0.37,0.127495465939749,0.0974474002859482
binning2,1,0.82,0.384924760832604,0.37,0.133075770340679,0.103449521037859
conditional,1,0.735,0.391751821367026,0.37,0.194200727497474,0.178870788363606
isotonic,1,0.865,0.353194793160148,0.37,0.123592571146079,0.0971294222129362
marginal,1,0.635,0.400027140258008,0.37,0.194200727497474,0.178506982242595
binning,2,0.94,0.34414905298406,0.985,0.0966417210844272,0.0925911110795231
binning2,2,0.96,0.357178310051116,0.985,0.10039633898965,0.096445534701028
conditional,2,0.99,0.374202274087628,0.925,0.118208906511915,0.115235257629861
isotonic,2,0.97,0.35357755893439,0.985,0.0868633747955645,0.0824284407753356
marginal,2,0.945,0.400027140258008,0.985,0.118208906511915,0.114415953601581
binning,3,0.935,0.342450480928507,1,0.0899129325301107,0.0878793350587196
binning2,3,0.92,0.335015472310775,1,0.100295771012245,0.0988231078090679
conditional,3,0.995,0.341882405352659,0.82,0.0761096552210488,0.0719083228118211
isotonic,3,0.945,0.35652687936056,1,0.0900575801276785,0.0880111278105293
marginal,3,0.995,0.400027140258008,1,0.0761096552210488,0.071781617414784
binning,4,0.96,0.328177360250887,0.9,0.0841504021448892,0.074417403640824
binning2,4,0.945,0.32777956318745,0.9,0.0929353253166143,0.0847133774887633
conditional,4,0.99,0.332147181074202,0.85,0.0502219914252699,0.041029722631098
isotonic,4,0.96,0.335751337335362,0.9,0.0851062146532745,0.0763934083225923
marginal,4,1,0.400027140258008,0.9,0.0502219914252699,0.041625648230305
binning,5,0.845,0.322198725775737,0.31,0.0824762392651742,0.0628868211080712
binning2,5,0.85,0.35369914635329,0.31,0.0917259094009758,0.0665586106432036
conditional,5,0.87,0.314486829117571,0.31,0.0565373931150154,0.0385398765666549
isotonic,5,0.86,0.327632675073857,0.31,0.0767294312953766,0.065305522204488
marginal,5,0.965,0.400027140258008,0.31,0.0565373931150154,0.0395933376382511
binning,marginal,0.907,0.335848780303042,0.713,0.097532222111455,0.015662408604166
binning2,marginal,0.899,0.351719450547047,0.713,0.104784010578305,0.0116813086066702
conditional,marginal,0.916,0.350894102199817,0.655,0.112426574260821,0.0655299008192277
isotonic,marginal,0.92,0.345336648772863,0.713,0.0938735433030497,0.0148194900553798
marginal,marginal,0.908,0.400027140258008,0.713,0.112426574260821,0.065414954264808
