method,bin,coverage,width,risk,rmse,cal_error
binning,1,0.96,0.504722917494725,0.9,0.181592962508989,0.151915658398794
binning2,1,0.78,0.785480485072851,0.89,0.296500294223355,0.269740105771406
conditional,1,0.65,0.55409355141543,0.68,0.365664138428418,0.3613730115843
isotonic,1,0.88,0.403547225691303,0.9,0.182865808910807,0.171781920346595
marginal,1,0.6,0.841581127841827,0.64,0.365664138428418,0.361335166494135
binning,2,1,0.49106210716086,0.4,0.0887959850236965,0.0455119054141244
binning2,2,1,0.788288309608386,0.61,0.183811787955191,0.167030939686255
conditional,2,1,0.577150531966137,0.78,0.191712916261677,0.183190858063427
isotonic,2,1,0.575585011473559,0.4,0.0887056004861928,0.0489893082443708
marginal,2,1,0.841581127841827,0.91,0.191712916261677,0.183004912455629
binning,3,0.73,0.387661366179004,0.35,0.183965616490059,0.178298969355987
binning2,3,0.93,0.809949448453952,0.37,0.251813996552614,0.242816150521533
conditional,3,1,0.588085641114654,0.78,0.0287759287639621,0.011305930783283
isotonic,3,0.88,0.355535975431175,0.29,0.175206374559546,0.170699322818134
marginal,3,1,0.841581127841827,0.99,0.0287759287639621,0.0124590026178691
binning,4,0.89,0.364045406857329,0.78,0.0626740239342102,0.039935726761839
binning2,4,0.94,0.443163031885684,0.78,0.0978204830805958,0.0869911044303838
conditional,4,0.95,0.53052070610898,0.81,0.0342123061481301,0.0353217254911029
isotonic,4,0.91,0.332018094198228,0.74,0.0339683934104306,0.0289847766606126
marginal,4,1,0.841581127841827,0.82,0.0342123061481301,0.0224531030200955
binning,5,0.89,0.475049517094519,0.41,0.055743551115709,0.0428628581044278
binning2,5,0.88,0.507339685157361,0.41,0.0621043903545755,0.057249126214136
conditional,5,0.87,0.497105955695507,0.41,0.0652756298174543,0.032126242287932
isotonic,5,0.94,0.52317002229395,0.41,0.0527728047777073,0.0548840812198082
marginal,5,1,0.841581127841827,0.41,0.0652756298174543,0.0412664463203326
binning,marginal,0.894,0.444508262957287,0.568,0.127858872047881,0
binning2,marginal,0.906,0.666844192035647,0.612,0.199266298674439,0.0285132405822332
conditional,marginal,0.894,0.549391277260142,0.692,0.188001887336495,0.153086359767615
isotonic,marginal,0.922,0.437971265817643,0.548,0.123243403058753,0.0367529120388768
marginal,marginal,0.92,0.841581127841827,0.754,0.188001887336495,0.152694204619917
