method,bin,coverage,width,risk,rmse,cal_error
binning,1,0.86,0.185717164111515,0.345,0.0700206527546259,0.019620732012428
binning2,1,0.835,0.349363372809372,0.345,0.115891233149967,0.0364663159916096
conditional,1,0.935,0.128108405970688,0.345,0.0323871633217007,0.0292321438667214
isotonic,1,0.89,0.0688399940870366,0.345,0.0327745090476343,0.0256251573588117
marginal,1,0.96,0.174387136304687,0.345,0.0323871633217007,0.0298025768929055
binning,2,0.895,0.0890365949588182,0.56,0.0281765498020931,0.0161819920757309
binning2,2,0.925,0.172192651096961,0.945,0.0527647472814678,0.0304461902984052
conditional,2,1,0.14441400476835,0.55,0.00855533649219487,0.00526892345477316
isotonic,2,0.92,0.0460648715864063,0.425,0.0136747833861554,0.0109895479781601
marginal,2,1,0.174387136304687,0.645,0.00855533649219487,0.0055009760826758
binning,3,0.955,0.107375247013433,0.25,0.0268858750970941,0.0122624046291808
binning2,3,0.865,0.155909228593276,0.31,0.0485139640303869,0.0279207027747279
conditional,3,1,0.155268744864081,0.25,0.00865366847565363,0.00758215622232181
isotonic,3,0.875,0.0640346244858403,0.25,0.0096155678018212,0.00697281436940152
marginal,3,1,0.174387136304687,0.25,0.00865366847565363,0.00745800737626389
binning,4,0.93,0.159971556783964,0.545,0.0297548601850989,0.00470859495591166
binning2,4,0.92,0.213338192820687,0.89,0.059564499415596,0.0199095424926891
conditional,4,0.975,0.171380764574881,0.52,0.0105854861571943,0.0110081186421268
isotonic,4,0.94,0.128673617696998,0.5,0.0186903958985076,0.0182174715902167
marginal,4,0.985,0.174387136304687,0.5,0.0105854861571943,0.0097984416940505
binning,5,0.925,0.378022444727844,0.29,0.0407708856538283,0.0154319387780208
binning2,5,0.91,0.406945525109551,0.29,0.0690640845830903,0.0174742682285589
conditional,5,0.655,0.183885597122347,0.29,0.01890277416898,0
isotonic,5,0.92,0.38435213369779,0.29,0.0305925838478806,0.0242199055942779
marginal,5,0.625,0.174387136304687,0.29,0.01890277416898,0.00983156348612004
binning,marginal,0.913,0.184024601519115,0.398,0.0423492074832637,0.00467191099942339
binning2,marginal,0.891,0.259549794085969,0.556,0.0733297736974138,0
conditional,marginal,0.913,0.156611503460069,0.391,0.0182558237123134,0.014251745683659
isotonic,marginal,0.909,0.138393048310814,0.362,0.022973307874382,0.0178697830103123
marginal,marginal,0.914,0.174387136304687,0.406,0.0182558237123134,0.0176459306205025
