method,bin,coverage,width,risk,rmse,cal_error
cal_binning_10,1,0.97,0.599067086695826,0.52,0.196956792555391,0.168429929366631
cal_binning_5,1,0.875,0.822772974375801,0.78,0.311910896185789,0.294772431548384
conditional,1,0.805,0.633090712041845,0.585,0.393758433948021,0.390632126838796
isotonic,1,0.88,0.401365850331134,0.82,0.174469638173505,0.166643253314267
marginal,1,0.665,0.909366202947368,0.52,0.393758433948021,0.390758433946799
mondrian_10,1,0.8,0.433235889916318,0.585,0.393758433948021,0.390728298611277
mondrian_5,1,0.79,0.499821124616734,0.585,0.393758433948021,0.390702440418443
oracle,1,0.89,0.0594263515393256,0.805,0.393758433948021,0.390772359633316
cal_binning_10,2,0.955,0.564239646809395,0.82,0.141198379123382,0.0979242485905585
cal_binning_5,2,1,0.825711461037194,0.59,0.160225763568751,0.108538940222833
conditional,2,1,0.707081122914197,0.775,0.21236619726067,0.192482749564709
isotonic,2,0.98,0.562393883067626,0.385,0.139990574414753,0.090796473585741
marginal,2,1,1.05203148384612,0.98,0.21236619726067,0.192295746809799
mondrian_10,2,0.955,0.51416308563478,0.775,0.21236619726067,0.192582714132956
mondrian_5,2,0.95,0.590906277275646,0.775,0.21236619726067,0.192139570554015
oracle,2,0.925,0.0709812599565527,0.385,0.21236619726067,0.192460567152683
cal_binning_10,3,0.8,0.456483252423032,0.945,0.200721823653603,0.196150766625201
cal_binning_5,3,0.88,0.788841184037431,0.48,0.29374388285452,0.293986230988199
conditional,3,1,0.661358045422058,0.915,0.0279591025293248,0.0143867253911132
isotonic,3,0.845,0.320231361311524,0.565,0.12649563403823,0.123722967689741
marginal,3,1,1.05440818194336,0.995,0.0279591025293248,0.0135184445970492
mondrian_10,3,0.96,0.47887709891245,0.935,0.0279591025293248,0.0132513989044841
mondrian_5,3,0.975,0.749330889566972,0.945,0.0279591025293248,0.0161585515022811
oracle,3,0.89,0.171352325345515,0.595,0.0279591025293248,0.0145428871787662
cal_binning_10,4,0.925,0.617075703471819,0.75,0.0608903962546918,0.0374689403387713
cal_binning_5,4,0.915,0.657533683786255,0.705,0.12636125467109,0.113328895495076
conditional,4,0.91,0.655046005079857,0.75,0.0681109999908137,0.0628797326168204
isotonic,4,0.92,0.600591374297131,0.75,0.0494691435206685,0.032276999434544
marginal,4,0.99,1.05440818194336,0.75,0.0681109999908137,0.0588364990022595
mondrian_10,4,0.925,0.625098544872493,0.75,0.0681109999908137,0.0579377917525207
mondrian_5,4,0.925,0.674557935316851,0.75,0.0681109999908137,0.0579583505008963
oracle,4,0.875,0.456669283628586,0.75,0.0681109999908137,0.0590346869953597
cal_binning_10,5,0.88,0.787950793820604,0.455,0.0610098609169053,0.0655888424213
cal_binning_5,5,0.875,0.760994099416385,0.455,0.0702879291643548,0.0763785469891712
conditional,5,0.755,0.650469217509498,0.455,0.116471469455213,0.111982078079831
isotonic,5,0.895,0.793610405527908,0.455,0.0652936732380745,0.0614961730976623
marginal,5,0.97,1.05440818194336,0.455,0.116471469455213,0.115488769112624
mondrian_10,5,0.89,0.8109747172955,0.455,0.116471469455213,0.114342156394134
mondrian_5,5,0.86,0.820054305294275,0.455,0.116471469455213,0.111686538633678
oracle,5,0.93,0.801092923363619,0.455,0.116471469455213,0.110656623940235
cal_binning_10,marginal,0.906,0.604963296644135,0.698,0.145909598297548,0.0131247246974451
cal_binning_5,marginal,0.909,0.771170680530613,0.602,0.214547771302024,0.0242986910384257
conditional,marginal,0.894,0.661409020593491,0.696,0.209347332906443,0.181489498920934
isotonic,marginal,0.904,0.535638574907064,0.595,0.120622237523343,0.021341516853868
marginal,marginal,0.925,1.02492444652472,0.74,0.209347332906443,0.181514517985588
mondrian_10,marginal,0.906,0.572469867326308,0.7,0.209347332906443,0.181431168808297
mondrian_5,marginal,0.9,0.666934106414096,0.702,0.209347332906443,0.181537179313101
oracle,marginal,0.902,0.31190442876672,0.598,0.209347332906443,0.18146246178704
