method,bin,coverage,width,risk,rmse,cal_error
cal_binning_10,1,0.907,0.340664724956074,0.482,0.0972406123693739,0.0358667304104723
cal_binning_5,1,0.873,0.442735086981735,0.481,0.142063343949823,0.0554882951379115
conditional,1,0.838,0.25200747016975,0.508,0.0872697887892619,0.0668481389249783
isotonic,1,0.907,0.273361362378179,0.481,0.0772319593299496,0.0474706190103343
marginal,1,0.872,0.287566360569859,0.513,0.0872697887892619,0.0666768780944944
mondrian_10,1,0.882,0.263492219300203,0.485,0.0872697887892619,0.0668477960309163
mondrian_5,1,0.87,0.279088711759587,0.512,0.0872697887892619,0.0668537445159078
oracle,1,0.899,0.0967803366668439,0.48,0.0872697887892619,0.0669616409838973
cal_binning_10,2,0.917,0.257940292892535,0.621,0.067073001863442,0.0551256062842143
cal_binning_5,2,0.926,0.326371496408852,0.837,0.0851840284556326,0.0755313982988762
conditional,2,0.914,0.2495059333396,0.453,0.0699681033673871,0.0608550338140067
isotonic,2,0.924,0.255973791822912,0.67,0.0579312973395424,0.0456153680586675
marginal,2,0.936,0.290564820769507,0.52,0.0699681033673871,0.0607586539942355
mondrian_10,2,0.877,0.252681465825614,0.607,0.0699681033673871,0.0609571599250784
mondrian_5,2,0.903,0.276857308112668,0.531,0.0699681033673871,0.0608377363298899
oracle,2,0.899,0.106595843551098,0.377,0.0699681033673871,0.0609074858871857
cal_binning_10,3,0.915,0.229056768059707,0.288,0.0513197442215746,0.038845774675851
cal_binning_5,3,0.911,0.267626972338386,0.494,0.0740710614793667,0.0640331934985461
conditional,3,0.986,0.261154816177275,0.301,0.0390412004628501,0.020961635758519
isotonic,3,0.926,0.219656988241941,0.294,0.0432540274038374,0.030170227651863
marginal,3,0.995,0.290564820769507,0.306,0.0390412004628501,0.0206230855042821
mondrian_10,3,0.961,0.235270473453387,0.288,0.0390412004628501,0.0204722751977133
mondrian_5,3,0.963,0.236596163667867,0.288,0.0390412004628501,0.0204497615064364
oracle,3,0.895,0.128164660081626,0.286,0.0390412004628501,0.0206528569743596
cal_binning_10,4,0.901,0.244977416409876,0.605,0.0471801799454699,0.0325507186881065
cal_binning_5,4,0.896,0.289421430327342,0.843,0.0688270434842161,0.0523978005876521
conditional,4,0.95,0.271724064210929,0.743,0.0330903225917289,0.0224069980356492
isotonic,4,0.9,0.225290577210599,0.68,0.0368871618889088,0.026963214001496
marginal,4,0.96,0.290564820769507,0.758,0.0330903225917289,0.0219941323162569
mondrian_10,4,0.863,0.203036297525499,0.605,0.0330903225917289,0.0219424138622779
mondrian_5,4,0.862,0.206134532571483,0.605,0.0330903225917289,0.0220866284569724
oracle,4,0.884,0.18406082662069,0.583,0.0330903225917289,0.0223429326065688
cal_binning_10,5,0.869,0.360442507845397,0.339,0.0492077124563936,0.0241203340083574
cal_binning_5,5,0.882,0.427838752573338,0.339,0.0700863426461562,0.0291745946020514
conditional,5,0.808,0.300639575088666,0.339,0.0376610890035277,0.0213875389855948
isotonic,5,0.883,0.38634382261172,0.339,0.0397669983775334,0.023573144272659
marginal,5,0.795,0.290564820769507,0.339,0.0376610890035277,0.0216518905432362
mondrian_10,5,0.873,0.367566879966129,0.339,0.0376610890035277,0.0213089973624769
mondrian_5,5,0.893,0.378801081884265,0.339,0.0376610890035277,0.0217880869706084
oracle,5,0.888,0.344236114439063,0.339,0.0376610890035277,0.0209564505103255
cal_binning_10,marginal,0.9018,0.286616342032718,0.467,0.0651699451661423,0.00671953865523635
cal_binning_5,marginal,0.8976,0.350798747725931,0.5988,0.0922757735129958,0.00503906805020237
conditional,marginal,0.8992,0.267006371797244,0.4688,0.057531024555258,0.0308160555059552
isotonic,marginal,0.908,0.27212530845307,0.4928,0.0531672803747092,0.0172948677133867
marginal,marginal,0.9116,0.289965128729578,0.4872,0.057531024555258,0.0307435385327408
mondrian_10,marginal,0.8912,0.264409467214166,0.4648,0.057531024555258,0.0305888049535191
mondrian_5,marginal,0.8982,0.275495559599174,0.455,0.057531024555258,0.030780671890564
oracle,marginal,0.893,0.171967556271864,0.413,0.057531024555258,0.0305996036821558
