method,bin,coverage,width,risk,rmse,cal_error
binning,1,0.865,0.238981340960887,0.405,0.0833982254298499,0.0475675845420529
binning2,1,0.86,0.295253753733221,0.42,0.0997417038770965,0.0536067782290245
conditional,1,0.825,0.228144790715037,0.425,0.0816728965926875,0.0584002842225007
isotonic,1,0.85,0.243551431965368,0.42,0.0799279621720773,0.0494293132120137
marginal,1,0.84,0.239541548569912,0.42,0.0816728965926875,0.0579448759880115
binning,2,0.92,0.224462443757088,0.905,0.056544175183882,0.0506568890455932
binning2,2,0.94,0.232044136225908,0.76,0.0701997201720761,0.0659263179179506
conditional,2,0.96,0.236006321512546,0.795,0.051541553187622,0.044792353552288
isotonic,2,0.935,0.211709708477818,0.745,0.0513434328677628,0.0447002164723796
marginal,2,0.965,0.239541548569911,0.795,0.051541553187622,0.045496965719732
binning,3,0.95,0.22891105812812,0.8,0.0525823126125893,0.04219189146833
binning2,3,0.94,0.232525732399779,0.615,0.0582928075952293,0.0473582258500269
conditional,3,0.985,0.238125583868725,0.67,0.0443579863716031,0.0335374855091374
isotonic,3,0.93,0.220573868077891,0.525,0.0511162464430386,0.0401413128277967
marginal,3,0.99,0.239541548569911,0.675,0.0443579863716031,0.034304642169481
binning,4,0.905,0.239578237153703,0.785,0.0503411880128497,0.046015891927349
binning2,4,0.905,0.260607842573798,0.79,0.0650298982043883,0.059742542289051
conditional,4,0.92,0.246495821466986,0.805,0.0398471867891899,0.0300971443073371
isotonic,4,0.865,0.251763734521072,0.74,0.0475607102365088,0.0439126894039724
marginal,4,0.93,0.239541548569911,0.815,0.0398471867891899,0.0298058089801287
binning,5,0.86,0.32724050476493,0.4,0.0619043497625718,0.03094546328331
binning2,5,0.845,0.344968550004769,0.4,0.0746275787507405,0.0412254528274802
conditional,5,0.725,0.252564182339372,0.4,0.0694152079575743,0.0619501778296749
isotonic,5,0.855,0.33085002616519,0.4,0.0456768864527774,0.0339397753952914
marginal,5,0.715,0.239541548569911,0.4,0.0694152079575743,0.0612287295225503
binning,marginal,0.9,0.251834716952946,0.659,0.0621028036111633,0.00291179912315611
binning2,marginal,0.898,0.273080002987495,0.597,0.074930131179052,0
conditional,marginal,0.883,0.240267339980533,0.619,0.0594994018265419,0.0234168689653213
isotonic,marginal,0.887,0.251689753841468,0.566,0.0565436061819089,0.014383687017113
marginal,marginal,0.888,0.239541548569911,0.621,0.0594994018265419,0.0251508621757198
