method,bin,coverage,width,risk,rmse,cal_error
cal_binning_10,1,0.82,0.291870215864773,0.466,0.104161142760093,0.0954069243388694
cal_binning_5,1,0.81,0.288295989484585,0.466,0.10603610329918,0.0974669343711466
conditional,1,0.843,0.92850313447431,0.491,0.159173540214292,0.153687503961374
isotonic,1,0.826,0.29479623659877,0.466,0.103288601436236,0.0944834973680811
marginal,1,0.672,0.354380120467748,0.466,0.159173540214292,0.153588987908375
mondrian_10,1,0.691,0.310073719455904,0.466,0.159173540214292,0.153557764092996
mondrian_5,1,0.693,0.333059562849844,0.466,0.159173540214292,0.15355556411003
oracle,1,0.917,0.107422688620685,0.466,0.159173540214292,0.15358799878584
cal_binning_10,2,0.985,0.284482247325893,0.864,0.04729494000683,0.0444184840355092
cal_binning_5,2,0.984,0.285069249324551,0.864,0.0494385742242507,0.0468799922822499
conditional,2,0.887,0.92727484774998,0.843,0.111571996574865,0.111203838956678
isotonic,2,0.986,0.29033134883415,0.864,0.0478088864841732,0.0451955847499865
marginal,2,0.914,0.355916861866471,0.864,0.111571996574865,0.111160250288955
mondrian_10,2,0.942,0.314787016291283,0.864,0.111571996574865,0.111146566162052
mondrian_5,2,0.933,0.336074239977789,0.864,0.111571996574865,0.111180056491174
oracle,2,0.892,0.116186692827693,0.864,0.111571996574865,0.111173985269363
cal_binning_10,3,0.992,0.284048961751089,0.973,0.0410363314621225,0.0382899539089438
cal_binning_5,3,0.993,0.286174604475213,0.973,0.0406852382869015,0.0384245484635163
conditional,3,0.918,0.933931555590886,0.953,0.0787070134821319,0.0758742301179728
isotonic,3,0.991,0.290857778510553,0.973,0.0406729994806765,0.038067871358496
marginal,3,0.984,0.356231866545944,0.973,0.0787070134821319,0.0758514323944733
mondrian_10,3,0.988,0.31670034289555,0.973,0.0787070134821319,0.0758483508973887
mondrian_5,3,0.99,0.336934541091816,0.973,0.0787070134821319,0.0759933917157942
oracle,3,0.909,0.124471348314589,0.561,0.0787070134821319,0.0758556504699489
cal_binning_10,4,0.939,0.289861252623169,0.837,0.0606015595419607,0.0588901313415532
cal_binning_5,4,0.943,0.29256772629977,0.837,0.0597261267556864,0.057649583399306
conditional,4,0.933,0.914696094750524,0.816,0.0558115745049972,0.0539485639897305
isotonic,4,0.952,0.296898189069771,0.837,0.0602317401942028,0.0587660459962552
marginal,4,0.991,0.356315021842131,0.837,0.0558115745049972,0.0538200170827002
mondrian_10,4,0.98,0.324952844381541,0.837,0.0558115745049972,0.0539393338301492
mondrian_5,4,0.989,0.342819520331268,0.837,0.0558115745049972,0.0539377579588505
oracle,4,0.906,0.135398524628652,0.695,0.0558115745049972,0.053973653351908
cal_binning_10,5,0.786,0.296773102266973,0.481,0.106012034495076,0.094971791362922
cal_binning_5,5,0.793,0.301097183785839,0.481,0.106478818356367,0.0949616585815139
conditional,5,0.921,0.905012692125928,0.488,0.0519635158475317,0.0330729810521749
isotonic,5,0.812,0.303137090569182,0.481,0.105481696880328,0.0942421978849892
marginal,5,0.985,0.356533760983522,0.481,0.0519635158475317,0.0329656790774478
mondrian_10,5,0.943,0.334410836847363,0.481,0.0519635158475317,0.0330563752934366
mondrian_5,5,0.971,0.351352493763368,0.481,0.0519635158475317,0.0330255754682243
oracle,5,0.901,0.160433820235961,0.481,0.0519635158475317,0.0329915853066127
cal_binning_10,marginal,0.9044,0.289407155966379,0.7242,0.0770473049339304,0.0108400509637442
cal_binning_5,marginal,0.9046,0.290640950673992,0.7242,0.0777792586933913,0.00963129482291894
conditional,marginal,0.9004,0.921883664938326,0.7182,0.0997942474527391,0.0656656758717825
isotonic,marginal,0.9134,0.295204128716485,0.7242,0.0766325891561032,0.0111199816286059
marginal,marginal,0.9092,0.355875526341163,0.7242,0.0997942474527391,0.065664963590125
mondrian_10,marginal,0.9088,0.320184951974328,0.7242,0.0997942474527391,0.0656598784648539
mondrian_5,marginal,0.9152,0.340048071602817,0.7242,0.0997942474527391,0.0656183618408385
oracle,marginal,0.905,0.128782614925516,0.6134,0.0997942474527391,0.0655573254374834
