method,bin,coverage,width,risk,rmse,cal_error
cal_binning_10,1,0.81,0.404470758719293,0.448,0.139528855899156,0.0995838561096844
cal_binning_5,1,0.775,0.420862928933768,0.457,0.157725821353129,0.116468589285279
conditional,1,0.702,0.372159761918503,0.447,0.187473452090494,0.166856359062089
isotonic,1,0.82,0.404603072133161,0.45,0.136244781666463,0.103663320951119
marginal,1,0.666,0.394799016457835,0.457,0.187473452090494,0.166928689983665
mondrian_10,1,0.737,0.356312750571614,0.451,0.187473452090494,0.167144959767868
mondrian_5,1,0.724,0.383095680020522,0.457,0.187473452090494,0.167088718321585
oracle,1,0.89,0.0862388499252622,0.448,0.187473452090494,0.167085183668183
cal_binning_10,2,0.942,0.359438170456076,0.881,0.0909886849983752,0.0823820003060342
cal_binning_5,2,0.947,0.391627581138743,0.793,0.107612261966738,0.100196712993504
conditional,2,0.978,0.360430432005019,0.851,0.0987273107017915,0.0920036098330648
isotonic,2,0.936,0.370282254125332,0.863,0.0855849893817694,0.0773055823562942
marginal,2,0.941,0.394885721620037,0.846,0.0987273107017915,0.0920834611369334
mondrian_10,2,0.909,0.344568279630957,0.847,0.0987273107017915,0.0920196547811375
mondrian_5,2,0.909,0.349731109464263,0.828,0.0987273107017915,0.0921453145386088
oracle,2,0.898,0.102051851915755,0.468,0.0987273107017915,0.092064924222655
cal_binning_10,3,0.956,0.331687394331635,0.689,0.0714447195566818,0.0652217290866326
cal_binning_5,3,0.948,0.358746975477979,0.595,0.075969279130543,0.0697933599333889
conditional,3,0.991,0.344768214948375,0.616,0.0536060113636519,0.0431305509338824
isotonic,3,0.952,0.328981207565521,0.709,0.0669535456551447,0.0602742765638176
marginal,3,0.999,0.394885721620037,0.825,0.0536060113636519,0.0430657469187365
mondrian_10,3,0.952,0.335861281635578,0.703,0.0536060113636519,0.0432869307068722
mondrian_5,3,0.949,0.332571815298401,0.66,0.0536060113636519,0.0433517388662273
oracle,3,0.903,0.134799006112689,0.264,0.0536060113636519,0.043254499618821
cal_binning_10,4,0.912,0.283157910942008,0.59,0.0627066593532113,0.0489890955781609
cal_binning_5,4,0.937,0.337789232117607,0.708,0.0808517598889148,0.0698945283917743
conditional,4,0.975,0.344732478463367,0.773,0.04134908112359,0.0223005864387137
isotonic,4,0.916,0.296885895249129,0.685,0.0603277298478318,0.0475368323213807
marginal,4,0.993,0.394885721620037,0.847,0.04134908112359,0.0228262833135452
mondrian_10,4,0.931,0.277826421728896,0.729,0.04134908112359,0.0225003170506885
mondrian_5,4,0.935,0.293962818482935,0.754,0.04134908112359,0.0223997256835142
oracle,4,0.883,0.195790814616306,0.52,0.04134908112359,0.0223300517750295
cal_binning_10,5,0.858,0.437903387921267,0.358,0.0637840593560138,0.0306107691823603
cal_binning_5,5,0.866,0.450577099394362,0.358,0.0793626627730456,0.0416377787160907
conditional,5,0.818,0.353199822260144,0.358,0.0642199701255693,0.0490028075037816
isotonic,5,0.893,0.472302101065805,0.358,0.0556553934084599,0.0338011629261156
marginal,5,0.86,0.394885721620037,0.358,0.0642199701255693,0.04953537363635
mondrian_10,5,0.866,0.423429670254195,0.358,0.0642199701255693,0.0501129154012072
mondrian_5,5,0.883,0.428648679016315,0.358,0.0642199701255693,0.0497350556782043
oracle,5,0.908,0.391092104953558,0.358,0.0642199701255693,0.0499070035141878
cal_binning_10,marginal,0.8956,0.363331524474056,0.5932,0.0903903996384185,0.0096800049961172
cal_binning_5,marginal,0.8946,0.391920763412492,0.5822,0.104942464558723,0.00747003618015138
conditional,marginal,0.8928,0.355058141919082,0.609,0.103538333620113,0.0623754115634152
isotonic,marginal,0.9034,0.37461090602779,0.613,0.0861477405608048,0.0193035013087428
marginal,marginal,0.8918,0.394868380587597,0.6666,0.103538333620113,0.0621433968746291
mondrian_10,marginal,0.879,0.347599680764248,0.6176,0.103538333620113,0.0623604964531438
mondrian_5,marginal,0.88,0.357602020456487,0.6114,0.103538333620113,0.0623535561035608
oracle,marginal,0.8964,0.181994525504714,0.4116,0.103538333620113,0.0625493620673953
