method,bin,coverage,width,risk,rmse,cal_error
binning,1,0.775,0.479255818937508,0.445,0.206547529686711,0.187462185147601
binning2,1,0.78,0.506338778745093,0.445,0.210526368323873,0.191327023280997
conditional,1,0.715,0.57263635682979,0.465,0.280903737202797,0.269937985836293
isotonic,1,0.795,0.517326841707576,0.445,0.202968972752432,0.185781389993734
marginal,1,0.635,0.606912069138625,0.445,0.280903737202797,0.269212263935428
binning,2,1,0.514078539845287,0.975,0.117325842666268,0.110340849444223
binning2,2,1,0.523816451556014,0.975,0.115012472098085,0.108391155101249
conditional,2,0.99,0.573938192443572,0.965,0.195833413382162,0.190598381748569
isotonic,2,1,0.528683242366535,0.975,0.117455424151248,0.110083711906573
marginal,2,0.975,0.606912069138625,0.975,0.195833413382162,0.190637893861478
binning,3,0.98,0.540522317226073,0.995,0.0770944848779772,0.0746053068731311
binning2,3,1,0.543843769964902,0.995,0.0788656293717233,0.0760391023633453
conditional,3,0.995,0.536936407351799,0.995,0.121928620535299,0.117724830548319
isotonic,3,1,0.551613526204165,0.995,0.0764008898824795,0.0749592795752709
marginal,3,1,0.606912069138625,0.995,0.121928620535299,0.117726459936511
binning,4,0.975,0.553900608168165,0.89,0.0864190642384401,0.0821092660013904
binning2,4,0.965,0.55707711025526,0.89,0.0919508877425578,0.088613080720473
conditional,4,0.99,0.517812584158644,0.89,0.0632849244665473,0.0593357855799927
isotonic,4,0.97,0.558182006855447,0.89,0.0894433235663069,0.0863412461434622
marginal,4,1,0.606912069138625,0.89,0.0632849244665473,0.0590951513501447
binning,5,0.8,0.570998163782281,0.365,0.205810243620199,0.19446497819342
binning2,5,0.8,0.571871925451008,0.365,0.206053818172141,0.194799098518801
conditional,5,0.845,0.469498031657224,0.365,0.113592642717998,0.0938224422525398
isotonic,5,0.805,0.576919859897548,0.365,0.202004290766934,0.190683288856053
marginal,5,0.95,0.606912069138625,0.365,0.113592642717998,0.0936952332127166
binning,marginal,0.906,0.531751089591863,0.734,0.149797801064292,0.0125625764115322
binning2,marginal,0.909,0.540589607194455,0.734,0.151447779603342,0.0150479662851388
conditional,marginal,0.907,0.534164314488206,0.736,0.172645587271406,0.0912800711024697
isotonic,marginal,0.914,0.546545095406254,0.734,0.148077762109238,0.0179562609513934
marginal,marginal,0.912,0.606912069138625,0.734,0.172645587271406,0.0916972636751645
