method,bin,coverage,width,risk,rmse,cal_error
binning,1,0.81,0.358988673756509,0.525,0.134435902788914,0.107108431057869
binning2,1,0.77,0.497290081841474,0.51,0.205458890873462,0.183832249183539
conditional,1,0.975,0.368998354521964,0.515,0.141495217880625,0.135629343139769
isotonic,1,0.92,0.227753163219457,0.51,0.0772457536091476,0.0598177659351332
marginal,1,0.79,0.423672049006917,0.51,0.141495217880625,0.135559155342688
binning,2,0.98,0.294151500120628,0.715,0.0808432924371217,0.0661777085557665
binning2,2,0.955,0.546473821956302,0.99,0.115227708727486,0.0735147542705556
conditional,2,1,0.391778885912891,0.445,0.0318152745614038,0.0214350629090753
isotonic,2,0.905,0.144238692158969,0.505,0.0512612192818707,0.0443685229230293
marginal,2,1,0.423672049006917,0.505,0.0318152745614038,0.0211240656205888
binning,3,0.94,0.243992593979698,0.435,0.0559999392275391,0.0336922887790678
binning2,3,0.915,0.376791170008704,0.58,0.142578678490127,0.125424335012057
conditional,3,0.995,0.389100769931833,0.435,0.0391817198621876,0.0290016948528519
isotonic,3,0.905,0.167158582054481,0.35,0.0306396370426515,0.014158663419055
marginal,3,0.995,0.423672049006917,0.455,0.0391817198621876,0.029116357861142
binning,4,0.92,0.493702637720224,0.665,0.0614152028019861,0.0343402753290006
binning2,4,0.89,0.486067808717693,0.665,0.0604623977816707,0.0274655210012788
conditional,4,0.85,0.39606077911697,0.685,0.036709977005381,0
isotonic,4,0.87,0.473812128409228,0.64,0.036812088335825,0.0262675841662468
marginal,4,0.865,0.423672049006917,0.71,0.036709977005381,0.0112179682798409
binning,5,0.87,0.681070415673425,0.515,0.0490317498650485,0.0432154041160421
binning2,5,0.825,0.663291399374565,0.515,0.0659558760171622,0.0592663461809263
conditional,5,0.57,0.395707939910782,0.515,0.072346107422705,0.0860534956066612
isotonic,5,0.895,0.706747199557014,0.515,0.0350524498120039,0
marginal,5,0.62,0.423672049006917,0.515,0.072346107422705,0.0824543249215438
binning,marginal,0.904,0.414381164250097,0.571,0.082365748602523,0.0162444838568559
binning2,marginal,0.871,0.513982856379747,0.652,0.129479990256588,0.0110872140386602
conditional,marginal,0.878,0.388329345878888,0.519,0.0763543020671593,0.0660934428228436
isotonic,marginal,0.899,0.34394195307983,0.504,0.049228468382598,0.0238532613199895
marginal,marginal,0.854,0.423672049006917,0.539,0.0763543020671593,0.0688508376985507
