method,bin,coverage,width,risk,rmse,cal_error
binning,1,0.875,0.137541309397613,0.625,0.0500720893283113,0.0118383226623763
binning2,1,0.865,0.184444945520695,0.905,0.0651335095506047,0.021934737336606
conditional,1,0.935,0.129427534437266,0.825,0.0433252025960876,0.0373207530782088
isotonic,1,0.915,0.113160389075429,0.795,0.0352541535479393,0.0196003732931229
marginal,1,0.93,0.148547919094092,0.79,0.0433252025960876,0.0369257090600068
binning,2,0.895,0.0963484209397729,0.715,0.0273026305388296,0.020973056888306
binning2,2,0.93,0.117054085521427,0.93,0.0346048981841384,0.0295774109517529
conditional,2,0.965,0.132245668532527,0.925,0.0378372012016537,0.0338436588014644
isotonic,2,0.91,0.0919945384500589,0.675,0.0256922014505425,0.0196501019150692
marginal,2,0.965,0.148547919094092,0.95,0.0378372012016537,0.0339912538932217
binning,3,0.92,0.116982079529993,0.99,0.024184425560641,0.0222515834924899
binning2,3,0.865,0.122825164295814,1,0.0291714340342796,0.0270811284610575
conditional,3,0.95,0.132867868040011,1,0.0300516895408182,0.0283827713027171
isotonic,3,0.91,0.11333867773027,1,0.0213711241977447,0.0189575644957251
marginal,3,0.965,0.148547919094092,1,0.0300516895408182,0.0286707049781885
binning,4,0.89,0.163450100861562,0.895,0.0426980141043231,0.0438679016128625
binning2,4,0.855,0.161181740919726,0.895,0.0450037527189977,0.0458726063171021
conditional,4,0.88,0.133399955807762,0.895,0.0230153772225465,0.0196808300425287
isotonic,4,0.9,0.135067460993598,0.895,0.0233235596870142,0.020667504448287
marginal,4,0.93,0.148547919094092,0.895,0.0230153772225465,0.0200081220040593
binning,5,0.885,0.253311865354001,0.355,0.0566345781352094,0.0237660114249198
binning2,5,0.88,0.253246339454817,0.355,0.0568845926615718,0.0238040849540473
conditional,5,0.665,0.131891321276077,0.355,0.050539882337844,0.037460966539032
isotonic,5,0.925,0.27454324746157,0.355,0.0473828273036428,0.0028420908525725
marginal,5,0.72,0.148547919094092,0.355,0.050539882337844,0.0372599325969112
binning,marginal,0.893,0.153526755216588,0.716,0.0421144394542929,0.00274163755277033
binning2,marginal,0.879,0.167750455142496,0.817,0.0480667041711729,0
conditional,marginal,0.879,0.131966469618729,0.8,0.0381990008100825,0.0283374527018682
isotonic,marginal,0.912,0.145620862742185,0.744,0.0320898434617339,0.00848056681782284
marginal,marginal,0.902,0.148547919094092,0.798,0.0381990008100825,0.0282047735603571
