method,bin,coverage,width,risk,rmse,cal_error
binning,1,0.875,0.292139423009338,0.865,0.105700096155428,0.038628211898076
binning2,1,0.825,0.369054490127312,0.49,0.132167835917724,0.0250528462590412
conditional,1,0.99,0.326204125386616,0.89,0.0811671262794142,0.0627013685840533
isotonic,1,0.925,0.225168598802435,0.915,0.0741756296794021,0.045624605209635
marginal,1,0.985,0.414747291327994,0.865,0.0811671262794142,0.0628150733759419
binning,2,0.805,0.270434156404642,0.34,0.0887854917548049,0.0571466130173039
binning2,2,0.895,0.332782503565912,0.445,0.111333123346878,0.0803585498355296
conditional,2,1,0.370677815945195,0.34,0.0525292546525241,0.0370541976188129
isotonic,2,0.825,0.174250140535714,0.34,0.0607665071553938,0.0472600169769357
marginal,2,1,0.414747291327994,0.34,0.0525292546525241,0.0373322431789423
binning,3,0.93,0.26672121137362,0.64,0.0624714510509854,0.0426996290721024
binning2,3,0.93,0.363286169338561,0.345,0.0889336678544624,0.0533371796810667
conditional,3,0.995,0.379634732886968,0.64,0.0333085723673527,0.0246233659608257
isotonic,3,0.945,0.22120055603767,0.48,0.0296224933723118,0.0159541729505895
marginal,3,1,0.414747291327994,0.695,0.0333085723673527,0.0240999192332157
binning,4,0.96,0.529638375409103,0.7,0.0422453233635067,0.0278526453376976
binning2,4,0.895,0.537271904701093,0.635,0.0701356397091321,0.0440907006772262
conditional,4,0.87,0.3970983875075,0.7,0.0363720565818582,0.0153170347443082
isotonic,4,0.95,0.537145223921839,0.7,0.0343037748143379,0.0133780394567246
marginal,4,0.895,0.414747291327994,0.7,0.0363720565818582,0.00936116533567577
binning,5,0.815,0.734282369569189,0.485,0.0640367538292084,0.0784555950812181
binning2,5,0.85,0.787597875352199,0.485,0.0722571469684605,0.0885281176174439
conditional,5,0.565,0.404638571547404,0.485,0.0619929209817236,0.0676278378780148
isotonic,5,0.82,0.749871132244086,0.485,0.0658881996869947,0.087286716900465
marginal,5,0.575,0.414747291327994,0.485,0.0619929209817236,0.0611119268820888
binning,marginal,0.877,0.418643107153178,0.606,0.0759518653581264,0.0245185419322441
binning2,marginal,0.879,0.477998588617015,0.48,0.0978904507383884,0.0143114327027502
conditional,marginal,0.884,0.375650726654737,0.611,0.0558980048441792,0.0410212277472516
isotonic,marginal,0.893,0.381527130308349,0.584,0.0558392126883986,0.0351300404390419
marginal,marginal,0.891,0.414747291327994,0.617,0.0558980048441792,0.0419059038746383
