method,bin,coverage,width,risk,rmse,cal_error
cal_binning_10,1,0.904,0.233349311520415,0.436,0.0717318475500335,0.0104766941839865
cal_binning_5,1,0.892,0.348681579338936,0.436,0.110555417711479,0.00786417878143188
conditional,1,0.858,0.113138856800478,0.436,0.0329869903445026,0.0282645761621407
isotonic,1,0.932,0.164638971511354,0.436,0.0329413552890674,0.0246124982838311
marginal,1,0.951,0.182090036848696,0.436,0.0329869903445026,0.0281967606329546
mondrian_10,1,0.891,0.12909358859605,0.436,0.0329869903445026,0.0283722191663582
mondrian_5,1,0.885,0.125290630017438,0.436,0.0329869903445026,0.0282648987543246
oracle,1,0.879,0.0920354066979786,0.436,0.0329869903445026,0.0282718100083952
cal_binning_10,2,0.876,0.126350041748621,0.621,0.0243467425675639,0.0132839226649794
cal_binning_5,2,0.869,0.177653564997176,0.934,0.0542386267887591,0.0378008896322742
conditional,2,0.949,0.131917482526111,0.6,0.00805761529478317,0.00526112251547916
isotonic,2,0.897,0.114019599383444,0.519,0.0128817088697556,0.00974523908621415
marginal,2,0.995,0.183901652991338,0.712,0.00805761529478317,0.00455017156386718
mondrian_10,2,0.891,0.107411998340017,0.552,0.00805761529478317,0.00474096841766378
mondrian_5,2,0.884,0.104353158848109,0.552,0.00805761529478317,0.00455952886097665
oracle,2,0.901,0.105216844922315,0.528,0.00805761529478317,0.00487715646226266
cal_binning_10,3,0.895,0.144039935921342,0.316,0.0207012103859598,0.00819782642588195
cal_binning_5,3,0.911,0.180762708067602,0.33,0.037143471559523,0.0123408978103853
conditional,3,0.94,0.154712095215377,0.316,0.00804988014888376,0.00678570859425758
isotonic,3,0.879,0.138567361098172,0.316,0.0112302356568825,0.00673724680996253
marginal,3,0.976,0.183901652991338,0.316,0.00804988014888376,0.00670529320051962
mondrian_10,3,0.879,0.123156458493192,0.316,0.00804988014888376,0.00685637046300147
mondrian_5,3,0.886,0.124784905491746,0.316,0.00804988014888376,0.00647594653785093
oracle,3,0.913,0.131761464846267,0.316,0.00804988014888376,0.00651908346375694
cal_binning_10,4,0.871,0.1876079395157,0.528,0.0219751891696537,0.00637725859249873
cal_binning_5,4,0.875,0.220363026430478,0.824,0.0413380427327347,0.015116624636009
conditional,4,0.891,0.186407727566902,0.639,0.00788044233927037,0
isotonic,4,0.864,0.170543226064082,0.639,0.0112333309918275,0.00667223397834314
marginal,4,0.899,0.183901652991338,0.656,0.00788044233927037,0.00167646287034284
mondrian_10,4,0.853,0.163591562167392,0.59,0.00788044233927037,0.00147115391226592
mondrian_5,4,0.854,0.163557031242635,0.628,0.00788044233927037,0
oracle,4,0.894,0.182602071602805,0.623,0.00788044233927037,0
cal_binning_10,5,0.908,0.400061902539293,0.349,0.0430301898191687,0.0216312976681346
cal_binning_5,5,0.909,0.454743633302652,0.349,0.0725299981476062,0.0199764123088351
conditional,5,0.768,0.256182697464949,0.349,0.00974060070833361,0.00217351617110353
isotonic,5,0.906,0.376374924513943,0.349,0.0283042425615931,0.0287957133977175
marginal,5,0.61,0.183901652991338,0.349,0.00974060070833361,0.00522871267732842
mondrian_10,5,0.889,0.346114975953595,0.349,0.00974060070833361,0.00548000381831699
mondrian_5,5,0.89,0.351863062641684,0.349,0.00974060070833361,0
oracle,5,0.9,0.345642146884254,0.349,0.00974060070833361,0
cal_binning_10,marginal,0.8908,0.218281826249074,0.45,0.0412341317671465,0.00877956833811418
cal_binning_5,marginal,0.8912,0.276440902427368,0.5746,0.0685760904529387,0.00291208896560926
conditional,marginal,0.8812,0.168471771914763,0.468,0.0165822069716921,0.0131459838001915
isotonic,marginal,0.8956,0.192828816514199,0.4518,0.0214686160557791,0.0173970036075718
marginal,marginal,0.8862,0.183539329762809,0.4938,0.0165822069716921,0.0130787216634398
mondrian_10,marginal,0.8806,0.173873716710049,0.4486,0.0165822069716921,0.0128921540396148
mondrian_5,marginal,0.8798,0.173969757648322,0.4562,0.0165822069716921,0.0129106219554424
oracle,marginal,0.8974,0.171451586990724,0.4504,0.0165822069716921,0.0129983900390464
