method,bin,coverage,width,risk,rmse,cal_error
cal_binning_10,1,0.899,0.155626628733155,0.464,0.033684596719572,0.0107970488782506
cal_binning_5,1,0.877,0.171751032256728,0.464,0.0455819356965237,0.0137532751758404
conditional,1,0.896,0.41862750228635,0.468,0.0209549824577203,0.0159084478099942
isotonic,1,0.917,0.146274927661957,0.464,0.0247763162613642,0.0176606490056028
marginal,1,0.887,0.124152072717331,0.464,0.0209549824577203,0.0158687252311924
mondrian_10,1,0.889,0.125917231560457,0.464,0.0209549824577203,0.0158992550008232
mondrian_5,1,0.889,0.125214404175696,0.464,0.0209549824577203,0.0156450490429521
oracle,1,0.898,0.114880049900765,0.464,0.0209549824577203,0.0159239530955373
cal_binning_10,2,0.895,0.133016051112236,0.822,0.0163875998003168,0.0134054683694351
cal_binning_5,2,0.87,0.126533532989163,0.822,0.0234706997961126,0.0202441605817777
conditional,2,0.88,0.402530512591429,0.833,0.0120701284440668,0.00928570721353177
isotonic,2,0.914,0.139772787972045,0.867,0.0134906808332842,0.00986262944556777
marginal,2,0.899,0.127768138568707,0.781,0.0120701284440668,0.00900608050339487
mondrian_10,2,0.904,0.130349300384114,0.848,0.0120701284440668,0.00915238157469371
mondrian_5,2,0.89,0.124218409963646,0.766,0.0120701284440668,0.00929933222056089
oracle,2,0.873,0.115182616368086,0.717,0.0120701284440668,0.00905810815434661
cal_binning_10,3,0.922,0.133537549561087,0.483,0.0147358105999193,0.0103842578002451
cal_binning_5,3,0.9,0.129640797307356,0.483,0.020189827101428,0.0160439093919835
conditional,3,0.918,0.428221893696825,0.896,0.012319078123493,0.00862406453729678
isotonic,3,0.936,0.142196541627261,0.699,0.0127272700405135,0.0077390938333273
marginal,3,0.917,0.127768138568707,0.549,0.012319078123493,0.00826682706060744
mondrian_10,3,0.925,0.132173010351441,0.548,0.012319078123493,0.00860483083852381
mondrian_5,3,0.916,0.130173617153243,0.567,0.012319078123493,0.00880084817446371
oracle,3,0.906,0.115457745774253,0.479,0.012319078123493,0.00885254714665383
cal_binning_10,4,0.93,0.13817470326067,0.83,0.01501753760026,0.0109203363609299
cal_binning_5,4,0.897,0.134397429806051,0.83,0.0228601473172412,0.0182835914887247
conditional,4,0.902,0.420202214386374,0.825,0.0125707679892111,0.00811934812264319
isotonic,4,0.918,0.12939586170432,0.859,0.0128092285477326,0.00784798693256897
marginal,4,0.92,0.127768138568707,0.864,0.0125707679892111,0.00820120293781933
mondrian_10,4,0.91,0.125034035961738,0.842,0.0125707679892111,0.00811138337799677
mondrian_5,4,0.915,0.124561891564678,0.868,0.0125707679892111,0.00786606078644758
oracle,4,0.911,0.115819562012558,0.873,0.0125707679892111,0.00816746402195788
cal_binning_10,5,0.893,0.141042352666472,0.409,0.0286975078508142,0.0075109609666971
cal_binning_5,5,0.873,0.156800862046892,0.409,0.040263129458684,0.00968884306846773
conditional,5,0.89,0.412430591603546,0.408,0.0185166490074653,0.0129845366181539
isotonic,5,0.91,0.133969322280714,0.409,0.0183807066218142,0.00989514110433074
marginal,5,0.899,0.127768138568707,0.409,0.0185166490074653,0.0125871451791811
mondrian_10,5,0.884,0.126118275416026,0.409,0.0185166490074653,0.0131546425496708
mondrian_5,5,0.9,0.128917867132067,0.409,0.0185166490074653,0.0128774494742647
oracle,5,0.908,0.116642092646028,0.409,0.0185166490074653,0.013096854946742
cal_binning_10,marginal,0.9078,0.140279457066724,0.6016,0.0231059429144755,0.00482803632701256
cal_binning_5,marginal,0.8834,0.143824730881238,0.6016,0.0321867104821836,0.0026023071547552
conditional,marginal,0.8972,0.416402542912905,0.686,0.0157318115586006,0.00847611941546198
isotonic,marginal,0.919,0.13832188824926,0.6596,0.0170866873993649,0.00816461982807759
marginal,marginal,0.9044,0.127044925398432,0.6134,0.0157318115586006,0.0083859100123703
mondrian_10,marginal,0.9024,0.127918370734755,0.6222,0.0157318115586006,0.00852315488944648
mondrian_5,marginal,0.902,0.126617237997866,0.6148,0.0157318115586006,0.00838554601745617
oracle,marginal,0.8992,0.115596413340338,0.5884,0.0157318115586006,0.00837497656558313
