method,bin,coverage,width,risk,rmse,cal_error
binning,1,0.8,0.423333122701562,0.42,0.176772204571236,0.153328461403063
binning2,1,0.785,0.431876081478768,0.42,0.183253355504013,0.158466156654798
conditional,1,0.68,0.553689676733493,0.435,0.282993703805016,0.271403708185585
isotonic,1,0.845,0.438802575386843,0.42,0.178252353887437,0.156091024578168
marginal,1,0.625,0.568557407242661,0.42,0.282993703805016,0.27065018574705
binning,2,0.975,0.43199779025739,0.98,0.0942513780369689,0.0892342919962634
binning2,2,0.975,0.434800490062051,0.98,0.0976835495872403,0.0926084373903643
conditional,2,0.975,0.485859845228842,0.895,0.184646703872233,0.182681028417602
isotonic,2,0.975,0.452648406454574,0.98,0.0912425828147295,0.0861593705109366
marginal,2,0.87,0.568557407242661,0.98,0.184646703872233,0.182881677499656
binning,3,0.94,0.438887043544087,1,0.0957341004795409,0.0916540516123261
binning2,3,0.895,0.433873670337324,1,0.110039538740962,0.106198047974655
conditional,3,0.99,0.493223899820845,0.955,0.149839071913669,0.149073691231446
isotonic,3,0.925,0.438192056232129,1,0.0865888152458136,0.0822301269367531
marginal,3,0.98,0.568557407242661,1,0.149839071913669,0.148962416071373
binning,4,0.955,0.446181360645337,0.895,0.10398723452583,0.100154244522459
binning2,4,0.955,0.428866870597477,0.895,0.111657589748231,0.108058789341876
conditional,4,0.99,0.460529097633716,0.885,0.0962855405806764,0.0928246039988642
isotonic,4,0.955,0.430168100609992,0.895,0.0992023431759737,0.095600593586493
marginal,4,1,0.568557407242661,0.895,0.0962855405806764,0.092929248858497
binning,5,0.9,0.415940263713739,0.345,0.132598951932748,0.113450084846217
binning2,5,0.855,0.409995504408701,0.345,0.138040825765289,0.119483043302567
conditional,5,0.965,0.425731282754372,0.345,0.0610631735902334,0.0290355726679325
isotonic,5,0.855,0.391218971308338,0.345,0.128650421788003,0.113309636125701
marginal,5,0.985,0.568557407242661,0.345,0.0610631735902334,0.0281953086839088
binning,marginal,0.914,0.431267916172423,0.728,0.124653583633574,0.0110851084515685
binning2,marginal,0.893,0.427882523376864,0.728,0.131723388337921,0.0126784546160892
conditional,marginal,0.92,0.483806760434254,0.703,0.172992026180362,0.126779405448841
isotonic,marginal,0.911,0.430206021998375,0.728,0.121646018782879,0.0154752737222887
marginal,marginal,0.892,0.568557407242661,0.728,0.172992026180362,0.126756602929523
