method,bin,coverage,width,risk,rmse,cal_error
cal_binning_10,1,0.769,0.448576625005793,0.51,0.177136130105718,0.145841680556117
cal_binning_5,1,0.769,0.485643745456564,0.537,0.182781965270056,0.149759422387841
conditional,1,0.662,0.496875758602482,0.483,0.265891608898683,0.253528917952219
isotonic,1,0.794,0.452589015034983,0.49,0.173061236344984,0.1482512507098
marginal,1,0.629,0.534687222542083,0.464,0.265891608898683,0.253771369794091
mondrian_10,1,0.722,0.44829629385776,0.497,0.265891608898683,0.253724665983507
mondrian_5,1,0.721,0.485472085458431,0.464,0.265891608898683,0.253531946446654
oracle,1,0.916,0.0977551983472322,0.521,0.265891608898683,0.253641432414143
cal_binning_10,2,0.927,0.438408773042547,0.852,0.118729467957505,0.111498303884361
cal_binning_5,2,0.926,0.455526748005974,0.767,0.132152127823667,0.125150048653172
conditional,2,0.96,0.474318642777612,0.829,0.171036607249226,0.166746756949532
isotonic,2,0.953,0.445915290460192,0.894,0.106372896016639,0.0984477151433138
marginal,2,0.886,0.5373932630976,0.95,0.171036607249226,0.16685936982581
mondrian_10,2,0.916,0.423133844258641,0.867,0.171036607249226,0.166833234757734
mondrian_5,2,0.927,0.450833343301856,0.95,0.171036607249226,0.16681696560835
oracle,2,0.877,0.10717110627406,0.388,0.171036607249226,0.166779655065901
cal_binning_10,3,0.958,0.404467994246079,0.876,0.0926324832919933,0.0849392092469987
cal_binning_5,3,0.954,0.423500858931762,0.743,0.103136647421167,0.0958232341867339
conditional,3,0.984,0.420738145842807,0.879,0.101819696051272,0.0953402358085277
isotonic,3,0.965,0.441514930912515,0.939,0.0884734970208826,0.0808333352412112
marginal,3,0.997,0.5373932630976,1,0.101819696051272,0.0953719847413815
mondrian_10,3,0.953,0.411947018065973,0.884,0.101819696051272,0.0954504929449064
mondrian_5,3,0.969,0.446001879154638,1,0.101819696051272,0.0954428461896469
oracle,3,0.894,0.126605345777503,0.327,0.101819696051272,0.0953718054171441
cal_binning_10,4,0.946,0.398147588487909,0.892,0.110557544317191,0.105192662613838
cal_binning_5,4,0.934,0.433286664043818,0.856,0.124880562066477,0.119631544541963
conditional,4,0.98,0.402889457827025,0.889,0.0583992302457395,0.0463987155733639
isotonic,4,0.934,0.401517748165197,0.893,0.110492010194386,0.105590481141146
marginal,4,1,0.5373932630976,0.893,0.0583992302457395,0.0464882855046788
mondrian_10,4,0.973,0.412484556729457,0.892,0.0583992302457395,0.0462730739714976
mondrian_5,4,0.98,0.456151652050072,0.893,0.0583992302457395,0.0465662393574071
oracle,4,0.892,0.161579655751528,0.893,0.0583992302457395,0.0463586398223205
cal_binning_10,5,0.88,0.368475518343555,0.348,0.08717870265153,0.0666996193744513
cal_binning_5,5,0.903,0.457024456807667,0.348,0.106556823195349,0.0731997751731986
conditional,5,0.836,0.333577245324189,0.348,0.0732328956898641,0.0556673297418976
isotonic,5,0.875,0.371217876869041,0.348,0.079711472552309,0.0643219701780632
marginal,5,0.976,0.536684287484432,0.348,0.0732328956898641,0.0558805478365574
mondrian_10,5,0.909,0.370878383838844,0.348,0.0732328956898641,0.0559882876150453
mondrian_5,5,0.904,0.383237405007741,0.348,0.0732328956898641,0.055874849009322
oracle,5,0.897,0.282685198271497,0.348,0.0732328956898641,0.0559106007872023
cal_binning_10,marginal,0.896,0.411615299825177,0.6956,0.121554735746983,0.0171368376724708
cal_binning_5,marginal,0.8972,0.450996494649157,0.6502,0.133011361250916,0.0171509692085239
conditional,marginal,0.8844,0.425679850074823,0.6856,0.154332528204813,0.105184065895424
isotonic,marginal,0.9042,0.422550972288385,0.7128,0.116323125285198,0.0185680495171579
marginal,marginal,0.8976,0.536710259863863,0.731,0.154332528204813,0.105239363481175
mondrian_10,marginal,0.8946,0.413348019350135,0.6976,0.154332528204813,0.105208419213225
mondrian_5,marginal,0.9002,0.444339272994547,0.731,0.154332528204813,0.105117191419028
oracle,marginal,0.8952,0.155159300884364,0.4954,0.154332528204813,0.105176223995632
