method,bin,coverage,width,risk,rmse,cal_error
cal_binning_10,1,0.881,0.19673831594715,0.474,0.0608072235423258,0.0183337103886243
cal_binning_5,1,0.859,0.267750692100491,0.474,0.0904309134230807,0.0177909266075355
conditional,1,0.893,0.127595645356736,0.474,0.017702527211047,0.0131103748146645
isotonic,1,0.897,0.156759851025902,0.474,0.0393852918513616,0.030277176284736
marginal,1,0.869,0.115070904938297,0.474,0.017702527211047,0.0128921552626926
mondrian_10,1,0.887,0.120659786268021,0.474,0.017702527211047,0.0129123453403336
mondrian_5,1,0.876,0.116816797052341,0.474,0.017702527211047,0.0126365888077834
oracle,1,0.887,0.114637059368399,0.474,0.017702527211047,0.0128298844445155
cal_binning_10,2,0.904,0.129560736785716,0.677,0.0186636485122834,0.0125252994600972
cal_binning_5,2,0.9,0.16372345928017,0.434,0.0436632162967157,0.036123735010574
conditional,2,0.921,0.123920511933882,0.557,0.0062537833782759,0.00430918409023257
isotonic,2,0.918,0.122861924338941,0.465,0.0108664233777288,0.00714523941085201
marginal,2,0.918,0.118087616443696,0.55,0.0062537833782759,0.00468269000785648
mondrian_10,2,0.913,0.116230548321149,0.527,0.0062537833782759,0.004411897802209
mondrian_5,2,0.911,0.115801207697151,0.527,0.0062537833782759,0.00474576140182352
oracle,2,0.921,0.114985307003596,0.521,0.0062537833782759,0.0043699905470503
cal_binning_10,3,0.907,0.127902128546663,0.302,0.0155984947667218,0.00796006622645949
cal_binning_5,3,0.899,0.150036673046633,0.302,0.0294501843351491,0.01798750411764
conditional,3,0.915,0.126322860401499,0.302,0.0058424558432633,0.00319996987343325
isotonic,3,0.921,0.130404747653273,0.302,0.0075266311822361,0.00612076733900561
marginal,3,0.909,0.118087616443696,0.302,0.0058424558432633,0.00387968452408538
mondrian_10,3,0.903,0.118208006471752,0.302,0.0058424558432633,0.00316549156920918
mondrian_5,3,0.898,0.116364728561082,0.302,0.0058424558432633,0.00380736145842797
oracle,3,0.904,0.115494334671537,0.302,0.0058424558432633,0.00434476610323896
cal_binning_10,4,0.917,0.130417919171092,0.585,0.0160371685386614,0.00500171717146391
cal_binning_5,4,0.895,0.152978390620773,0.85,0.0302688169876924,0.0136469876318002
conditional,4,0.919,0.127677712163954,0.668,0.00612141968384578,0.00302940011373604
isotonic,4,0.933,0.133193932496398,0.629,0.00897723360366192,0.00593939893717975
marginal,4,0.909,0.118087616443696,0.629,0.00612141968384578,0.00201817974160799
mondrian_10,4,0.896,0.113385508017854,0.629,0.00612141968384578,0.00249367952195146
mondrian_5,4,0.889,0.11214928622768,0.629,0.00612141968384578,0.00275958294538528
oracle,4,0.907,0.116378557167341,0.656,0.00612141968384578,0.0028396787434689
cal_binning_10,5,0.923,0.193232104053513,0.306,0.0446525104933119,0.0111496828981782
cal_binning_5,5,0.935,0.282786840788947,0.306,0.0680905156805612,0.0106982080664342
conditional,5,0.921,0.136153750918998,0.306,0.0156360823094256,0.0116856478476421
isotonic,5,0.93,0.149675294741231,0.306,0.0202636691089724,0.0126805099283771
marginal,5,0.876,0.118087616443696,0.306,0.0156360823094256,0.0116130477214389
mondrian_10,5,0.925,0.135768069436924,0.306,0.0156360823094256,0.0115818541547327
mondrian_5,5,0.928,0.135984406650453,0.306,0.0156360823094256,0.011481714114439
oracle,5,0.912,0.118930118811743,0.306,0.0156360823094256,0.0114373343741263
cal_binning_10,marginal,0.9064,0.155570240900827,0.4688,0.0361668376217679,0.00844909300724742
cal_binning_5,marginal,0.8976,0.203455211167403,0.4732,0.057452692756319,0.00507372308601754
conditional,marginal,0.9138,0.128334096155014,0.4614,0.0115635843527312,0.00825551737773208
isotonic,marginal,0.9198,0.138579150051149,0.4352,0.0210577185712367,0.0152269184445313
marginal,marginal,0.8962,0.117484274142616,0.4522,0.0115635843527312,0.00825134458882111
mondrian_10,marginal,0.9048,0.12085038370314,0.4476,0.0115635843527312,0.00826825625765112
mondrian_5,marginal,0.9004,0.119423285237741,0.4476,0.0115635843527312,0.00830373724996993
oracle,marginal,0.9062,0.116085075404523,0.4518,0.0115635843527312,0.00830304537336937
