method,bin,coverage,width,risk,rmse,cal_error
cal_binning_10,1,0.874,0.201290721634604,0.553,0.069624179472177,0.0254280741880531
cal_binning_5,1,0.877,0.368732986397128,0.553,0.120872427286884,0.0540226438475774
conditional,1,0.941,0.134395647479325,0.553,0.0180870411646879,0.0154118910462884
isotonic,1,0.921,0.111723018651798,0.553,0.0425209286226546,0.0388665422421844
marginal,1,0.982,0.534262137665635,0.553,0.0180870411646879,0.0153850826962227
mondrian_10,1,0.887,0.0840982683216076,0.553,0.0180870411646879,0.015425942750225
mondrian_5,1,0.905,0.0931652863870299,0.553,0.0180870411646879,0.0154518660261523
oracle,1,0.91,0.0628264403713016,0.553,0.0180870411646879,0.0154157000778515
cal_binning_10,2,0.894,0.19261832586364,0.634,0.0535799188169077,0.0156190154519505
cal_binning_5,2,0.951,0.37037017217146,0.99,0.102724851163181,0.0141695016761467
conditional,2,1,0.261998863249558,0.545,0.00920412707762901,0.00731164762385386
isotonic,2,0.908,0.10966749903571,0.397,0.0263892643070034,0.0248635843341781
marginal,2,1,0.600991118554185,0.875,0.00920412707762901,0.00715599001711477
mondrian_10,2,0.93,0.0879168361927781,0.397,0.00920412707762901,0.00699946402900704
mondrian_5,2,0.932,0.0897908986061324,0.397,0.00920412707762901,0.00724170698570273
oracle,2,0.909,0.0762880774805773,0.379,0.00920412707762901,0.0072712830002353
cal_binning_10,3,0.884,0.263864274786469,0.281,0.0474358566034783,0.0196433882688311
cal_binning_5,3,0.888,0.355593286334643,0.298,0.0945915146855845,0.0374797924209184
conditional,3,0.994,0.428665920991886,0.467,0.00926399960050191,0.00772529656092504
isotonic,3,0.936,0.24883264765007,0.354,0.0228839243261517,0.0148858738494169
marginal,3,0.999,0.600991118554185,0.6,0.00926399960050191,0.00813036967555025
mondrian_10,3,0.908,0.21763306097876,0.281,0.00926399960050191,0.00697502659527089
mondrian_5,3,0.905,0.221088753104427,0.281,0.00926399960050191,0.00817951104977201
oracle,3,0.888,0.202510046365467,0.306,0.00926399960050191,0.00692003892104866
cal_binning_10,4,0.895,0.585595175412426,0.701,0.0342598546882895,0.0131811090086593
cal_binning_5,4,0.908,0.654016694047141,0.701,0.0603225699355451,0.0205751036875955
conditional,4,0.889,0.5760370864711,0.715,0.016622971063757,0
isotonic,4,0.923,0.64698711641998,0.715,0.0217697915306405,0
marginal,4,0.895,0.600991118554185,0.715,0.016622971063757,0
mondrian_10,4,0.918,0.635550767713001,0.701,0.016622971063757,0.00946629128278097
mondrian_5,4,0.903,0.631966014111219,0.701,0.016622971063757,0
oracle,4,0.907,0.597349023203844,0.715,0.016622971063757,0.0120362359395866
cal_binning_10,5,0.938,1.23438681568191,0.481,0.037928086819445,0.0252768428963107
cal_binning_5,5,0.922,1.18560809105662,0.481,0.03013125352651,0.0147324651247628
conditional,5,0.699,0.660146157860967,0.481,0.0117996788703062,0
isotonic,5,0.943,1.22107553565151,0.481,0.0240737542152048,0
marginal,5,0.669,0.600991118554185,0.481,0.0117996788703062,0
mondrian_10,5,0.932,1.21426342848734,0.481,0.0117996788703062,0
mondrian_5,5,0.922,1.18565766135873,0.481,0.0117996788703062,0
oracle,5,0.89,1.05520798365847,0.481,0.0117996788703062,0
cal_binning_10,marginal,0.897,0.495551062675809,0.53,0.0501612838199984,0.0142362144993189
cal_binning_5,marginal,0.9092,0.586864246001399,0.6046,0.0879281505070377,0.00788277185178779
conditional,marginal,0.9046,0.412248735210567,0.5522,0.0135146904543257,0
isotonic,marginal,0.9262,0.467657163481815,0.5,0.0285711956328903,0.021737611933613
marginal,marginal,0.909,0.587645322376475,0.6448,0.0135146904543257,0.00612843090939627
mondrian_10,marginal,0.915,0.447892472338697,0.4826,0.0135146904543257,0
mondrian_5,marginal,0.9134,0.444333722713507,0.4826,0.0135146904543257,0
oracle,marginal,0.9008,0.398836314215932,0.4868,0.0135146904543257,0.00236820126187284
