method,bin,coverage,width,risk,rmse,cal_error
cal_binning_10,1,0.891,0.398349163210656,0.522,0.128918139244386,0.0788992828056849
cal_binning_5,1,0.842,0.463014012588564,0.522,0.172005630123203,0.138119756099039
conditional,1,0.855,0.243199247870577,0.522,0.0978985324784531,0.0831571934471587
isotonic,1,0.909,0.249265939661103,0.522,0.0757878122020632,0.0492108841385324
marginal,1,0.957,0.404889059038109,0.522,0.0978985324784531,0.083124689341199
mondrian_10,1,0.814,0.228970515758256,0.522,0.0978985324784531,0.0831650497527344
mondrian_5,1,0.774,0.213456358687851,0.522,0.0978985324784531,0.0831036639910629
oracle,1,0.893,0.082416167536633,0.522,0.0978985324784531,0.0831162864091206
cal_binning_10,2,0.91,0.281103505076984,0.677,0.0935089406812773,0.080529319613467
cal_binning_5,2,0.945,0.483150991934934,0.922,0.129033826222724,0.0961377751742998
conditional,2,1,0.31615385336626,0.629,0.0340599888872888,0.0273710536447719
isotonic,2,0.904,0.151732981970974,0.446,0.0440504484195148,0.0381710670479646
marginal,2,1,0.422781269367702,0.677,0.0340599888872888,0.0272985811016796
mondrian_10,2,0.966,0.20898342544811,0.657,0.0340599888872888,0.0273906456643173
mondrian_5,2,0.997,0.293774710851288,0.47,0.0340599888872888,0.0273159070002034
oracle,2,0.894,0.0896637945859377,0.402,0.0340599888872888,0.0273479413590466
cal_binning_10,3,0.889,0.234266347558852,0.283,0.0522753525753244,0.0129021904897298
cal_binning_5,3,0.944,0.380846186681944,0.283,0.0935095538692605,0
conditional,3,0.997,0.374239669230376,0.386,0.0333065332403505,0.0217355871768272
isotonic,3,0.937,0.216648524364326,0.3,0.0268945348724996,0.012368474756889
marginal,3,0.998,0.422781269367702,0.403,0.0333065332403505,0.0217446641803834
mondrian_10,3,0.915,0.205082989655668,0.283,0.0333065332403505,0.0216017666945826
mondrian_5,3,0.913,0.206629523267596,0.283,0.0333065332403505,0.0215391547180523
oracle,3,0.896,0.16078925863803,0.283,0.0333065332403505,0.0217610747212871
cal_binning_10,4,0.919,0.518889587373323,0.68,0.04938280137389,0.0409677053361516
cal_binning_5,4,0.921,0.538186390690675,0.68,0.0803501160933297,0.0636842895752709
conditional,4,0.915,0.445040069051634,0.729,0.0314777529040891,0.0215477096162053
isotonic,4,0.923,0.482902604028518,0.706,0.0386653530503184,0.023046757228006
marginal,4,0.898,0.422781269367702,0.752,0.0314777529040891,0.0243502628462132
mondrian_10,4,0.928,0.499715824538096,0.68,0.0314777529040891,0.0226332166679846
mondrian_5,4,0.927,0.481373134889225,0.68,0.0314777529040891,0.0248561304648292
oracle,4,0.902,0.403003995801235,0.629,0.0314777529040891,0.0234344457570853
cal_binning_10,5,0.906,0.742782433667065,0.434,0.0376231197095626,0.0452728845311507
cal_binning_5,5,0.847,0.660262818286635,0.434,0.0597489440549656,0.0697242513105836
conditional,5,0.731,0.488459083541973,0.434,0.0465393998945485,0.0587852656470842
isotonic,5,0.906,0.762289475980104,0.434,0.0404937940751794,0.0502201776191171
marginal,5,0.656,0.422781269367702,0.434,0.0465393998945485,0.0589930543206857
mondrian_10,5,0.907,0.742660988989097,0.434,0.0465393998945485,0.0623261988299086
mondrian_5,5,0.852,0.656330997779118,0.434,0.0465393998945485,0.0594378736687719
oracle,5,0.897,0.697353785951226,0.434,0.0465393998945485,0.0593282527519132
cal_binning_10,marginal,0.903,0.435078207377376,0.5192,0.0799383278642442,0.0101673893616118
cal_binning_5,marginal,0.8998,0.50509208003655,0.5682,0.11402261112646,0.0131382227362774
conditional,marginal,0.8996,0.373418384612164,0.54,0.0547910491437482,0.0432726146732477
isotonic,marginal,0.9158,0.372567905201005,0.4816,0.04804645122265,0.0246495832832998
marginal,marginal,0.9018,0.419202827301784,0.5576,0.0547910491437482,0.0428901023838487
mondrian_10,marginal,0.906,0.377082748877846,0.5152,0.0547910491437482,0.0431688173233124
mondrian_5,marginal,0.8926,0.370312945095016,0.4778,0.0547910491437482,0.0437936930428243
oracle,marginal,0.8964,0.286645400502612,0.454,0.0547910491437482,0.043370303802713
