method,bin,coverage,width,risk,rmse,cal_error
binning,1,0.93,0.292115360605447,0.605,0.0806628475038249,0.0438353880862382
binning2,1,0.94,0.39606433094139,0.605,0.113482680466338,0.0450159860439237
conditional,1,0.795,0.0612023919378575,0.435,0.0231991396941856,0.011655323545441
isotonic,1,0.985,0.283482662351408,0.57,0.055108504391667,0.0448987677218458
marginal,1,1,0.198321633537935,0.51,0.0231991396941856,0.0115853698735869
binning,2,0.97,0.242079149396876,0.48,0.0665792839450448,0.041289823837936
binning2,2,0.945,0.334215138917504,0.48,0.0854024446221034,0.0283151262242222
conditional,2,0.96,0.105018761772134,0.375,0.0255253578666917,0.0100217947199492
isotonic,2,0.98,0.194281115348992,0.49,0.0503631089865902,0.0425665372516239
marginal,2,1,0.198321633537935,0.43,0.0255253578666917,0.0100456377622455
binning,3,0.89,0.236242599450985,0.385,0.0846711200275564,0.0257003586870771
binning2,3,0.855,0.334141998714016,0.385,0.122291604577156,0.048216574369866
conditional,3,0.935,0.166183546220627,0.36,0.0458604073777125,0.0271880771357552
isotonic,3,0.88,0.176120403916458,0.365,0.0555951947130592,0.0384275434247904
marginal,3,0.965,0.198321633537935,0.38,0.0458604073777125,0.026705348932965
binning,4,0.92,0.22697367446399,0.46,0.0593805766164083,0.0320548411663737
binning2,4,0.935,0.316845760534517,0.46,0.0865407007462563,0.0539608831658495
conditional,4,0.94,0.247582081966453,0.445,0.050698659371797,0.0255194327927912
isotonic,4,0.95,0.206880719463278,0.45,0.0561250579134661,0.035158951952439
marginal,4,0.92,0.198321633537935,0.365,0.050698659371797,0.0273928469579562
binning,5,0.83,0.397766084531355,0.495,0.133772935862999,0.0418529413143433
binning2,5,0.81,0.398483246660959,0.495,0.154394679447178,0.0530975835108779
conditional,5,0.885,0.430622375648874,0.53,0.160030581214371,0.124634808372852
isotonic,5,0.765,0.330049987804748,0.48,0.126504985097999,0.0719519540125305
marginal,5,0.57,0.198321633537935,0.375,0.160030581214371,0.124744414577215
binning,marginal,0.908,0.27903537368973,0.485,0.0889154045522868,0.0132999284357855
binning2,marginal,0.897,0.355950095153677,0.485,0.11528585584586,0.0158103402131314
conditional,marginal,0.903,0.202121831509189,0.429,0.0793385932917007,0.0396224683526398
isotonic,marginal,0.912,0.238162977776977,0.471,0.0745892070727387,0.0215453562695931
marginal,marginal,0.891,0.198321633537935,0.412,0.0793385932917007,0.0400171341972593
