method,bin,coverage,width,risk,rmse,cal_error
binning,1,0.82,0.703949942706865,0.42,0.246110848475559,0.209005567044963
binning2,1,0.82,0.763602197394243,0.42,0.276164775679926,0.235942125586722
conditional,1,0.76,0.589144043765106,0.45,0.322342144615113,0.311737128852121
isotonic,1,0.85,0.705689130063036,0.42,0.240260729874899,0.202411515342826
marginal,1,0.78,0.897739237989941,0.42,0.322342144615113,0.31696804333027
binning,2,0.99,0.677159259768192,1,0.158637498121547,0.15203687583642
binning2,2,0.97,0.723825653952121,1,0.157192897869403,0.148981946514198
conditional,2,0.99,0.611487134499535,0.79,0.227925888802561,0.222915430343674
isotonic,2,0.97,0.710751677129542,1,0.136403956322122,0.129185569637313
marginal,2,1,0.897739237989941,1,0.227925888802561,0.222524392930055
binning,3,1,0.661976298449919,1,0.131728652038544,0.125306352287744
binning2,3,1,0.759005870712332,1,0.141951689233692,0.135829262117376
conditional,3,1,0.587069154888407,0.8,0.137028800566828,0.132660296336901
isotonic,3,1,0.744595319964243,1,0.132803122397236,0.125432630346879
marginal,3,1,0.897739237989941,1,0.137028800566828,0.131388078180354
binning,4,0.99,0.596821593627646,0.88,0.137637766259087,0.131490449849382
binning2,4,0.98,0.641680177918179,0.88,0.14082927387344,0.133341174641464
conditional,4,1,0.538995718692641,0.84,0.051612926853766,0.0305298333164935
isotonic,4,0.98,0.59740152372248,0.88,0.124709615455124,0.117799337994126
marginal,4,1,0.897739237989941,0.88,0.051612926853766,0.0302116921819101
binning,5,0.94,0.501214729318531,0.31,0.0721388603922885,0.0547538620504152
binning2,5,0.94,0.48153676006168,0.31,0.0817889800846086,0.0544581750313216
conditional,5,0.93,0.440438547354239,0.31,0.0452676295661804,0.0354929975626005
isotonic,5,0.91,0.461622491429803,0.31,0.0642548508276598,0.0539834225251288
marginal,5,1,0.897739237989941,0.31,0.0452676295661804,0.0346666249668895
binning,marginal,0.948,0.62822436477423,0.722,0.159522420490039,0.0387118775286585
binning2,marginal,0.942,0.673930132007711,0.722,0.171842482632336,0.0400446920116684
conditional,marginal,0.936,0.553426919839986,0.638,0.189390925691409,0.138798384407913
isotonic,marginal,0.942,0.644012028461821,0.722,0.150764121050502,0.0513751399991768
marginal,marginal,0.956,0.897739237989941,0.722,0.189390925691409,0.142325502745348
