method,bin,coverage,width,risk,rmse,cal_error
cal_binning_10,1,0.737,0.452467885170126,0.469,0.193661096815911,0.164872029681141
cal_binning_5,1,0.739,0.504220758728438,0.546,0.196021399581947,0.165036954159809
conditional,1,0.699,0.538095541245849,0.449,0.274964833062755,0.259102326109903
isotonic,1,0.745,0.456469051833742,0.483,0.187797267324372,0.161462920568339
marginal,1,0.634,0.567668167419293,0.438,0.274964833062755,0.259234317654206
mondrian_10,1,0.693,0.464813595601835,0.469,0.274964833062755,0.259206335213775
mondrian_5,1,0.679,0.49610270681765,0.438,0.274964833062755,0.259382186609439
oracle,1,0.887,0.0866528108393941,0.531,0.274964833062755,0.259055013417951
cal_binning_10,2,0.96,0.448986535442259,0.863,0.112694035491388,0.101696688778528
cal_binning_5,2,0.972,0.470289197133172,0.774,0.119478149724966,0.108325719484992
conditional,2,0.988,0.499346577595748,0.801,0.174694544244925,0.167851998191794
isotonic,2,0.968,0.448076995545935,0.846,0.107952761454941,0.096816738700166
marginal,2,0.909,0.568639860049787,0.956,0.174694544244925,0.168013149675986
mondrian_10,2,0.957,0.455296575459529,0.863,0.174694544244925,0.167782424414924
mondrian_5,2,0.934,0.478785484142197,0.956,0.174694544244925,0.167868961410509
oracle,2,0.904,0.103292641228213,0.382,0.174694544244925,0.167809278192709
cal_binning_10,3,0.956,0.427028161257662,0.864,0.0880000211939361,0.0836245070249443
cal_binning_5,3,0.967,0.433373329734624,0.714,0.105150554687672,0.101301257210823
conditional,3,0.99,0.458775793492059,0.883,0.111579797118177,0.106592428392943
isotonic,3,0.969,0.424276489355238,0.863,0.0836346691841055,0.0793863591201197
marginal,3,0.995,0.568639860049787,1,0.111579797118177,0.1067764814381
mondrian_10,3,0.935,0.450838172920841,0.864,0.111579797118177,0.106771332183404
mondrian_5,3,0.958,0.475581159605716,1,0.111579797118177,0.106822504656589
oracle,3,0.889,0.136004275063699,0.329,0.111579797118177,0.10680914851043
cal_binning_10,4,0.93,0.433012477187216,0.846,0.118015085121442,0.112178677811579
cal_binning_5,4,0.899,0.46814492070951,0.779,0.134543394433867,0.129150734540696
conditional,4,0.976,0.447392710006396,0.846,0.0658321023384483,0.0550509687577002
isotonic,4,0.927,0.425467930183277,0.85,0.115833535475312,0.110621837888868
marginal,4,1,0.568639860049787,0.854,0.0658321023384483,0.0553170790811827
mondrian_10,4,0.959,0.467293778756265,0.846,0.0658321023384483,0.0552211491919969
mondrian_5,4,0.98,0.497435399755623,0.854,0.0658321023384483,0.0552971721149724
oracle,4,0.911,0.197252541221779,0.852,0.0658321023384483,0.0552216659478389
cal_binning_10,5,0.869,0.471487124733865,0.372,0.0893187400282748,0.0750170609870596
cal_binning_5,5,0.884,0.53652366312487,0.372,0.101499514854566,0.0781095575977318
conditional,5,0.851,0.407542020880153,0.372,0.0507929863503794,0.0387471042148969
isotonic,5,0.871,0.517087583519845,0.372,0.0843215661911622,0.0783227131212111
marginal,5,0.954,0.568639860049787,0.372,0.0507929863503794,0.0384726848350104
mondrian_10,5,0.927,0.492021655134643,0.372,0.0507929863503794,0.0390127316871788
mondrian_5,5,0.925,0.487701249167859,0.372,0.0507929863503794,0.03784017366719
oracle,5,0.887,0.390387001272646,0.372,0.0507929863503794,0.0384425481677147
cal_binning_10,marginal,0.8904,0.446596436758226,0.6828,0.126375604783414,0.0179298794312898
cal_binning_5,marginal,0.8922,0.482510373886123,0.637,0.135764599957715,0.0103924372825635
conditional,marginal,0.9008,0.470230528644041,0.6702,0.158422023403184,0.104063973272493
isotonic,marginal,0.896,0.454275610087607,0.6828,0.12201959242304,0.0206407115324242
marginal,marginal,0.8984,0.568445521523688,0.724,0.158422023403184,0.103642771814329
mondrian_10,marginal,0.8942,0.466052755574622,0.6828,0.158422023403184,0.104126118465904
mondrian_5,marginal,0.8952,0.487121199897809,0.724,0.158422023403184,0.104148706622046
oracle,marginal,0.8956,0.182717853925146,0.4932,0.158422023403184,0.103791570617726
