method,bin,coverage,width,risk,rmse,cal_error
binning,1,0.73,0.33916512418847,0.38,0.149512628327802,0.134295882939976
binning2,1,0.705,0.350076646340219,0.38,0.154165878034709,0.13889522073619
conditional,1,0.565,0.436845781250777,0.38,0.231235322003204,0.223440807513682
isotonic,1,0.775,0.371013192379311,0.38,0.147598456142785,0.133850203492345
marginal,1,0.535,0.442119985977345,0.38,0.231235322003204,0.222911177738365
binning,2,0.985,0.349565325668481,0.975,0.0824552576312093,0.0786316265982469
binning2,2,0.975,0.352956121550318,0.975,0.0849412601957696,0.0814828597022223
conditional,2,0.965,0.416496481685477,0.975,0.147377349001912,0.144423429116625
isotonic,2,0.975,0.366565230869462,0.975,0.081717130346549,0.0783936746759725
marginal,2,0.93,0.442119985977345,0.975,0.147377349001912,0.14442171782497
binning,3,0.99,0.36115196535349,1,0.0664454380616929,0.0621935169276442
binning2,3,1,0.354933560502561,1,0.0681146815515382,0.0631924472260455
conditional,3,0.99,0.401904739458334,1,0.10482904768217,0.101908667734094
isotonic,3,1,0.370335205300266,1,0.0628907252056091,0.0585431840470034
marginal,3,0.99,0.442119985977345,1,0.10482904768217,0.101808484845318
binning,4,0.985,0.371859456404756,0.895,0.0750732808937755,0.0747403410876074
binning2,4,0.975,0.362491366432639,0.895,0.0730071425017115,0.0716708939668727
conditional,4,1,0.391488050139481,0.89,0.0720493258438492,0.0692641267750263
isotonic,4,0.99,0.364347872745864,0.895,0.071716335322327,0.071370439854122
marginal,4,1,0.442119985977345,0.895,0.0720493258438492,0.0690935276752888
binning,5,0.855,0.388873000493818,0.36,0.120208527574998,0.110690863134336
binning2,5,0.83,0.374809609255512,0.36,0.12128565573852,0.110002993238754
conditional,5,0.955,0.363591215891972,0.365,0.0623756942407037,0.0461243917782325
isotonic,5,0.84,0.380156023185974,0.36,0.121919232942059,0.114537291150328
marginal,5,0.99,0.442119985977345,0.36,0.0623756942407037,0.0447243866433007
binning,marginal,0.909,0.362122974421803,0.722,0.103589554864988,0.00979555112314738
binning2,marginal,0.897,0.35905346081625,0.722,0.10551018777437,0.0103585302455935
conditional,marginal,0.895,0.402065253685208,0.722,0.138029575791039,0.0935490369704738
isotonic,marginal,0.916,0.370483504896175,0.722,0.102397040072397,0.0136572145287434
marginal,marginal,0.889,0.442119985977345,0.722,0.138029575791039,0.0930225509901212
