method,bin,coverage,width,risk,rmse,cal_error
binning,1,0.815,0.214921064821081,0.51,0.0786682653674341,0.0188785298865094
binning2,1,0.875,0.430528897389547,0.51,0.13138940025314,0
conditional,1,1,0.433243946315361,0.51,0.0186894234792393,0.0148619693338775
isotonic,1,0.885,0.0724726805137543,0.51,0.0462775979003898,0.044150856473297
marginal,1,1,0.69775486152703,0.51,0.0186894234792393,0.0147648488173422
binning,2,0.93,0.15570518635537,0.395,0.0461045085530912,0.0108177593451521
binning2,2,0.97,0.306661132153289,0.395,0.0898339131083627,0.0221720791912469
conditional,2,1,0.504308475231871,0.855,0.00904553266499266,0.0065389031137556
isotonic,2,0.97,0.0774820079094522,0.405,0.0268720671315824,0.0242452026695628
marginal,2,1,0.69775486152703,0.995,0.00904553266499266,0.00666635402550395
binning,3,0.925,0.271167055403413,0.3,0.0522435331036046,0.0197130304601076
binning2,3,0.93,0.40408984452152,0.3,0.103611679855128,0.0274697870074623
conditional,3,1,0.600912710590831,0.615,0.0113665302526963,0
isotonic,3,0.925,0.203694409272288,0.325,0.0199950237638007,0.00495784150350695
marginal,3,1,0.69775486152703,0.735,0.0113665302526963,0.00778370360973104
binning,4,0.905,0.751896528772554,0.725,0.0419327995022884,0.032370871298392
binning2,4,0.895,0.720504626355791,0.725,0.0726853405955918,0.0532099026597591
conditional,4,0.885,0.665322058293477,0.735,0.00648532626958997,0.0494176049931638
isotonic,4,0.945,0.803100000195199,0.735,0.0440727873315883,0.0533354351638501
marginal,4,0.895,0.69775486152703,0.735,0.00648532626958997,0.0611883598307852
binning,5,0.9,1.27747146526017,0.45,0.0123626712858678,0.00161153755379021
binning2,5,0.885,1.2418025395678,0.45,0.0220136742372057,0
conditional,5,0.645,0.699196721060877,0.45,0.0190312462081702,0
isotonic,5,0.92,1.40067344725539,0.45,0.0197824989390601,0
marginal,5,0.65,0.69775486152703,0.45,0.0190312462081702,0
binning,marginal,0.895,0.534232260122518,0.476,0.0509016772835868,0
binning2,marginal,0.911,0.620717407997589,0.476,0.0914728891383248,0
conditional,marginal,0.906,0.580596782298483,0.633,0.0138892909122408,0.0122606293635697
isotonic,marginal,0.929,0.511484509029216,0.485,0.0334582811337305,0.0220190292151143
marginal,marginal,0.909,0.69775486152703,0.685,0.0138892909122408,0.0168613781293762
