method,bin,coverage,width,risk,rmse,cal_error
cal_binning_10,1,0.91,0.378440616532175,0.555,0.124626099487764,0.0625017996343239
cal_binning_5,1,0.945,0.450662802495835,0.555,0.147764698823316,0.100394329963917
conditional,1,0.895,0.290042026046888,0.565,0.138397039527738,0.130328760513917
isotonic,1,0.96,0.205691746183367,0.555,0.0662377649233077,0.0412056331804436
marginal,1,0.91,0.459345229791618,0.555,0.138397039527738,0.130377571631759
mondrian_10,1,0.915,0.210612073805538,0.575,0.138397039527738,0.130302519644362
mondrian_5,1,0.875,0.25158433414096,0.575,0.138397039527738,0.130239554130072
oracle,1,0.92,0.0593890063840522,0.635,0.138397039527738,0.130256435804365
cal_binning_10,2,0.895,0.225128801743824,0.57,0.0796204555016828,0.0712301662903502
cal_binning_5,2,0.81,0.418610047595041,0.785,0.15203230245261,0.137818959111265
conditional,2,1,0.38043701160384,0.525,0.0249492231904352,0.0146123394702065
isotonic,2,0.845,0.15798930737148,0.415,0.0593570709232671,0.0549772375646433
marginal,2,1,0.499438258461615,0.585,0.0249492231904352,0.0148085006543271
mondrian_10,2,0.91,0.178963508877826,0.57,0.0249492231904352,0.0140942597763974
mondrian_5,2,0.97,0.290888985200009,0.57,0.0249492231904352,0.0145732645953958
oracle,2,0.89,0.0675352113608929,0.375,0.0249492231904352,0.0139502358090502
cal_binning_10,3,0.93,0.293339060336853,0.54,0.0665003462813957,0.0506942388829079
cal_binning_5,3,0.935,0.395640337812687,0.54,0.112947246262856,0.0889674850254384
conditional,3,1,0.428089602063409,0.54,0.0463483202163438,0.0404999418304257
isotonic,3,0.91,0.212144277957399,0.36,0.0408798127974849,0.0288360173242673
marginal,3,1,0.499438258461615,0.545,0.0463483202163438,0.0402348368032402
mondrian_10,3,0.885,0.229692219649501,0.54,0.0463483202163438,0.040177043249153
mondrian_5,3,0.885,0.258522343474657,0.54,0.0463483202163438,0.0393082446833245
oracle,3,0.92,0.159899938622889,0.28,0.0463483202163438,0.040357327839177
cal_binning_10,4,0.94,0.494613871449499,0.685,0.0311675014865365,0
cal_binning_5,4,0.935,0.524731982377336,0.685,0.0526111936454643,0
conditional,4,0.895,0.473113743736818,0.685,0.0443741173897901,0.0336129051807655
isotonic,4,0.95,0.535405660859154,0.685,0.0314386857311188,0.0331376980892052
marginal,4,0.93,0.499438258461615,0.685,0.0443741173897901,0.0333156818823531
mondrian_10,4,0.895,0.467911833729357,0.685,0.0443741173897901,0.0296601123470964
mondrian_5,4,0.91,0.494966047917823,0.685,0.0443741173897901,0.038442769444038
oracle,4,0.92,0.455321005957789,0.665,0.0443741173897901,0.036988517923323
cal_binning_10,5,0.89,0.826646587975634,0.465,0.0565443102383595,0.0684009653368978
cal_binning_5,5,0.875,0.804521996911073,0.465,0.0537799031153195,0.0563676151508019
conditional,5,0.695,0.508474763632731,0.465,0.0488057238399924,0.0396705428257877
isotonic,5,0.92,0.87362886368945,0.465,0.0551646414431677,0.0660788135026248
marginal,5,0.705,0.499438258461615,0.465,0.0488057238399924,0.0404327999202979
mondrian_10,5,0.89,0.830182229049405,0.465,0.0488057238399924,0.0509302323074664
mondrian_5,5,0.915,0.80612090765008,0.465,0.0488057238399924,0.038470104569735
oracle,5,0.915,0.796640168358272,0.465,0.0488057238399924,0.0564730170887921
cal_binning_10,marginal,0.913,0.443633787607597,0.563,0.078053891424605,0.0245721851509126
cal_binning_5,marginal,0.9,0.518833433438394,0.606,0.112574884696049,0.035735091711619
conditional,marginal,0.897,0.416031429416737,0.556,0.0724919747949987,0.0599473653176304
isotonic,marginal,0.917,0.39697197121217,0.496,0.05217928916924,0.0328436336687006
marginal,marginal,0.909,0.491419652727616,0.567,0.0724919747949987,0.0586352361659713
mondrian_10,marginal,0.899,0.383472373022326,0.567,0.0724919747949987,0.0597539386496936
mondrian_5,marginal,0.911,0.420416523676706,0.567,0.0724919747949987,0.0587062518331659
oracle,marginal,0.913,0.307757066136779,0.484,0.0724919747949987,0.0588957112267523
