method,bin,coverage,width,risk,rmse,cal_error
binning,1,0.84,0.418273418006838,0.52,0.1445978603704,0.0932596386324275
binning2,1,0.89,0.421814035797379,0.44,0.143884202479944,0.0864619588435652
conditional,1,0.81,0.404224814623516,0.48,0.184759997308642,0.16268315696596
isotonic,1,0.89,0.478916869869844,0.52,0.134530638422385,0.0863308502116161
marginal,1,0.67,0.407182877246529,0.52,0.184759997308642,0.161491703373599
binning,2,0.96,0.376356626597262,0.78,0.0825918453625665,0.0693789173995491
binning2,2,0.93,0.392217909444676,0.86,0.088942707002263,0.0763844331283911
conditional,2,1,0.344195706915203,0.67,0.0985297353542383,0.0897079327678788
isotonic,2,0.98,0.375846954149768,0.69,0.0794947888693062,0.0672699332351266
marginal,2,0.96,0.407182877246529,0.79,0.0985297353542383,0.0902852112002109
binning,3,0.93,0.374902274352079,0.63,0.0964740163357459,0.0870034269855326
binning2,3,0.85,0.348466617772216,0.67,0.118195302072019,0.110296714566479
conditional,3,1,0.366207797223777,0.73,0.0761752170706513,0.0669689679090823
isotonic,3,0.94,0.340197925015916,0.4,0.0820834107211006,0.0718339195324052
marginal,3,1,0.407182877246529,0.78,0.0761752170706513,0.066203799502631
binning,4,0.91,0.289949766362342,0.84,0.0696447330801823,0.0576287651325351
binning2,4,0.93,0.285970761650504,0.81,0.084384429595454,0.073842951887775
conditional,4,0.98,0.326727796372469,0.82,0.0434264817823939,0.0315903168304658
isotonic,4,0.96,0.26751198210626,0.77,0.0530664446488711,0.0410697745692458
marginal,4,1,0.407182877246529,0.88,0.0434264817823939,0.0325986817231777
binning,5,0.87,0.371146395058971,0.37,0.0507668984387515,0.0185975927944797
binning2,5,0.87,0.41269825220454,0.37,0.0749366844926594,0.037247376431124
conditional,5,0.8,0.312829842964212,0.37,0.0407022861687257,0.0318582855425375
isotonic,5,0.93,0.434519646377008,0.37,0.052730088939448,0.0273219911054665
marginal,5,0.87,0.407182877246529,0.37,0.0407022861687257,0.0272034195777754
binning,marginal,0.902,0.366125696075499,0.628,0.0943025522400555,0.013247645497978
binning2,marginal,0.894,0.372233515373863,0.63,0.105185395302749,0.0255068395466297
conditional,marginal,0.918,0.350837191619835,0.614,0.103140258356845,0.0697998656786358
isotonic,marginal,0.94,0.379398675503759,0.55,0.0857346024363006,0.0183070914432652
marginal,marginal,0.9,0.407182877246529,0.668,0.103140258356845,0.0695123352982559
