method,bin,coverage,width,risk,rmse,cal_error
binning,1,1,0.240046669194807,0.39,0.0468773642168601,0.0109488227535146
binning2,1,0.92,0.254405670644277,0.39,0.0677344319406702,0.0196463103258926
conditional,1,0.97,0.20666956745148,0.39,0.031109847469849,0.0234671112855919
isotonic,1,0.98,0.181692763614961,0.39,0.0398538442582207,0.0283816667220555
marginal,1,0.96,0.177024254260492,0.39,0.031109847469849,0.02384984287498
binning,2,0.95,0.11127207700417,0.82,0.0197690948415203,0.0120643084578838
binning2,2,0.97,0.131745979540976,0.82,0.031527024478597,0.0236081964532732
conditional,2,1,0.2027607460125,0.91,0.0167979377335276,0.00671035920618384
isotonic,2,0.96,0.114319847397184,0.82,0.0181521470987213,0.00847237144793105
marginal,2,1,0.177024254260492,0.92,0.0167979377335276,0.00668409196711972
binning,3,0.97,0.146536625899798,0.35,0.0183496681345644,0.01469274270923
binning2,3,0.95,0.145708283797314,0.35,0.0241539620860399,0.015504386755032
conditional,3,1,0.199113308413857,0.73,0.0164452255241975,0.0165865183148999
isotonic,3,0.96,0.147086123598865,0.3,0.0145242205706963,0.00772843717307962
marginal,3,1,0.177024254260492,0.54,0.0164452255241975,0.0147551937291277
binning,4,0.98,0.179144940325404,0.77,0.0205439271053566,0.0210804891443044
binning2,4,0.9,0.174104186295865,0.77,0.0321240026858666,0.0335895039422229
conditional,4,0.95,0.206247919078563,0.85,0.0157913273348429,0.0142730219923111
isotonic,4,0.95,0.173274804334907,0.61,0.016196858733889,0.0174601134248193
marginal,4,0.96,0.177024254260492,0.83,0.0157913273348429,0.0148494739465538
binning,5,1,0.37194397087773,0.4,0.0347587408610697,0
binning2,5,0.96,0.362774143463728,0.4,0.0520961707770932,0.00821246946655231
conditional,5,0.85,0.201037052171262,0.4,0.0147836213251329,0.00968253423026215
isotonic,5,1,0.346160151627301,0.4,0.0268192477370593,0.00586839264805069
marginal,5,0.81,0.177024254260492,0.4,0.0147836213251329,0.0141940724416125
binning,marginal,0.98,0.209788856660382,0.546,0.0301835641188347,0.00336173888471751
binning2,marginal,0.94,0.213747652748432,0.546,0.0445225403261108,0.0048340056298508
conditional,marginal,0.954,0.203165718625532,0.656,0.019941716288823,0.0103163104388666
isotonic,marginal,0.97,0.192506738114643,0.504,0.0249415020063575,0.0119082314045511
marginal,marginal,0.946,0.177024254260492,0.616,0.019941716288823,0.0117190088051552
