method,bin,coverage,width,risk,rmse,cal_error
cal_binning_10,1,0.766,0.284600630030599,0.466,0.110383236156091,0.102767055874542
cal_binning_5,1,0.748,0.274474197395758,0.466,0.1119882589074,0.10418681136489
conditional,1,0.828,0.897957156425976,0.479,0.183228060700053,0.179446210993498
isotonic,1,0.775,0.284005606087941,0.466,0.109632770900418,0.102398441060262
marginal,1,0.619,0.388904515141403,0.466,0.183228060700053,0.179332068720671
mondrian_10,1,0.637,0.341735747977625,0.466,0.183228060700053,0.179475223881892
mondrian_5,1,0.619,0.352302784392947,0.466,0.183228060700053,0.179278193665232
oracle,1,0.908,0.107110350238064,0.466,0.183228060700053,0.179393489258154
cal_binning_10,2,0.972,0.287054962937994,0.898,0.0598908910027007,0.0577505293677512
cal_binning_5,2,0.976,0.281856888968941,0.898,0.0590287239192416,0.0565291190676425
conditional,2,0.871,0.86628951953599,0.882,0.128821720047648,0.127519482664331
isotonic,2,0.968,0.285624422853349,0.898,0.0602833189015936,0.0582563935489473
marginal,2,0.898,0.389331692890136,0.898,0.128821720047648,0.127517920737543
mondrian_10,2,0.916,0.343647189348144,0.898,0.128821720047648,0.12748278762385
mondrian_5,2,0.909,0.352220025076538,0.898,0.128821720047648,0.127458669064098
oracle,2,0.912,0.115906115258029,0.53,0.128821720047648,0.127516977060277
cal_binning_10,3,0.991,0.28854657543628,0.965,0.0453411708300496,0.0417216687859106
cal_binning_5,3,0.986,0.286488320789677,0.965,0.0450232576326949,0.0412478938158759
conditional,3,0.904,0.871290208629706,0.955,0.0975728632186564,0.0982405009789462
isotonic,3,0.98,0.294710306184114,0.965,0.0444057521838044,0.0406974228438036
marginal,3,0.962,0.389331692890136,0.965,0.0975728632186564,0.0983049237955809
mondrian_10,3,0.97,0.347042152135358,0.965,0.0975728632186564,0.0982049151538815
mondrian_5,3,0.968,0.354138182564222,0.965,0.0975728632186564,0.0982828061440389
oracle,3,0.899,0.123834873313006,0.617,0.0975728632186564,0.098261989392143
cal_binning_10,4,0.961,0.291566392875637,0.846,0.0532043581211234,0.0504126826814464
cal_binning_5,4,0.956,0.291453977507954,0.846,0.0533919308341348,0.0505362497852248
conditional,4,0.945,0.902892934564289,0.844,0.0677784616912636,0.0671777433429288
isotonic,4,0.953,0.294214295805879,0.846,0.052731925728108,0.0494401964711577
marginal,4,0.998,0.389331692890136,0.846,0.0677784616912636,0.0672742592117613
mondrian_10,4,0.997,0.352799655080346,0.846,0.0677784616912636,0.0673059776404503
mondrian_5,4,0.998,0.360360263455771,0.846,0.0677784616912636,0.0672516380279167
oracle,4,0.904,0.134450238970878,0.846,0.0677784616912636,0.0672287191094979
cal_binning_10,5,0.814,0.297876100358175,0.422,0.101607298406837,0.0930537363546578
cal_binning_5,5,0.806,0.298499744556977,0.422,0.101946297191668,0.0934104548671343
conditional,5,0.94,0.878049857338468,0.423,0.0454466318228919,0.0234158341370474
isotonic,5,0.821,0.29731251896729,0.422,0.099662901383375,0.0909963191385037
marginal,5,0.996,0.389331692890136,0.422,0.0454466318228919,0.0235500755621064
mondrian_10,5,0.97,0.367328380650416,0.422,0.0454466318228919,0.0236064696594927
mondrian_5,5,0.978,0.372434267379282,0.422,0.0454466318228919,0.0233836709054391
oracle,5,0.912,0.159253059288552,0.422,0.0454466318228919,0.0237273610395219
cal_binning_10,marginal,0.9008,0.289928932327737,0.7194,0.0787171470954649,0.00883194415550441
cal_binning_5,marginal,0.8944,0.286554625843861,0.7194,0.0791158642723366,0.00770751725476181
conditional,marginal,0.8976,0.883295935298886,0.7166,0.115193174827247,0.0865636905155966
isotonic,marginal,0.8994,0.291173429979714,0.7194,0.0778956272498672,0.00806013056074186
marginal,marginal,0.8946,0.389246257340389,0.7194,0.115193174827247,0.0866176852452239
mondrian_10,marginal,0.898,0.350510625038378,0.7194,0.115193174827247,0.0866384029599076
mondrian_5,marginal,0.8944,0.358291104573752,0.7194,0.115193174827247,0.0866364168472476
oracle,marginal,0.907,0.128110927413706,0.5762,0.115193174827247,0.0866151133361435
