method,bin,coverage,width,risk,rmse,cal_error
cal_binning_10,1,0.766,0.502773713474389,0.425,0.217355036904907,0.200510283510656
cal_binning_5,1,0.747,0.519495690648422,0.425,0.223223025017454,0.20611423045068
conditional,1,0.714,0.659499297421542,0.431,0.330582993804522,0.320759755096282
isotonic,1,0.744,0.499482021186563,0.425,0.215615994181933,0.199021785212757
marginal,1,0.698,0.739968423530583,0.425,0.330582993804522,0.320738496429798
mondrian_10,1,0.636,0.524344869812146,0.454,0.330582993804522,0.320844009353099
mondrian_5,1,0.614,0.56796520685435,0.425,0.330582993804522,0.320766605951167
oracle,1,0.908,0.0897719954816739,0.75,0.330582993804522,0.320819438341856
cal_binning_10,2,0.994,0.547580613344897,0.949,0.132137427206293,0.125875383089497
cal_binning_5,2,0.996,0.544186957856229,0.949,0.129596487018085,0.123103769240051
conditional,2,0.968,0.644029305500126,0.937,0.25097026058391,0.246378869173375
isotonic,2,0.986,0.542951847188271,0.949,0.131245769424626,0.124948226234589
marginal,2,0.867,0.741830602866549,0.949,0.25097026058391,0.24638878358612
mondrian_10,2,0.898,0.586311775579876,0.929,0.25097026058391,0.246386889889034
mondrian_5,2,0.895,0.614758074541737,0.949,0.25097026058391,0.246370635494814
oracle,2,0.901,0.107002416777061,0.374,0.25097026058391,0.246400359964674
cal_binning_10,3,0.978,0.569834655037396,0.998,0.0960970344856941,0.092236114990124
cal_binning_5,3,0.99,0.561556953388408,0.998,0.0998412306144751,0.0963713958223301
conditional,3,0.984,0.614653663216952,0.995,0.196101658898752,0.194129702098915
isotonic,3,0.988,0.564452814543406,0.998,0.094555749341528,0.0911618851759831
marginal,3,0.976,0.741830602866549,0.998,0.196101658898752,0.194112681047857
mondrian_10,3,0.978,0.625216126544145,0.985,0.196101658898752,0.19408716758014
mondrian_5,3,0.988,0.646562511640935,0.998,0.196101658898752,0.194096340571322
oracle,3,0.894,0.131455586050984,0.86,0.196101658898752,0.194114512892893
cal_binning_10,4,0.979,0.589346929081964,0.853,0.0941141764554878,0.0882161626468652
cal_binning_5,4,0.962,0.579991314143907,0.853,0.100282587778134,0.0944843716415638
conditional,4,0.993,0.585942873276398,0.853,0.140900280188723,0.139051965919441
isotonic,4,0.976,0.583741847109413,0.853,0.0953503128509468,0.0898304010050846
marginal,4,0.999,0.741830602866549,0.853,0.140900280188723,0.139033174207227
mondrian_10,4,0.996,0.668995728320954,0.853,0.140900280188723,0.139005002650893
mondrian_5,4,0.996,0.687850177737322,0.853,0.140900280188723,0.138963926393426
oracle,4,0.884,0.174679212142544,0.853,0.140900280188723,0.139008290808909
cal_binning_10,5,0.871,0.609387647886831,0.404,0.180887208187207,0.166650188465889
cal_binning_5,5,0.866,0.604340335567731,0.404,0.181261007141067,0.167025649441347
conditional,5,0.948,0.522688717916098,0.404,0.0797887814636852,0.045421300639037
isotonic,5,0.867,0.60733348077826,0.404,0.177836766774488,0.163661579098809
marginal,5,0.992,0.741830602866549,0.404,0.0797887814636852,0.0456587350564395
mondrian_10,5,0.97,0.722519949964826,0.404,0.0797887814636852,0.0455277384297426
mondrian_5,5,0.983,0.743015807497396,0.404,0.0797887814636852,0.0455658537574902
oracle,5,0.897,0.305355013683374,0.404,0.0797887814636852,0.0452687000138859
cal_binning_10,marginal,0.9176,0.563784711765095,0.7258,0.151997244757419,0.0123404410463382
cal_binning_5,marginal,0.9122,0.561914250320939,0.7258,0.154598958468198,0.0127317476573783
conditional,marginal,0.9214,0.605362771466223,0.724,0.217690691908441,0.158885783624518
isotonic,marginal,0.9122,0.559592402161183,0.7258,0.150581603424881,0.015290569142366
marginal,marginal,0.9064,0.741458166999356,0.7258,0.217690691908441,0.158958097464794
mondrian_10,marginal,0.8956,0.62547769004439,0.725,0.217690691908441,0.15885661913678
mondrian_5,marginal,0.8952,0.652030355654348,0.7258,0.217690691908441,0.158808562790448
oracle,marginal,0.8968,0.161652844827127,0.6482,0.217690691908441,0.158928419582689
