method,bin,coverage,width,risk,rmse,cal_error
binning,1,0.91,0.191776580414742,0.46,0.0664156764574584,0.0151859555198653
binning2,1,0.87,0.329558832703547,0.46,0.121072604486208,0.0300616181404357
conditional,1,0.985,0.126484130455751,0.505,0.0177028948253416,0.0121705794895999
isotonic,1,0.875,0.0823089936346823,0.56,0.0419008541102451,0.0292063687144343
marginal,1,0.995,0.155435989741471,0.46,0.0177028948253416,0.0115643550607307
binning,2,0.93,0.099439810682291,0.295,0.0273963803009359,0.0122523242361784
binning2,2,0.95,0.174946908540207,0.295,0.0529408620964123,0.028928793942897
conditional,2,0.99,0.134150488060887,0.295,0.0138479296622465,0.00823963316503778
isotonic,2,0.91,0.0593855065467204,0.295,0.0166935947099742,0.011673995504519
marginal,2,1,0.155435989741471,0.295,0.0138479296622465,0.00843363610092483
binning,3,0.9,0.100859101889831,0.355,0.0294536938083292,0.017523013066042
binning2,3,0.905,0.156870274316059,0.435,0.0499209164702902,0.0331113082534783
conditional,3,1,0.14060281555128,0.355,0.00875967324632622,0.00399346942544945
isotonic,3,0.945,0.0755061622214545,0.355,0.0110734058512342,0.00522794439867369
marginal,3,1,0.155435989741471,0.355,0.00875967324632622,0.00426058148903047
binning,4,0.94,0.192840832895541,0.54,0.0304428824718068,0.0158993522865827
binning2,4,0.905,0.221816238765982,0.875,0.0562140496762554,0.0301836987996804
conditional,4,0.905,0.149322485423626,0.685,0.0103926591073562,0
isotonic,4,0.94,0.173627303669664,0.695,0.0202758634841735,0.0155061792303144
marginal,4,0.925,0.155435989741471,0.695,0.0103926591073562,0
binning,5,0.93,0.403563794467381,0.32,0.0323415337224811,0
binning2,5,0.905,0.438438524147756,0.32,0.0604568679471437,0
conditional,5,0.59,0.159844075496354,0.32,0.0119332179068393,0
isotonic,5,0.92,0.407410072623477,0.32,0.0207167168212989,0.0116576635234419
marginal,5,0.58,0.155435989741471,0.32,0.0119332179068393,0
binning,marginal,0.922,0.197696024069957,0.394,0.0400046689989175,0
binning2,marginal,0.907,0.26432615569471,0.477,0.073168928652539,0.00303471046882086
conditional,marginal,0.894,0.14208079899758,0.432,0.0129019267510234,0
isotonic,marginal,0.918,0.1596476077392,0.445,0.0244837537666829,0.0161978155351818
marginal,marginal,0.9,0.155435989741471,0.425,0.0129019267510234,0
