method,bin,coverage,width,risk,rmse,cal_error
binning,1,1,0.146993539892159,0.43,0.031062826125474,0.00770961422562667
binning2,1,1,0.206783854098277,0.29,0.0517394745339554,0.00727395456324877
conditional,1,0.84,0.0248482191184624,0.31,0.00945189913996294,0.00631265247815158
isotonic,1,1,0.13012001575677,0.44,0.0201323026573626,0.0137375207982927
marginal,1,1,0.0773677644324582,0.33,0.00945189913996294,0.00618753769051321
binning,2,0.96,0.140561776093734,0.36,0.0419785386377311,0
binning2,2,0.93,0.209924087722605,0.33,0.0673083815522778,0
conditional,2,0.92,0.0449227105367244,0.37,0.0241469594525496,0.0222937187636528
isotonic,2,0.97,0.127362402585868,0.37,0.0318297939886219,0.0234794149522288
marginal,2,0.96,0.0773677644324582,0.35,0.0241469594525496,0.0222526694790842
binning,3,0.97,0.119386299388686,0.43,0.0300536433919073,0.0103773608996541
binning2,3,0.96,0.181442888149465,0.35,0.0467395293683282,0.0110993908680481
conditional,3,0.99,0.0630955282480902,0.37,0.0202308601480704,0.0211705441161876
isotonic,3,0.99,0.108568297606826,0.46,0.0195994817396251,0.011831126374662
marginal,3,0.99,0.0773677644324582,0.37,0.0202308601480704,0.0211242565610304
binning,4,0.95,0.116888538207707,0.34,0.0266118439090393,0.0143447449815089
binning2,4,0.97,0.178211378490533,0.28,0.0494767267604172,0
conditional,4,1,0.0852737261650345,0.32,0.00911164357778816,0.00419912378942346
isotonic,4,0.98,0.109514411248268,0.36,0.0188692169555851,0.0131201021062337
marginal,4,1,0.0773677644324582,0.3,0.00911164357778816,0.00507886621392728
binning,5,0.8,0.132597954789764,0.34,0.0311874073256904,0.0105447907925172
binning2,5,0.87,0.184506225320642,0.28,0.0504701732743294,0.00755798996025276
conditional,5,0.91,0.134608500566889,0.32,0.020785449973707,0.0228918503214783
isotonic,5,0.85,0.116469465520087,0.31,0.0204811483390491,0
marginal,5,0.72,0.0773677644324582,0.28,0.020785449973707,0.0216531897666675
binning,marginal,0.936,0.13128562167441,0.38,0.0325919099352169,0.00922597509062528
binning2,marginal,0.946,0.192173686756304,0.306,0.0536417000831917,0.00902928607678152
conditional,marginal,0.932,0.0705497369270401,0.338,0.0178704153828836,0.0170076270441814
isotonic,marginal,0.958,0.118406918543564,0.388,0.0227073110072978,0.0141996953092795
marginal,marginal,0.934,0.0773677644324582,0.326,0.0178704153828836,0.0169873642207158
