method,bin,coverage,width,risk,rmse,cal_error
cal_binning_10,1,0.76,0.426123588135767,0.439,0.17980158058684,0.160671622078953
cal_binning_5,1,0.725,0.435902816919809,0.439,0.190332381825705,0.171204969524347
conditional,1,0.685,0.531160922216172,0.439,0.267582945714998,0.257053457654804
isotonic,1,0.76,0.419713200409515,0.439,0.177483240175822,0.160113552209532
marginal,1,0.661,0.57130240703051,0.439,0.267582945714998,0.256712909063236
mondrian_10,1,0.686,0.44640704967186,0.439,0.267582945714998,0.256781546619376
mondrian_5,1,0.639,0.477267739109477,0.439,0.267582945714998,0.256624580095073
oracle,1,0.892,0.0998316521333397,0.439,0.267582945714998,0.256826727413253
cal_binning_10,2,0.933,0.438806326417385,0.94,0.106829719779618,0.102509697019094
cal_binning_5,2,0.98,0.451062178447748,0.94,0.114326169351707,0.11032414931148
conditional,2,0.961,0.508982913654565,0.929,0.184115417429686,0.183579061268564
isotonic,2,0.972,0.444941317351311,0.94,0.100848615919409,0.0965333832576709
marginal,2,0.863,0.573837497946368,0.94,0.184115417429686,0.183457578819975
mondrian_10,2,0.89,0.46620926634897,0.94,0.184115417429686,0.183523452580553
mondrian_5,2,0.898,0.506074160228142,0.94,0.184115417429686,0.183509947273545
oracle,2,0.874,0.110486811321792,0.436,0.184115417429686,0.183415682992092
cal_binning_10,3,0.964,0.446036726762072,0.999,0.0985275681159161,0.0965104011485653
cal_binning_5,3,0.983,0.469549184124933,0.999,0.100664889285599,0.0980758009675002
conditional,3,0.991,0.494692440929374,0.967,0.141751475547762,0.140301311783958
isotonic,3,0.971,0.458378744874083,0.999,0.0888898690320061,0.086281778301232
marginal,3,0.971,0.573824301999386,0.999,0.141751475547762,0.140301856518003
mondrian_10,3,0.936,0.478381551185264,0.999,0.141751475547762,0.140302472206789
mondrian_5,3,0.989,0.536453100347233,0.999,0.141751475547762,0.14026411951375
oracle,3,0.888,0.125165809087952,0.315,0.141751475547762,0.140276760619784
cal_binning_10,4,0.96,0.449411478473631,0.884,0.105128868174105,0.0974218658102513
cal_binning_5,4,0.956,0.495701679426913,0.884,0.0957715267663442,0.0879582749401934
conditional,4,0.993,0.463016340067127,0.873,0.0949563821863556,0.090407673793381
isotonic,4,0.949,0.468687453211744,0.884,0.0992439589342556,0.0919889510959066
marginal,4,0.998,0.573692276825842,0.884,0.0949563821863556,0.0903233989514108
mondrian_10,4,0.984,0.473959810628332,0.884,0.0949563821863556,0.0904329293828157
mondrian_5,4,0.996,0.567743449820642,0.884,0.0949563821863556,0.0903371284898044
oracle,4,0.905,0.151973111435259,0.748,0.0949563821863556,0.0904706280600264
cal_binning_10,5,0.864,0.465048471108508,0.373,0.141754015669258,0.127373844830954
cal_binning_5,5,0.885,0.539645604510802,0.373,0.156117760865707,0.143075633441946
conditional,5,0.942,0.41274692788927,0.373,0.0659508871510766,0.0352277860435268
isotonic,5,0.884,0.471800419407137,0.373,0.137110193434303,0.123763627280776
marginal,5,0.991,0.568827939513723,0.373,0.0659508871510766,0.0346907830678257
mondrian_10,5,0.956,0.481171271083557,0.373,0.0659508871510766,0.0351052054671237
mondrian_5,5,0.986,0.60495246638475,0.373,0.0659508871510766,0.0350188029880571
oracle,5,0.879,0.227625108417813,0.373,0.0659508871510766,0.0352266931284137
cal_binning_10,marginal,0.8962,0.445085318179473,0.727,0.13007317861149,0.0212263011349666
cal_binning_5,marginal,0.9058,0.478372292686041,0.727,0.136363667523165,0.0168115947538905
conditional,marginal,0.9144,0.482119908951302,0.7162,0.1667086288269,0.114292245610171
isotonic,marginal,0.9072,0.452704227050758,0.727,0.125076553535211,0.0183219286173977
marginal,marginal,0.8968,0.572296884663166,0.727,0.1667086288269,0.114286265721026
mondrian_10,marginal,0.8904,0.469225789783597,0.727,0.1667086288269,0.114386589040906
mondrian_5,marginal,0.9016,0.538498183178049,0.727,0.1667086288269,0.114311946232781
oracle,marginal,0.8876,0.143016498479231,0.4622,0.1667086288269,0.114266809036035
