method,bin,coverage,width,risk,rmse,cal_error
binning,1,0.965,0.160144059434717,0.575,0.0489255427984798,0.0278537975741435
binning2,1,0.92,0.252513316177268,0.455,0.0841033817513619,0.0315803402365909
conditional,1,0.87,0.032911114326005,0.475,0.0108800649067026,0.00997095703439515
isotonic,1,0.98,0.137728987300758,0.44,0.0414115112432121,0.0398769734776229
marginal,1,1,0.172910809263458,0.515,0.0108800649067026,0.00982027855329108
binning,2,0.96,0.14621734741059,0.48,0.0371933121043494,0.0162809335946444
binning2,2,0.925,0.252706507938451,0.4,0.072574126303867,0.0224098149235318
conditional,2,0.965,0.0625183708310463,0.44,0.0116443618624158,0.00996822957788548
isotonic,2,0.955,0.0951344866990496,0.425,0.0320183445525122,0.0292329735421046
marginal,2,1,0.172910809263458,0.47,0.0116443618624158,0.00945050754635242
binning,3,0.95,0.166141827476146,0.405,0.0517163629522202,0.0186426293178094
binning2,3,0.92,0.271041618000637,0.36,0.0939829735632454,0.0270382159666838
conditional,3,0.94,0.0975778139936759,0.39,0.0378973876921218,0.0318505599563728
isotonic,3,0.95,0.117258954438776,0.38,0.0359901453127778,0.0290618884501511
marginal,3,0.95,0.172910809263458,0.405,0.0378973876921218,0.03178464128987
binning,4,0.845,0.121198073237751,0.45,0.0390524637380199,0.021697874714852
binning2,4,0.935,0.214979315411751,0.265,0.0661144457932038,0.0405058813800024
conditional,4,0.98,0.137268954927911,0.395,0.0403672439430288,0.0351379666286913
isotonic,4,0.835,0.0877434710043036,0.315,0.0282309513692634,0.0161629756010254
marginal,4,0.925,0.172910809263458,0.425,0.0403672439430288,0.0349150824126618
binning,5,0.76,0.19475005616521,0.425,0.0615833337183194,0.0424161920185838
binning2,5,0.85,0.288400293612958,0.425,0.0902906995447624,0.0408480401350195
conditional,5,0.8,0.227009926094556,0.445,0.082387502166347,0.094343313099817
isotonic,5,0.795,0.170492062590971,0.42,0.0415587250448947,0.0324335406162134
marginal,5,0.715,0.172910809263458,0.42,0.082387502166347,0.0935700169593953
binning,marginal,0.896,0.157690272744883,0.467,0.0485164617759672,0.00614181543416719
binning2,marginal,0.91,0.255928210228213,0.381,0.0820934983021185,0
conditional,marginal,0.911,0.111457236034639,0.429,0.0449608582351577,0.0385462333927675
isotonic,marginal,0.903,0.121671592406772,0.396,0.0362201392971805,0.0159077818106301
marginal,marginal,0.918,0.172910809263458,0.447,0.0449608582351577,0.0389897244555993
