method,bin,coverage,width,risk,rmse,cal_error
binning,1,0.95,0.32837384192243,0.505,0.10709233334007,0
binning2,1,0.895,0.396622888087216,0.505,0.119290486499798,0
conditional,1,0.97,0.300528132446216,0.5,0.107437766463708,0.0987681791496586
isotonic,1,0.955,0.184310196834026,0.505,0.0622311515314307,0.0334384402693096
marginal,1,0.89,0.391461286897397,0.505,0.107437766463708,0.0986452327066486
binning,2,0.87,0.168313080290297,0.355,0.0625873612778181,0.0367067417934431
binning2,2,0.86,0.303661383155642,0.355,0.10617593985338,0.0413215224037064
conditional,2,1,0.346553831008711,0.475,0.0152250431126687,0.0128399837604511
isotonic,2,0.855,0.0843589135724977,0.395,0.0369337836215676,0.0349319138298244
marginal,2,1,0.391461286897397,0.515,0.0152250431126687,0.0129336096328301
binning,3,0.925,0.174289476666448,0.325,0.0492761515279673,0.0259556936991713
binning2,3,0.885,0.284391955779827,0.325,0.0929933263323889,0.0425992347624073
conditional,3,1,0.327651137687977,0.385,0.0195337266207623,0.0143215786363519
isotonic,3,0.915,0.124596852494484,0.325,0.0269503488853985,0.0231581376956556
marginal,3,1,0.391461286897397,0.41,0.0195337266207623,0.0154413263621959
binning,4,0.945,0.417236083895131,0.76,0.0616961375173687,0.0539240783072756
binning2,4,0.955,0.41031373635115,0.76,0.0657375555945084,0.0461053768817459
conditional,4,0.92,0.325002446310047,0.755,0.0502160173528153,0.0505542113785144
isotonic,4,0.95,0.393230681700605,0.76,0.0505167000439632,0.050599218669169
marginal,4,0.95,0.391461286897397,0.785,0.0502160173528153,0.0517845043999024
binning,5,0.925,0.528225450925739,0.4,0.0471657488914444,0.036874629425006
binning2,5,0.885,0.478834720556283,0.4,0.0598235164980811,0.0579055248240648
conditional,5,0.675,0.32292505053369,0.4,0.0756638998070446,0.0845628086369747
isotonic,5,0.94,0.525309171089651,0.4,0.051129662969149,0.0486370437292916
marginal,5,0.77,0.391461286897397,0.4,0.0756638998070446,0.0850432599623245
binning,marginal,0.923,0.323287586740009,0.469,0.0690581001974438,0
binning2,marginal,0.896,0.374764936786023,0.469,0.091707784246711,0.00252110370842744
conditional,marginal,0.913,0.324532119597328,0.503,0.0638794430297829,0.0544948554037936
isotonic,marginal,0.923,0.262361163138253,0.477,0.0471790659450733,0.0235820420171933
marginal,marginal,0.922,0.391461286897397,0.523,0.0638794430297829,0.0537732718166934
