method,bin,coverage,width,risk,rmse,cal_error
cal_binning_10,1,0.794,0.359395508539122,0.475,0.137929147779737,0.11214763386869
cal_binning_5,1,0.803,0.400020451286718,0.475,0.143044341953326,0.114641111057387
conditional,1,0.797,0.421030922956554,0.474,0.186480790358147,0.171932114589945
isotonic,1,0.807,0.362555510353683,0.475,0.134941989087646,0.112395961939833
marginal,1,0.722,0.438134398281998,0.475,0.186480790358147,0.171585257342611
mondrian_10,1,0.695,0.349526631447076,0.475,0.186480790358147,0.171846947943454
mondrian_5,1,0.687,0.359450555305482,0.475,0.186480790358147,0.171500475056178
oracle,1,0.882,0.0900443745275017,0.475,0.186480790358147,0.17179383004691
cal_binning_10,2,0.941,0.350206287671528,0.944,0.0920478248186259,0.0865096894600492
cal_binning_5,2,0.949,0.383423619672392,0.944,0.106898323639442,0.102186674700806
conditional,2,0.941,0.414852895963917,0.909,0.129961418338722,0.126174071665494
isotonic,2,0.951,0.354421594346985,0.944,0.0901694750232119,0.0842489424030111
marginal,2,0.9,0.438134398281998,0.944,0.129961418338722,0.126352021972208
mondrian_10,2,0.914,0.35468339581705,0.944,0.129961418338722,0.12619158054317
mondrian_5,2,0.92,0.374209153742068,0.944,0.129961418338722,0.126380974075102
oracle,2,0.901,0.10821999126551,0.456,0.129961418338722,0.126298439533941
cal_binning_10,3,0.94,0.373031099248641,1,0.0848907801510613,0.0805021477583895
cal_binning_5,3,0.954,0.384066527723717,1,0.0941074500842928,0.0902972582668395
conditional,3,0.978,0.402050267024471,0.932,0.103494807483147,0.100777322540336
isotonic,3,0.938,0.375524571743895,1,0.0829578237141668,0.0781098567042421
marginal,3,0.945,0.438134398281998,1,0.103494807483147,0.100897806823623
mondrian_10,3,0.936,0.389819829358315,1,0.103494807483147,0.100886170602564
mondrian_5,3,0.939,0.411848752142277,1,0.103494807483147,0.100846724355323
oracle,3,0.906,0.133640765859225,0.279,0.103494807483147,0.100791903852875
cal_binning_10,4,0.96,0.395442260797923,0.842,0.0860697236476524,0.0790088529852918
cal_binning_5,4,0.94,0.414262447058157,0.842,0.092061195826083,0.0856589168204951
conditional,4,0.961,0.391428737598116,0.839,0.0794889385678034,0.0739805020499139
isotonic,4,0.941,0.398005026315289,0.842,0.081499462692162,0.0751449421743583
marginal,4,0.979,0.438134398281998,0.842,0.0794889385678034,0.0741293828505913
mondrian_10,4,0.969,0.42983398434038,0.842,0.0794889385678034,0.0740601952387835
mondrian_5,4,0.978,0.441208095777341,0.842,0.0794889385678034,0.0741573677663759
oracle,4,0.9,0.178330474308143,0.754,0.0794889385678034,0.0743583730936413
cal_binning_10,5,0.883,0.448293864991198,0.425,0.0975342926850463,0.0771603708849247
cal_binning_5,5,0.882,0.478159041712948,0.425,0.107856481084535,0.0887608586560169
conditional,5,0.88,0.365804471891976,0.425,0.0555020903374422,0.0297520949612527
isotonic,5,0.886,0.450415794532421,0.425,0.0927262146278238,0.0797197018296009
marginal,5,0.944,0.438134398281998,0.425,0.0555020903374422,0.0295832193617731
mondrian_10,5,0.954,0.464485143487918,0.425,0.0555020903374422,0.0301256010963546
mondrian_5,5,0.947,0.4601170413148,0.425,0.0555020903374422,0.0307080049589555
oracle,5,0.893,0.312519933288696,0.425,0.0555020903374422,0.0300966492064821
cal_binning_10,marginal,0.9036,0.385273804249682,0.7372,0.101611644996129,0.0109603824630708
cal_binning_5,marginal,0.9056,0.411986417490786,0.7372,0.110320833764088,0.0116204112899436
conditional,marginal,0.9114,0.399033459087007,0.7158,0.119812523545451,0.0723109971508008
isotonic,marginal,0.9046,0.388184499458454,0.7372,0.0984501787287349,0.0161469480909223
marginal,marginal,0.898,0.438134398281998,0.7372,0.119812523545451,0.0722975908459349
mondrian_10,marginal,0.8936,0.397669796890148,0.7372,0.119812523545451,0.0723601177731207
mondrian_5,marginal,0.8942,0.409366719656394,0.7372,0.119812523545451,0.0724553784910183
oracle,marginal,0.8964,0.164551107849815,0.4778,0.119812523545451,0.0724292819411122
