method,bin,coverage,width,risk,rmse,cal_error
cal_binning_10,1,0.788,0.555299424805544,0.46,0.219045813706579,0.182313832636652
cal_binning_5,1,0.775,0.636201622829678,0.46,0.247733847965018,0.21303158724352
conditional,1,0.754,0.631567870971136,0.496,0.342562053997438,0.330657902774716
isotonic,1,0.811,0.557054176109638,0.465,0.216248179973494,0.185765135379467
marginal,1,0.695,0.761952997790712,0.46,0.342562053997438,0.33045845605202
mondrian_10,1,0.774,0.535531155973935,0.482,0.342562053997438,0.330392189096525
mondrian_5,1,0.747,0.625304507008311,0.482,0.342562053997438,0.330605170660534
oracle,1,0.885,0.0841021165718378,0.639,0.342562053997438,0.330268417598455
cal_binning_10,2,0.945,0.553426673539843,0.968,0.134952784546694,0.127194983167584
cal_binning_5,2,0.949,0.628455029234995,0.968,0.164250251349792,0.156517049658813
conditional,2,0.955,0.584638483088946,0.768,0.246712049832982,0.243972309032818
isotonic,2,0.966,0.557928892115901,0.932,0.122914632025357,0.115685691434567
marginal,2,0.881,0.782615731671925,0.968,0.246712049832982,0.24401941794788
mondrian_10,2,0.89,0.577038014657699,0.879,0.246712049832982,0.243864102654092
mondrian_5,2,0.893,0.640384665922266,0.879,0.246712049832982,0.244131850092716
oracle,2,0.897,0.0987809331747477,0.373,0.246712049832982,0.244090103100321
cal_binning_10,3,0.969,0.549462744044262,1,0.126815350339087,0.116921594985576
cal_binning_5,3,0.921,0.628076245556777,1,0.160517457259363,0.152459721929938
conditional,3,0.979,0.580078285528279,0.912,0.205393661720212,0.200365070962023
isotonic,3,0.979,0.602315828578462,1,0.132254751642278,0.123219376521615
marginal,3,0.971,0.782615731671925,1,0.205393661720212,0.200348064874491
mondrian_10,3,0.942,0.623555289605212,0.946,0.205393661720212,0.200446466426015
mondrian_5,3,0.916,0.720462250754578,0.946,0.205393661720212,0.200403604822741
oracle,3,0.906,0.131676919236768,0.478,0.205393661720212,0.200419745142507
cal_binning_10,4,0.946,0.579940556346788,0.839,0.163550117696777,0.159938213166324
cal_binning_5,4,0.954,0.617547542757816,0.839,0.168485172007353,0.16263162450682
conditional,4,0.969,0.498457885048499,0.839,0.0987061017455059,0.0893238541623671
isotonic,4,0.93,0.567145493281702,0.839,0.158264976166626,0.153498694146554
marginal,4,1,0.782615731671925,0.839,0.0987061017455059,0.0890337344226022
mondrian_10,4,0.98,0.68987124994375,0.839,0.0987061017455059,0.0892718778102457
mondrian_5,4,0.985,0.723295977285129,0.839,0.0987061017455059,0.0890236945068094
oracle,4,0.898,0.226105656825935,0.839,0.0987061017455059,0.0892151061178287
cal_binning_10,5,0.809,0.554085840176514,0.387,0.145231696160704,0.137146858144675
cal_binning_5,5,0.835,0.610614099897286,0.387,0.151200094772939,0.143747014521517
conditional,5,0.796,0.431453907126177,0.387,0.0752983617867897,0.0546638063267028
isotonic,5,0.814,0.565334144403308,0.387,0.138145386381433,0.132245714813271
marginal,5,0.974,0.782615731671925,0.387,0.0752983617867897,0.0549868368535662
mondrian_10,5,0.897,0.597628758254014,0.387,0.0752983617867897,0.0546193093292613
mondrian_5,5,0.913,0.626191061964209,0.387,0.0752983617867897,0.0555344249782632
oracle,5,0.908,0.502771914415829,0.387,0.0752983617867897,0.0545032679870861
cal_binning_10,marginal,0.8914,0.55844304778259,0.7308,0.161317291205409,0.0146288784942423
cal_binning_5,marginal,0.8868,0.62417890805531,0.7308,0.181859715399936,0.0139154323273859
conditional,marginal,0.8906,0.545239286352608,0.6804,0.217170389536023,0.160805657425928
isotonic,marginal,0.9,0.569955706897802,0.7246,0.157158869873282,0.0243726762140982
marginal,marginal,0.9042,0.778483184895683,0.7308,0.217170389536023,0.160991001997864
mondrian_10,marginal,0.8966,0.604724893686922,0.7066,0.217170389536023,0.160889949039686
mondrian_5,marginal,0.8908,0.667127692586899,0.7066,0.217170389536023,0.160849365746158
oracle,marginal,0.8988,0.208687508045023,0.5432,0.217170389536023,0.160893539561811
