method,bin,coverage,width,risk,rmse,cal_error
cal_binning_10,1,0.852,0.287889031812279,0.49,0.0918787390847911,0.0397578053961438
cal_binning_5,1,0.825,0.373211413753176,0.49,0.132375152098369,0.0461684974629224
conditional,1,0.817,0.203272786533626,0.49,0.0733894875761944,0.0514766528858077
isotonic,1,0.869,0.219962895702618,0.49,0.0714650214938512,0.0450013704920813
marginal,1,0.864,0.239920425206479,0.491,0.0733894875761944,0.0515493009091977
mondrian_10,1,0.831,0.215960481023013,0.49,0.0733894875761944,0.0514117602645133
mondrian_5,1,0.822,0.212225800586398,0.495,0.0733894875761944,0.0514744010459004
oracle,1,0.896,0.0967809984187142,0.49,0.0733894875761944,0.0514537560605409
cal_binning_10,2,0.914,0.229727187293316,0.844,0.0511084178390625,0.0370052979551185
cal_binning_5,2,0.921,0.250563165191038,0.844,0.0656671099964103,0.0504404641755864
conditional,2,0.94,0.216217591820458,0.653,0.0472891857916445,0.0349347382791703
isotonic,2,0.943,0.233257199692841,0.782,0.0436959472116706,0.0285004628550212
marginal,2,0.956,0.240723198202772,0.666,0.0472891857916445,0.03498313348795
mondrian_10,2,0.929,0.223710822565465,0.767,0.0472891857916445,0.0350195346034835
mondrian_5,2,0.914,0.205612486805305,0.63,0.0472891857916445,0.0348546973833916
oracle,2,0.902,0.105893106319015,0.508,0.0472891857916445,0.0348483968189596
cal_binning_10,3,0.933,0.209464039259955,0.359,0.0444349812456322,0.031950077783367
cal_binning_5,3,0.928,0.246032457952924,0.45,0.0629912085216523,0.0517162478244421
conditional,3,0.972,0.229767143828361,0.308,0.032612581229842,0.0193576817229107
isotonic,3,0.945,0.210818221077323,0.322,0.039090799295905,0.0273058109121878
marginal,3,0.984,0.240723198202772,0.312,0.032612581229842,0.0190879305005261
mondrian_10,3,0.959,0.204530982831049,0.322,0.032612581229842,0.0191153875163656
mondrian_5,3,0.944,0.190374154606712,0.305,0.032612581229842,0.0190912205636032
oracle,3,0.909,0.125485324902722,0.304,0.032612581229842,0.0189906725588439
cal_binning_10,4,0.888,0.235051163609316,0.597,0.0474868849503465,0.0279015854147173
cal_binning_5,4,0.926,0.29681659854198,0.847,0.0679254213988333,0.04094162722741
conditional,4,0.936,0.248395431997486,0.519,0.037372290899885,0.0207904935469284
isotonic,4,0.916,0.240985585982307,0.572,0.035049217659458,0.0165437850888488
marginal,4,0.926,0.240723198202772,0.493,0.037372290899885,0.0215651877098944
mondrian_10,4,0.926,0.239744512524922,0.493,0.037372290899885,0.0212113880600345
mondrian_5,4,0.924,0.241755034586949,0.493,0.037372290899885,0.0209988030499783
oracle,4,0.898,0.182875362305313,0.445,0.037372290899885,0.0212091248480372
cal_binning_10,5,0.892,0.395892813805661,0.345,0.0475253009221966,0.0183053762909766
cal_binning_5,5,0.851,0.384608970179346,0.345,0.0680979087856464,0.0294275841547681
conditional,5,0.759,0.28124671370082,0.345,0.0408566659197469,0.0253467036904237
isotonic,5,0.878,0.369609226379177,0.345,0.0397119797544028,0.0233560894762116
marginal,5,0.686,0.240723198202772,0.345,0.0408566659197469,0.0257004688845659
mondrian_10,5,0.839,0.33934294228335,0.345,0.0408566659197469,0.0247180258146898
mondrian_5,5,0.859,0.356386649498352,0.345,0.0408566659197469,0.0254932871210726
oracle,5,0.895,0.352343773433247,0.345,0.0408566659197469,0.0254397492408036
cal_binning_10,marginal,0.8958,0.271604847156106,0.527,0.0592315778924651,0.010703532810251
cal_binning_5,marginal,0.8902,0.310246521123693,0.5952,0.083731034428762,0.00841985002852938
conditional,marginal,0.8848,0.23577993357615,0.463,0.0484805522064045,0.0227647900659796
isotonic,marginal,0.9102,0.254926625766853,0.5022,0.0476448626485346,0.0173483180707164
marginal,marginal,0.8832,0.240562643603514,0.4614,0.0484805522064045,0.022661363448824
mondrian_10,marginal,0.8968,0.24465794824556,0.4834,0.0484805522064045,0.0229516781532754
mondrian_5,marginal,0.8926,0.241270825216743,0.4536,0.0484805522064045,0.0226603710473944
oracle,marginal,0.9,0.172675713075802,0.4184,0.0484805522064045,0.0227820613803857
