method,bin,coverage,width,risk,rmse,cal_error
cal_binning_10,1,0.773,0.328822322003768,0.451,0.124601739327548,0.116441502437068
cal_binning_5,1,0.739,0.319311775580589,0.451,0.138932535547648,0.131169508720693
conditional,1,0.853,0.920595987034146,0.453,0.118401845593071,0.109956673791525
isotonic,1,0.768,0.317328448797426,0.451,0.121038647147249,0.112719080552774
marginal,1,0.802,0.305638641425008,0.451,0.118401845593071,0.110072355970283
mondrian_10,1,0.807,0.317149341309067,0.451,0.118401845593071,0.109990277232928
mondrian_5,1,0.806,0.310063164917197,0.451,0.118401845593071,0.110005321060576
oracle,1,0.903,0.101662639686899,0.697,0.118401845593071,0.110014639871236
cal_binning_10,2,0.999,0.320348714193396,0.896,0.0567098210469945,0.054329326507628
cal_binning_5,2,1,0.319311775580589,0.896,0.0510462532667682,0.0469933849215614
conditional,2,0.916,0.881505020551396,0.895,0.0480323924286093,0.0448015518256323
isotonic,2,0.995,0.311752543116648,0.896,0.0582528768815412,0.0559631539370672
marginal,2,0.999,0.305638641425008,0.896,0.0480323924286093,0.0448763953621668
mondrian_10,2,0.999,0.310480091840713,0.896,0.0480323924286093,0.0448169003835784
mondrian_5,2,0.999,0.308489393697966,0.896,0.0480323924286093,0.0447510088473095
oracle,2,0.889,0.116684215217653,0.896,0.0480323924286093,0.0447303824198664
cal_binning_10,3,1,0.317786925785609,0.967,0.0284457311762498,0.0275218696846822
cal_binning_5,3,1,0.319311775580589,0.967,0.0134076635453701,0.00067076276902015
conditional,3,0.941,0.931070791216774,0.967,0.0234549094825001,0.0208463987416895
isotonic,3,0.997,0.311753674169007,0.967,0.0327640588830582,0.0315017432880381
marginal,3,1,0.305638641425008,0.967,0.0234549094825001,0.0209305974693183
mondrian_10,3,1,0.308849618453953,0.967,0.0234549094825001,0.0209422957388484
mondrian_5,3,1,0.307865967417884,0.967,0.0234549094825001,0.0209942160946628
oracle,3,0.886,0.130178470091875,0.967,0.0234549094825001,0.0209248846881926
cal_binning_10,4,0.986,0.315569993509639,0.816,0.051033749622211,0.0494353296798803
cal_binning_5,4,0.988,0.319311775580589,0.816,0.0521910077012447,0.0502818126262985
conditional,4,0.902,0.912883295362458,0.816,0.0534463230428911,0.0519241597410718
isotonic,4,0.984,0.310587305686778,0.816,0.0493033799894591,0.0472271995409554
marginal,4,0.979,0.305638641425008,0.816,0.0534463230428911,0.0519934677368723
mondrian_10,4,0.982,0.307578472928898,0.816,0.0534463230428911,0.051985109416319
mondrian_5,4,0.98,0.307272952175855,0.816,0.0534463230428911,0.0520740645368297
oracle,4,0.898,0.147887065812108,0.816,0.0534463230428911,0.0520813338719872
cal_binning_10,5,0.734,0.314042773497305,0.483,0.124626119948809,0.118463246297035
cal_binning_5,5,0.71,0.319311775580589,0.483,0.131859495829591,0.125984797328269
conditional,5,0.843,0.940982715010201,0.483,0.128117114469361,0.122081296527312
isotonic,5,0.74,0.310104263066629,0.483,0.120619975543043,0.114300409806968
marginal,5,0.699,0.305638641425008,0.483,0.128117114469361,0.122056694332884
mondrian_10,5,0.7,0.306807433711639,0.483,0.128117114469361,0.122089404741721
mondrian_5,5,0.701,0.306824389364577,0.483,0.128117114469361,0.122104625161199
oracle,5,0.892,0.187867012885751,0.483,0.128117114469361,0.122062673827557
cal_binning_10,marginal,0.8984,0.319314145797943,0.7226,0.0868180513980603,0
cal_binning_5,marginal,0.8874,0.319311775580589,0.7226,0.0918679081870536,0
conditional,marginal,0.891,0.917407561834995,0.7228,0.0850255785135908,0.0181927759805966
isotonic,marginal,0.8968,0.312305246967298,0.7226,0.0849673314881596,0.00643620654861252
marginal,marginal,0.8958,0.305638641425008,0.7226,0.0850255785135908,0.0181144469544893
mondrian_10,marginal,0.8976,0.310172991648854,0.7226,0.0850255785135908,0.0182348523762144
mondrian_5,marginal,0.8972,0.308103173514696,0.7226,0.0850255785135908,0.0182847572637678
oracle,marginal,0.8936,0.136855880738857,0.7718,0.0850255785135908,0.0183956322983949
