method,bin,coverage,width,risk,rmse,cal_error
binning,1,0.91,0.270474648982877,0.54,0.0770901758634652,0.00764274718801732
binning2,1,0.88,0.419980250945703,0.54,0.129939298606832,0.0135673710659361
conditional,1,1,0.198781811334779,0.54,0.0157251298146392,0.011807698744014
isotonic,1,0.905,0.119991370409439,0.54,0.0480855030760571,0.0448999533271391
marginal,1,1,0.292338894828153,0.54,0.0157251298146392,0.0116954275094076
binning,2,0.865,0.153075265699442,0.365,0.049605696561819,0.0219654903447349
binning2,2,0.855,0.292052867562943,0.365,0.101127521281781,0.0483731499722125
conditional,2,1,0.226280212657417,0.54,0.0137154946329298,0.0122420463706063
isotonic,2,0.905,0.0918793043425508,0.39,0.0226823286875147,0.0192679877318827
marginal,2,1,0.292338894828153,0.605,0.0137154946329298,0.0119121649385209
binning,3,0.815,0.174934364122573,0.265,0.0436725152706159,0.0140574703105012
binning2,3,0.845,0.289478762938654,0.32,0.0873128965106361,0.0323295899280198
conditional,3,0.995,0.26052225689925,0.265,0.0145709790701932,0.0131384057429678
isotonic,3,0.95,0.156326361494188,0.265,0.0179353577113121,0.0172077274703458
marginal,3,0.995,0.292338894828153,0.265,0.0145709790701932,0.011985216857204
binning,4,0.94,0.362525490040741,0.445,0.0316544459343121,0.0188948746263264
binning2,4,0.945,0.402717694145479,0.765,0.0597184817033603,0.00621887630327765
conditional,4,0.89,0.287072873947531,0.59,0.012757405111782,0.0133761165362677
isotonic,4,0.91,0.33097732825037,0.605,0.0229960343613992,0.0335373483358488
marginal,4,0.91,0.292338894828153,0.605,0.012757405111782,0.0161286646552902
binning,5,0.895,0.521049286000441,0.38,0.0202743431204341,0
binning2,5,0.9,0.540746130069504,0.38,0.0255522923687955,0
conditional,5,0.635,0.298189328785452,0.38,0.00748295468398657,0
isotonic,5,0.93,0.567532575747998,0.38,0.0208653234070166,0
marginal,5,0.63,0.292338894828153,0.38,0.00748295468398657,0
binning,marginal,0.885,0.296411810969215,0.399,0.0484230562283688,0.00708484157826063
binning2,marginal,0.885,0.388995141132456,0.474,0.0882652315267619,0
conditional,marginal,0.904,0.254169296724886,0.463,0.0131639958049667,0.00678277144021344
isotonic,marginal,0.92,0.253341388048909,0.436,0.0286794700586629,0.0261650890053967
marginal,marginal,0.907,0.292338894828153,0.479,0.0131639958049667,0.00351271652732483
