method,bin,coverage,width,risk,rmse,cal_error
cal_binning_10,1,0.839,0.133274770746986,0.482,0.0301019904521738,0.00822408259659175
cal_binning_5,1,0.902,0.182587507688867,0.482,0.0428913077790345,0.00814056374234565
conditional,1,0.912,0.547856347334268,0.484,0.0167637700645079,0.0130192220806004
isotonic,1,0.864,0.118855314747893,0.482,0.0169388089808441,0.00828515844484168
marginal,1,0.906,0.129520069448747,0.482,0.0167637700645079,0.0130060319058293
mondrian_10,1,0.865,0.118025925830011,0.482,0.0167637700645079,0.0128418993245695
mondrian_5,1,0.831,0.107602214519027,0.482,0.0167637700645079,0.012870417482354
oracle,1,0.894,0.109666849508818,0.482,0.0167637700645079,0.0128938497900374
cal_binning_10,2,0.851,0.112378159619408,0.836,0.0143242477617181,0.0102808741270433
cal_binning_5,2,0.892,0.13341325711097,0.836,0.0247015892868678,0.0214638204975881
conditional,2,0.9,0.535807282321943,0.821,0.0112730587748464,0.00887941894893947
isotonic,2,0.85,0.110336388780098,0.824,0.0131699143156426,0.0100683991219728
marginal,2,0.912,0.131731167985878,0.849,0.0112730587748464,0.00922229946485897
mondrian_10,2,0.863,0.11169415670434,0.815,0.0112730587748464,0.00904583211518872
mondrian_5,2,0.866,0.111886971375619,0.815,0.0112730587748464,0.00885088638681857
oracle,2,0.894,0.115511850284215,0.863,0.0112730587748464,0.00905366397748578
cal_binning_10,3,0.89,0.127521219781995,0.468,0.0128123029949796,0.00884831416132133
cal_binning_5,3,0.869,0.128360634049848,0.468,0.0181851670424737,0.0138066454624037
conditional,3,0.892,0.5348602373854,0.868,0.0101321309485065,0.00670722821340488
isotonic,3,0.911,0.132972288378796,0.641,0.0102949910489199,0.00506347645879519
marginal,3,0.916,0.131731167985878,0.485,0.0101321309485065,0.00644990748244918
mondrian_10,3,0.895,0.123666099797393,0.429,0.0101321309485065,0.00610240623346483
mondrian_5,3,0.887,0.122561440439586,0.429,0.0101321309485065,0.00624483959831234
oracle,3,0.893,0.121114854895314,0.332,0.0101321309485065,0.00635797761465646
cal_binning_10,4,0.906,0.140031125560696,0.786,0.0118345184985123,0.00789290298586485
cal_binning_5,4,0.895,0.142606838394856,0.786,0.0196248033442193,0.0158470241190193
conditional,4,0.891,0.545623523057648,0.796,0.0106557397436233,0.00711838276184522
isotonic,4,0.902,0.14027600215722,0.795,0.0114395551869062,0.00850420324336002
marginal,4,0.889,0.131731167985878,0.786,0.0106557397436233,0.00692955458716623
mondrian_10,4,0.904,0.138360822197156,0.786,0.0106557397436233,0.00698657652744544
mondrian_5,4,0.899,0.137603715438676,0.786,0.0106557397436233,0.00693842897853797
oracle,4,0.894,0.128201001941908,0.842,0.0106557397436233,0.00669266485115541
cal_binning_10,5,0.937,0.193651228242502,0.427,0.029962934153041,0.0072476326984974
cal_binning_5,5,0.913,0.205866933635469,0.427,0.0404617571379718,0.00991624744464042
conditional,5,0.885,0.547296024175091,0.431,0.0147479793247692,0.0105625535977426
isotonic,5,0.944,0.18587881774408,0.427,0.0174279470781078,0.00927203358151265
marginal,5,0.849,0.131731167985878,0.427,0.0147479793247692,0.0106867603563678
mondrian_10,5,0.934,0.171723671245522,0.427,0.0147479793247692,0.0108506964044661
mondrian_5,5,0.925,0.166066037319435,0.427,0.0147479793247692,0.0105830935296649
oracle,5,0.9,0.144305238206881,0.427,0.0147479793247692,0.0102779073039872
cal_binning_10,marginal,0.8846,0.141371300790317,0.5998,0.0215095432880762,0.00347572688589982
cal_binning_5,marginal,0.8942,0.158567034176002,0.5998,0.0309929662783256,0.00328823188393809
conditional,marginal,0.896,0.54228868285487,0.68,0.0129754660966161,0.00748849323745814
isotonic,marginal,0.8942,0.137663762361617,0.6338,0.0141488762500761,0.00606330075792363
marginal,marginal,0.8944,0.131288948278452,0.6058,0.0129754660966161,0.00741474136276614
mondrian_10,marginal,0.8922,0.132694135154884,0.5878,0.0129754660966161,0.00744932559693124
mondrian_5,marginal,0.8816,0.129144075818469,0.5878,0.0129754660966161,0.00745210572738883
oracle,marginal,0.895,0.123759958967427,0.5892,0.0129754660966161,0.00719767442964166
