method,bin,coverage,width,risk,rmse,cal_error
cal_binning_1,1,0.7275,0.442304025745017,0.3925,0.199734689919002,0.182618753548992
cal_binning_2,1,0.7175,0.452181817848775,0.3925,0.198399705795969,0.18063371125623
conditional,1,0.65,0.589038654907622,0.3925,0.304574244891863,0.293850059335778
isotonic,1,0.7225,0.436007365430027,0.3925,0.195144819194544,0.177640719013802
marginal,1,0.7025,0.675227231834321,0.3925,0.304574244891863,0.293618766809893
mondrian_1,1,0.6175,0.439244622917667,0.3925,0.304574244891863,0.29379859265285
mondrian_2,1,0.5925,0.478487493678022,0.3925,0.304574244891863,0.293855750534712
oracle,1,0.8975,0.61122369462862,0.4075,0.304574244891863,0.293597814609314
cal_binning_1,2,0.9625,0.479611416274614,0.955,0.125761659665594,0.120837461832054
cal_binning_2,2,0.9675,0.475532028037343,0.955,0.128437996681377,0.1240859812979
conditional,2,0.945,0.552902333945891,0.92,0.218215928711691,0.216118328013622
isotonic,2,0.97,0.458283409779457,0.955,0.117316250490248,0.112383772375004
marginal,2,0.87,0.675388380988048,0.955,0.218215928711691,0.216410598373166
mondrian_1,2,0.8925,0.485431449935257,0.955,0.218215928711691,0.216101902101859
mondrian_2,2,0.885,0.511196123908942,0.955,0.218215928711691,0.216068611146033
oracle,2,0.9,0.451128756174622,0.825,0.218215928711691,0.216152125695601
cal_binning_1,3,0.9875,0.507097688566714,1,0.0968526640827438,0.0926839814264384
cal_binning_2,3,0.985,0.497074675069273,1,0.0986555248463383,0.0946478189213025
conditional,3,0.985,0.542881659448036,0.9825,0.168281276722756,0.166262722032871
isotonic,3,0.97,0.480631973593513,1,0.085155215476673,0.0817116545063439
marginal,3,0.9675,0.675388380988048,1,0.168281276722756,0.166380838856669
mondrian_1,3,0.97,0.53590789480961,1,0.168281276722756,0.166332255319596
mondrian_2,3,0.9775,0.553949026336123,1,0.168281276722756,0.16634075447975
oracle,3,0.9,0.389259641657526,0.9225,0.168281276722756,0.166433137542079
cal_binning_1,4,0.9625,0.529865686969448,0.8525,0.0966658144391562,0.0944759958009324
cal_binning_2,4,0.9675,0.522807240217921,0.8525,0.0951252623723725,0.0920298350064057
conditional,4,0.97,0.521452670321664,0.8525,0.125823507374007,0.121095648796285
isotonic,4,0.95,0.496371275418969,0.8525,0.102969956613306,0.100298948733027
marginal,4,0.9975,0.675388380988048,0.8525,0.125823507374007,0.121278390663176
mondrian_1,4,0.965,0.566173240476295,0.8525,0.125823507374007,0.121167803767595
mondrian_2,4,0.9825,0.595389144111452,0.8525,0.125823507374007,0.121231918759382
oracle,4,0.9,0.359210687465706,0.8525,0.125823507374007,0.121071284622157
cal_binning_1,5,0.885,0.558127258973248,0.4,0.149176477526579,0.141075109142702
cal_binning_2,5,0.89,0.556396657258722,0.4,0.150514866810131,0.140891651264273
conditional,5,0.925,0.467836097820119,0.4,0.0722736297818297,0.0392452685027399
isotonic,5,0.8475,0.502176442627668,0.4,0.143367592763232,0.133698872389473
marginal,5,0.985,0.675388380988048,0.4,0.0722736297818297,0.0385303692105526
mondrian_1,5,0.955,0.586441283231908,0.4,0.0722736297818297,0.0391766806830905
mondrian_2,5,0.98,0.658886865253434,0.4,0.0722736297818297,0.0373114713655326
oracle,5,0.9325,0.4039968971532,0.4,0.0722736297818297,0.0388372740793006
cal_binning_1,marginal,0.905,0.503401215305808,0.72,0.139059901529688,0.0162356914963363
cal_binning_2,marginal,0.9055,0.500798483686407,0.72,0.139495674131095,0.009341602230213
conditional,marginal,0.895,0.534822283288666,0.7095,0.194811335840671,0.141791930114666
isotonic,marginal,0.892,0.474694093369927,0.72,0.13435259017236,0.0134197595315929
marginal,marginal,0.9045,0.675356151157303,0.72,0.194811335840671,0.141713500362331
mondrian_1,marginal,0.88,0.522639698274147,0.72,0.194811335840671,0.141672690076422
mondrian_2,marginal,0.8835,0.559581730657595,0.72,0.194811335840671,0.141729552656756
oracle,marginal,0.906,0.442963935415935,0.6815,0.194811335840671,0.141690365827761
