method,bin,coverage,width,risk,rmse,cal_error
cal_binning_1,1,0.7875,0.314126425794055,0.5,0.121522707467462,0.113046570054606
cal_binning_2,1,0.805,0.32539975550525,0.5,0.121537689745824,0.112722052151695
conditional,1,0.82,0.990780319329503,0.505,0.197481313498048,0.192590988825916
isotonic,1,0.8,0.323639029934075,0.5,0.120813198498088,0.112129607462821
marginal,1,0.615,0.408272664205031,0.5,0.197481313498048,0.192601302926086
mondrian_1,1,0.6225,0.347384459993458,0.5,0.197481313498048,0.192500057046281
mondrian_2,1,0.605,0.370207771049225,0.5,0.197481313498048,0.192703191846534
oracle,1,0.9025,0.0989487214193979,0.545,0.197481313498048,0.192585274547052
cal_binning_1,2,0.995,0.32404356313075,0.86,0.0586730202174122,0.0583948677964567
cal_binning_2,2,0.995,0.325046125685731,0.86,0.0574506092859323,0.0573072381063192
conditional,2,0.8675,0.993806260274211,0.8575,0.132960918025992,0.134889079652235
isotonic,2,0.9925,0.326442139083467,0.86,0.0577455446479981,0.0575790426462834
marginal,2,0.9175,0.408475213385181,0.86,0.132960918025992,0.134851427148617
mondrian_1,2,0.9325,0.358121225901704,0.86,0.132960918025992,0.134825933789969
mondrian_2,2,0.93,0.372218546500116,0.86,0.132960918025992,0.134937926978684
oracle,2,0.91,0.11731364104737,0.665,0.132960918025992,0.134930057420986
cal_binning_1,3,0.9775,0.320567912430656,0.98,0.0417100934481474,0.041469963760003
cal_binning_2,3,1,0.322423850911011,0.98,0.0401832613104764,0.0396008589343184
conditional,3,0.91,0.982074798129937,0.9775,0.0938513073467895,0.0928059367671247
isotonic,3,0.9925,0.325118687718991,0.98,0.0403083037837252,0.0390712663709514
marginal,3,0.9925,0.408488334778425,0.98,0.0938513073467895,0.0928336547105203
mondrian_1,3,0.99,0.359953110289294,0.98,0.0938513073467895,0.0927750609110477
mondrian_2,3,0.9925,0.374891459427862,0.98,0.0938513073467895,0.0928443889694027
oracle,3,0.9175,0.134359789086522,0.98,0.0938513073467895,0.0929055391188417
cal_binning_1,4,0.955,0.323114217280091,0.7825,0.0563729213957907,0.0530754885599902
cal_binning_2,4,0.965,0.32378238999746,0.7825,0.0567542094231609,0.0536863100686982
conditional,4,0.9275,0.964952883595943,0.785,0.060927037961629,0.0584860211257224
isotonic,4,0.965,0.326500561741723,0.7825,0.0556658054976779,0.0524308713456696
marginal,4,0.9975,0.408488334778425,0.7825,0.060927037961629,0.0581042388714161
mondrian_1,4,0.99,0.369214535155263,0.7825,0.060927037961629,0.0584036450810843
mondrian_2,4,0.995,0.379374200045866,0.7825,0.060927037961629,0.0585936171091434
oracle,4,0.8925,0.155471895283707,0.7825,0.060927037961629,0.0585603060891909
cal_binning_1,5,0.78,0.32671943096147,0.5025,0.112977521627189,0.108028887118414
cal_binning_2,5,0.79,0.32497019044669,0.5025,0.11385920850389,0.108552230459686
conditional,5,0.935,0.988134601330728,0.5,0.0458544941134441,0.0216215435811027
isotonic,5,0.7875,0.327421948986427,0.5025,0.111564154098533,0.106594891263677
marginal,5,0.9875,0.408488334778425,0.5025,0.0458544941134441,0.0215901319868429
mondrian_1,5,0.935,0.377456118278109,0.5025,0.0458544941134441,0.0212986204260128
mondrian_2,5,0.965,0.382524216953059,0.5025,0.0458544941134441,0.0215255046573236
oracle,5,0.93,0.202676157891096,0.5025,0.0458544941134441,0.0218823332063351
cal_binning_1,marginal,0.899,0.321714309919405,0.725,0.0847252622147918,0.006871183084358
cal_binning_2,marginal,0.911,0.324324462509228,0.725,0.0847014010202938,0
conditional,marginal,0.892,0.983949772532064,0.725,0.119415477538808,0.0858316539300688
isotonic,marginal,0.9075,0.325824473492937,0.725,0.0837858921219796,0
marginal,marginal,0.902,0.408442576385097,0.725,0.119415477538808,0.0857040890388722
mondrian_1,marginal,0.894,0.362425889923566,0.725,0.119415477538808,0.0858617570846046
mondrian_2,marginal,0.8975,0.375843238795226,0.725,0.119415477538808,0.0858646583507344
oracle,marginal,0.9105,0.141754040945619,0.695,0.119415477538808,0.0859577408572353
