method,bin,coverage,width,risk,rmse,cal_error
binning,1,0.95,0.288513844471224,0.56,0.0818405191870921,0.0191224289459795
binning2,1,0.95,0.528083735284596,0.56,0.125187543006566,0.0262461507552136
conditional,1,0.99,0.20715301329422,0.6,0.0208671727787584,0.0124391567509786
isotonic,1,0.98,0.235574719688545,0.59,0.0613881133254025,0.0400709943205978
marginal,1,1,0.22243111271204,0.61,0.0208671727787584,0.0146906481129612
binning,2,0.99,0.129547094260061,0.39,0.0250910349722792,0.0140947760836815
binning2,2,0.99,0.18741222706921,0.39,0.0478313701707797,0.0286166280087788
conditional,2,1,0.204704697585325,0.39,0.0159507405034204,0.0091478030816323
isotonic,2,0.99,0.13022694715262,0.39,0.0250091582460154,0.0202391458603547
marginal,2,1,0.22243111271204,0.39,0.0159507405034204,0.00888243740656595
binning,3,0.99,0.118525639792479,0.3,0.0246825122676198,0.00212217701499762
binning2,3,0.99,0.181088706970483,0.3,0.0430138877798117,0.0160433514205225
conditional,3,1,0.209196498038798,0.5,0.012790814541172,0.00725807767327198
isotonic,3,1,0.128587124182866,0.31,0.0196703572396303,0.0138926062794563
marginal,3,1,0.22243111271204,0.48,0.012790814541172,0.00787034403744116
binning,4,0.9,0.19689961292367,0.82,0.0369354559110252,0.0270310497375886
binning2,4,0.91,0.283468901418988,0.82,0.0670380691297585,0.0464501846840695
conditional,4,0.99,0.226871163949009,0.88,0.0158077654038126,0
isotonic,4,1,0.199903560798264,0.85,0.0295750051696428,0.0236427640239118
marginal,4,1,0.22243111271204,0.88,0.0158077654038126,0
binning,5,0.97,0.445804936046354,0.28,0.0421553036064974,0.00473562470628884
binning2,5,0.96,0.467231750920855,0.28,0.0659963752019108,0
conditional,5,0.8,0.237161977795266,0.28,0.0178190273853733,0.019422397427835
isotonic,5,1,0.531007761404058,0.28,0.0389211438514029,0.0342857924937603
marginal,5,0.78,0.22243111271204,0.28,0.0178190273853733,0.0216089032492138
binning,marginal,0.96,0.235858225498757,0.47,0.0470700638498513,0.00732498750941565
binning2,marginal,0.96,0.329457064332826,0.47,0.0757094177639835,0
conditional,marginal,0.956,0.217017470132523,0.53,0.0168574799008353,0.00735504127859448
isotonic,marginal,0.994,0.245060022645271,0.484,0.0378692956819832,0.0261920144358016
marginal,marginal,0.956,0.22243111271204,0.528,0.0168574799008353,0.00941751945271368
