method,bin,coverage,width,risk,rmse,cal_error
binning,5,0.887,0.122982637693342,0.434,0.0318957179706345,0.00139090163441473
binning2,5,0.899,0.179268399121594,0.451,0.0535236361041963,0
conditional,5,0.904,0.0908165671755731,0.405,0.0123328428347896,0.00648785438412132
isotonic,5,0.907,0.0991609020585551,0.378,0.0185228832075082,0.0149565031386301
marginal,5,0.907,0.0871087185441839,0.4,0.0123328428347896,0.0064712693940193
binning,marginal,0.887,0.122982637693342,0.434,0.0318957179706345,0.00250528027158473
binning2,marginal,0.899,0.179268399121594,0.451,0.0535236361041963,0
conditional,marginal,0.904,0.0908165671755731,0.405,0.0123328428347896,0.00638057907628663
isotonic,marginal,0.907,0.0991609020585551,0.378,0.0185228832075082,0.0148509174212429
marginal,marginal,0.907,0.0871087185441839,0.4,0.0123328428347896,0.00663696437791224
