method,bin,coverage,width,risk,rmse,cal_error
binning,1,0.99,0.331005940939939,0.49,0.0795653605589956,0.0171900059486659
binning2,1,0.96,0.490763435804246,0.49,0.112318922978917,0.0486316437889966
conditional,1,1,0.328975370232063,0.49,0.0137810244274943,0.0112103426304059
isotonic,1,0.98,0.228704598298508,0.52,0.0574999678776901,0.0457952738127852
marginal,1,1,0.405338546834872,0.49,0.0137810244274943,0.011608444928787
binning,2,0.98,0.165683775706136,0.48,0.0430193469878245,0.00859716885967272
binning2,2,1,0.341087077302191,0.48,0.0881286328600963,0.0387338811088829
conditional,2,1,0.331304571371768,0.55,0.0121803814581227,0.00683301621397713
isotonic,2,1,0.147738690163937,0.49,0.0469583870349596,0.0451574771765892
marginal,2,1,0.405338546834872,0.63,0.0121803814581227,0.00672564058794
binning,3,0.94,0.218782797714414,0.34,0.0616756367232382,0.0357289708616475
binning2,3,0.99,0.394757788583469,0.34,0.106694630514219,0.0657678903682545
conditional,3,1,0.370374981084898,0.34,0.013439109955092,0.0102693463280549
isotonic,3,1,0.166954139581727,0.34,0.0288528337037447,0.0218338491815973
marginal,3,1,0.405338546834872,0.34,0.013439109955092,0.010932195884297
binning,4,0.97,0.406774761097246,0.58,0.0550032166215064,0.04734721297261
binning2,4,0.95,0.499861640029323,0.58,0.0992227813214998,0.0871555769669909
conditional,4,0.99,0.411611417956907,0.73,0.0174894833501494,0
isotonic,4,0.91,0.310005408754087,0.58,0.0396472695033143,0.0201047115718657
marginal,4,0.99,0.405338546834872,0.76,0.0174894833501494,0
binning,5,0.98,0.649159922723711,0.46,0.0302390035639611,0.0135487785502738
binning2,5,0.97,0.588248721618777,0.46,0.0540132647884925,0.0404980758919492
conditional,5,0.82,0.425184277124784,0.46,0.0526383697280929,0.0436273504109868
isotonic,5,0.98,0.656220673362888,0.46,0.0255299914761404,0
marginal,5,0.8,0.405338546834872,0.46,0.0526383697280929,0.0414596953986616
binning,marginal,0.972,0.354281439636289,0.47,0.0564357088315762,0.0122716556401581
binning2,marginal,0.974,0.462943732667601,0.47,0.0943700521095386,0.0102345275792846
conditional,marginal,0.962,0.373490123554084,0.514,0.026816293549289,0.0172579366477108
isotonic,marginal,0.974,0.301924702032229,0.478,0.041394465512763,0.0312082049908765
marginal,marginal,0.958,0.405338546834872,0.536,0.026816293549289,0.0142096654219106
