method,bin,coverage,width,risk,rmse,cal_error
cal_binning_10,1,0.801,0.458985328739833,0.46,0.169257128513068,0.134894535068559
cal_binning_5,1,0.768,0.471167701347433,0.43,0.177025789625804,0.139999390807891
conditional,1,0.685,0.484382749085908,0.432,0.246983007986294,0.23062526716339
isotonic,1,0.769,0.399142890795523,0.46,0.170446687898641,0.141395681886381
marginal,1,0.604,0.495088473357588,0.43,0.246983007986294,0.230511220079161
mondrian_10,1,0.764,0.437249007654044,0.46,0.246983007986294,0.23077240627911
mondrian_5,1,0.74,0.48390243273289,0.43,0.246983007986294,0.230606480239484
oracle,1,0.912,0.0977443886811075,0.43,0.246983007986294,0.230528898775277
cal_binning_10,2,0.947,0.417366489425797,0.841,0.111168373775966,0.10177521011839
cal_binning_5,2,0.958,0.449918716219284,0.952,0.124233829866406,0.11508999388285
conditional,2,0.983,0.428975057355294,0.805,0.145345482459009,0.139366881257555
isotonic,2,0.957,0.419665272969328,0.841,0.0994399919858585,0.0888899324814368
marginal,2,0.897,0.497190055797891,0.952,0.145345482459009,0.139421593768973
mondrian_10,2,0.919,0.417959261680627,0.829,0.145345482459009,0.139490036578452
mondrian_5,2,0.945,0.468125768743352,0.952,0.145345482459009,0.139397468916285
oracle,2,0.919,0.106907266388906,0.394,0.145345482459009,0.139439778669639
cal_binning_10,3,0.955,0.402557582324794,0.851,0.0917736422258898,0.0834569655943644
cal_binning_5,3,0.939,0.413893676397266,1,0.0996927900507236,0.091358364310313
conditional,3,0.993,0.396047466735158,0.763,0.0946221623624687,0.0873857454721231
isotonic,3,0.958,0.414910995751411,0.851,0.0855777218593215,0.0763642316222836
marginal,3,0.997,0.497190055797891,1,0.0946221623624687,0.0873994168083673
mondrian_10,3,0.929,0.412878909816169,0.868,0.0946221623624687,0.0873050815433904
mondrian_5,3,0.931,0.456234846652834,1,0.0946221623624687,0.0873711339375985
oracle,3,0.899,0.125856867176089,0.311,0.0946221623624687,0.0875984320130197
cal_binning_10,4,0.927,0.364288777980843,0.796,0.103443551741995,0.0989814366221104
cal_binning_5,4,0.923,0.38889542809657,0.89,0.117353039831158,0.113148250512428
conditional,4,0.968,0.361556833316348,0.836,0.0583796470734868,0.0482434598117458
isotonic,4,0.917,0.358905613796528,0.796,0.101191575025251,0.0967539397917918
marginal,4,0.999,0.497190055797891,0.89,0.0583796470734868,0.0482682726901318
mondrian_10,4,0.955,0.39048527174327,0.89,0.0583796470734868,0.0481491990823268
mondrian_5,4,0.964,0.411684213574057,0.89,0.0583796470734868,0.0479967188208622
oracle,4,0.903,0.163702256370103,0.643,0.0583796470734868,0.0481915360263296
cal_binning_10,5,0.885,0.348603920412612,0.323,0.0686757398345907,0.0537226567392797
cal_binning_5,5,0.919,0.466169534612328,0.323,0.0855080321566086,0.058233873883144
conditional,5,0.87,0.307691867998301,0.323,0.0454309255390837,0.0366515524580391
isotonic,5,0.902,0.359958952462321,0.323,0.061845681594491,0.0545648766330742
marginal,5,0.985,0.497190055797891,0.323,0.0454309255390837,0.0372138884662811
mondrian_10,5,0.904,0.3377739821302,0.323,0.0454309255390837,0.0368974630345309
mondrian_5,5,0.926,0.363928030323286,0.323,0.0454309255390837,0.0368338617937535
oracle,5,0.897,0.28225277011435,0.323,0.0454309255390837,0.0365689181351833
cal_binning_10,marginal,0.903,0.398360419776776,0.6542,0.113882140765543,0.0120661530540319
cal_binning_5,marginal,0.9014,0.438009011334576,0.719,0.124735068513166,0.0103161900665233
conditional,marginal,0.8998,0.395730794898202,0.6318,0.138961448828884,0.088065783337511
isotonic,marginal,0.9006,0.390516745155022,0.6542,0.109844030414378,0.0115766729300077
marginal,marginal,0.8964,0.49676973930983,0.719,0.138961448828884,0.0881606257666366
mondrian_10,marginal,0.8942,0.399269286604862,0.674,0.138961448828884,0.0882253173603161
mondrian_5,marginal,0.9012,0.436775058405284,0.719,0.138961448828884,0.08810166887306
oracle,marginal,0.906,0.155292709746111,0.4202,0.138961448828884,0.0884525203117176
