method,bin,coverage,width,risk,rmse,cal_error
binning,1,0.84,0.541810992690133,0.48,0.195400147357638,0.147416525596984
binning2,1,0.83,0.605404087264518,0.45,0.219636657978033,0.172589714879672
conditional,1,0.8,0.555585759185896,0.57,0.30109751108247,0.29113628989937
isotonic,1,0.8,0.560324284462335,0.45,0.199746596644508,0.162347038347613
marginal,1,0.72,0.698023790952089,0.45,0.30109751108247,0.290946490234908
binning,2,0.99,0.46747191839945,0.71,0.109557794994402,0.100177153148841
binning2,2,0.96,0.574429488146947,1,0.151374968754953,0.143602607151852
conditional,2,0.98,0.515813516184843,0.71,0.171529837867661,0.168095057513612
isotonic,2,0.93,0.525363837544816,1,0.102903116308217,0.0957762726802198
marginal,2,1,0.698023790952089,1,0.171529837867661,0.169122826321469
binning,3,0.98,0.530958081939457,0.94,0.119591630926917,0.10999877170203
binning2,3,0.96,0.585327674636372,1,0.137667495364545,0.130337927174383
conditional,3,1,0.512725205065578,0.85,0.0987262853377432,0.084153648747439
isotonic,3,1,0.502272675177142,1,0.118734156465206,0.108964174128971
marginal,3,1,0.698023790952089,1,0.0987262853377432,0.0856319648639051
binning,4,0.91,0.463953301069754,0.9,0.153816551828543,0.147957361364843
binning2,4,0.91,0.488205701244841,0.9,0.172273318348703,0.166473295186529
conditional,4,0.99,0.462560720349367,0.9,0.0632051449101762,0.0473169590169686
isotonic,4,0.89,0.405953118374597,0.9,0.149403484245958,0.14371561827237
marginal,4,1,0.698023790952089,0.9,0.0632051449101762,0.0497289221202108
binning,5,0.85,0.408338056080859,0.34,0.0832719666310536,0.0577230363305392
binning2,5,0.83,0.401279212666514,0.34,0.104742256875474,0.0739528376265249
conditional,5,0.81,0.365570570900983,0.34,0.0652619426791433,0.0456671548113321
isotonic,5,0.9,0.399541419038937,0.34,0.0814761511291018,0.0585920481907425
marginal,5,1,0.698023790952089,0.34,0.0652619426791433,0.0415457450153744
binning,marginal,0.914,0.48250647003593,0.674,0.137898541154146,0.0228075589764793
binning2,marginal,0.898,0.530929232791839,0.738,0.161713338079152,0.0284713292407978
conditional,marginal,0.916,0.482451154337333,0.674,0.166182482458847,0.114353895016125
isotonic,marginal,0.904,0.478691066919565,0.738,0.136781079419746,0.0271219715541953
marginal,marginal,0.944,0.698023790952089,0.738,0.166182482458847,0.113848506480643
