method,bin,coverage,width,risk,rmse,cal_error
cal_binning_10,1,0.897,0.332082133347994,0.455,0.0907838634554486,0.043750151972621
cal_binning_5,1,0.851,0.429237501440374,0.455,0.133347912670479,0.0565259990875592
conditional,1,0.799,0.194142781514262,0.455,0.0746261404372797,0.0570042017429615
isotonic,1,0.885,0.226863374392066,0.455,0.067425851330791,0.0430514518398483
marginal,1,0.863,0.242017805052773,0.455,0.0746261404372797,0.0570644777415685
mondrian_10,1,0.831,0.226310070851202,0.455,0.0746261404372797,0.0567999976918276
mondrian_5,1,0.846,0.236244334553043,0.455,0.0746261404372797,0.0570287337648005
oracle,1,0.925,0.0965755602899997,0.455,0.0746261404372797,0.0569708697514548
cal_binning_10,2,0.912,0.206273866940544,0.869,0.0495311706772526,0.0336805072018253
cal_binning_5,2,0.924,0.245598792387289,0.869,0.0783384600465558,0.0636740526030254
conditional,2,0.937,0.197091938887259,0.857,0.043141362308182,0.0273339906160319
isotonic,2,0.913,0.183533790560888,0.869,0.0403460027485629,0.0233171945794824
marginal,2,0.978,0.243419336866022,0.926,0.043141362308182,0.0273556968659409
mondrian_10,2,0.907,0.193638534821964,0.855,0.043141362308182,0.0272813166750175
mondrian_5,2,0.916,0.195442604259174,0.831,0.043141362308182,0.0272391396069121
oracle,2,0.893,0.10527240057295,0.764,0.043141362308182,0.0273906990917681
cal_binning_10,3,0.911,0.194251050873832,0.344,0.0401876414630264,0.0266818838450886
cal_binning_5,3,0.907,0.235685345752236,0.344,0.063154043977345,0.0521966726712055
conditional,3,0.971,0.218051305908448,0.337,0.029548673272489,0.0142641183282816
isotonic,3,0.914,0.17653555669372,0.344,0.0328372538400301,0.0203882135830499
marginal,3,0.984,0.243419336866022,0.409,0.029548673272489,0.01452213424082
mondrian_10,3,0.932,0.174960590705089,0.331,0.029548673272489,0.0140705432274367
mondrian_5,3,0.932,0.174596114857484,0.316,0.029548673272489,0.0143909417396106
oracle,3,0.899,0.125211497586874,0.296,0.029548673272489,0.0144088454508195
cal_binning_10,4,0.895,0.246981924775704,0.642,0.0504841556115967,0.0386273466520913
cal_binning_5,4,0.939,0.326476193071469,0.397,0.0735244165530198,0.0572873067867199
conditional,4,0.966,0.252283498914338,0.476,0.0284823664852918,0.0163005624292915
isotonic,4,0.933,0.240164390314996,0.537,0.0316600444488443,0.0177893205253266
marginal,4,0.954,0.243419336866022,0.448,0.0284823664852918,0.0165366264026038
mondrian_10,4,0.949,0.2478505900618,0.474,0.0284823664852918,0.0155244825132967
mondrian_5,4,0.926,0.228105816788101,0.423,0.0284823664852918,0.0163621882200614
oracle,4,0.918,0.183602381325329,0.424,0.0284823664852918,0.0161558494298109
cal_binning_10,5,0.927,0.421466254551638,0.343,0.0411502370658683,0.0046674151618527
cal_binning_5,5,0.912,0.428748164587339,0.34,0.0665930214835581,0.01096877358754
conditional,5,0.833,0.311790837500549,0.343,0.0409594015893224,0.0246347597808732
isotonic,5,0.929,0.428416213829693,0.343,0.0396175712456937,0.0163937358355818
marginal,5,0.734,0.243419336866022,0.343,0.0409594015893224,0.0238117815120739
mondrian_10,5,0.92,0.407916220275126,0.343,0.0409594015893224,0.0237328750410172
mondrian_5,5,0.914,0.401903499182444,0.342,0.0409594015893224,0.0248431069072571
oracle,5,0.906,0.351731978542743,0.343,0.0409594015893224,0.0221465483529818
cal_binning_10,marginal,0.9084,0.280211046097942,0.5306,0.0575362237852129,0.0127621432218519
cal_binning_5,marginal,0.9066,0.333149199447741,0.481,0.0868878400542948,0.0100762196448932
conditional,marginal,0.9012,0.234672072544971,0.4936,0.0464591860662509,0.0233945627381783
isotonic,marginal,0.9148,0.251102665158273,0.5096,0.0443266081967343,0.0147968510230923
marginal,marginal,0.9026,0.243139030503373,0.5162,0.0464591860662509,0.0238514551220407
mondrian_10,marginal,0.9078,0.250135201343036,0.4916,0.0464591860662509,0.0236937660930235
mondrian_5,marginal,0.9068,0.247258473928049,0.4734,0.0464591860662509,0.0239488054327589
oracle,marginal,0.9082,0.172478763663579,0.4564,0.0464591860662509,0.0238992021495409
