method,bin,coverage,width,risk,rmse,cal_error
binning,1,0.9,0.211066290945941,0.505,0.0688003241975379,0.00926809166432829
binning2,1,0.93,0.2499202120827,0.62,0.0785790180676942,0.00762355828748893
conditional,1,0.85,0.167076701419608,0.5,0.0616563069975303,0.0154678242875723
isotonic,1,0.92,0.19372836587007,0.53,0.0608085031591308,0.0114675570854912
marginal,1,0.895,0.192375710178947,0.54,0.0616563069975303,0.0173766602575326
binning,2,0.905,0.203210336443348,0.5,0.0591946094433783,0
binning2,2,0.885,0.238596451260413,0.595,0.0730035191623208,0.016626773011866
conditional,2,0.91,0.187846650447723,0.515,0.0571811195300129,0.032000148990634
isotonic,2,0.945,0.184579334532828,0.52,0.0512401040320404,0.016163471640519
marginal,2,0.925,0.192375710178947,0.515,0.0571811195300129,0.0322300957593624
binning,3,0.945,0.203276671835582,0.41,0.0525841554515756,0.00999613634025714
binning2,3,0.925,0.243024974013721,0.545,0.0666530549464392,0.0164921558941603
conditional,3,0.895,0.194841384212186,0.46,0.0574761831588219,0.0364006920974748
isotonic,3,0.93,0.187780676480173,0.43,0.0506633685588176,0.023180337342314
marginal,3,0.895,0.192375710178947,0.445,0.0574761831588219,0.0365700581051185
binning,4,0.92,0.201167063382182,0.495,0.0549216433289316,0.0112728418164056
binning2,4,0.925,0.247095070634133,0.6,0.0700292555320546,0.0113442011613798
conditional,4,0.965,0.205901434245953,0.53,0.0496134469382949,0.0276521584384359
isotonic,4,0.93,0.185997159952088,0.515,0.0443023495044998,0.0126877521942211
marginal,4,0.945,0.192375710178947,0.52,0.0496134469382949,0.027177836821013
binning,5,0.86,0.20606630330925,0.53,0.0538300933097451,0.0219174369043134
binning2,5,0.87,0.248452063925845,0.615,0.0734401749714581,0.0198477975521859
conditional,5,0.915,0.224616144152032,0.575,0.052350190207064,0.031850693196293
isotonic,5,0.865,0.19965141543436,0.57,0.051798095482517,0.0276039336887971
marginal,5,0.84,0.192375710178947,0.555,0.052350190207064,0.031461087783247
binning,marginal,0.906,0.204957333183261,0.488,0.0581663917620512,0.00836331056583444
binning2,marginal,0.907,0.245417754383363,0.595,0.0724491015188892,0.00896542636904945
conditional,marginal,0.907,0.1960564628955,0.516,0.0558152824692316,0.0266955911245499
isotonic,marginal,0.918,0.190347390453904,0.513,0.0520302606155874,0.0152966351312355
marginal,marginal,0.9,0.192375710178947,0.515,0.0558152824692316,0.0269170501297736
