method,bin,coverage,width,risk,rmse,cal_error
binning,1,0.9,0.56816827710184,0.39,0.163385801791311,0.123568788195824
binning2,1,0.92,0.689923393898367,0.39,0.19000268100247,0.140945712758542
conditional,1,0.87,0.406125019752316,0.39,0.198018323353199,0.186286633437355
isotonic,1,0.92,0.53770275439529,0.39,0.157166489839302,0.135631102801935
marginal,1,0.75,0.458208378354965,0.39,0.198018323353199,0.183586736586389
binning,2,0.97,0.416863632960567,0.87,0.0750209208057403,0.0540500122352826
binning2,2,0.96,0.605564304095943,0.87,0.121563455879173,0.10908658478445
conditional,2,1,0.39696346990165,0.93,0.0889758286335752,0.0737460631938846
isotonic,2,0.98,0.512934619595435,0.87,0.0728148194199769,0.0495471910500661
marginal,2,1,0.458208378354965,0.97,0.0889758286335752,0.0737140109354755
binning,3,0.98,0.321241889323371,0.36,0.0688442002892368,0.0633496931224277
binning2,3,0.97,0.371182908735425,0.4,0.0761642893468171,0.0711372435187439
conditional,3,1,0.426573707978673,0.66,0.0342260359564414,0.0263970905141516
isotonic,3,0.98,0.347965114760056,0.36,0.0592621474139259,0.0534155335055609
marginal,3,1,0.458208378354965,0.73,0.0342260359564414,0.026220699746103
binning,4,0.94,0.239953576220024,0.41,0.0554394706481138,0.0391573948496368
binning2,4,0.97,0.304788247125662,0.69,0.079449057352836,0.0570273937050626
conditional,4,0.99,0.374051263043958,0.7,0.0465559383963848,0.0349043173079592
isotonic,4,0.94,0.257928106484308,0.43,0.0497585805357151,0.0360671840020734
marginal,4,1,0.458208378354965,0.86,0.0465559383963848,0.0348465588491037
binning,5,0.95,0.452687495635056,0.28,0.0500404731834086,0.0321296221754747
binning2,5,0.93,0.426509013120073,0.28,0.0722546955684878,0.0399152361463857
conditional,5,0.83,0.35282787089513,0.28,0.053863683906491,0.0284054636804777
isotonic,5,0.93,0.450115530065422,0.28,0.0486021758118767,0.0305961675948221
marginal,5,0.96,0.458208378354965,0.28,0.053863683906491,0.0387535250740267
binning,marginal,0.948,0.399782974248172,0.462,0.0923473514088603,0.0212773085666505
binning2,marginal,0.95,0.479593573395094,0.526,0.116801186047975,0.00931821673111428
conditional,marginal,0.938,0.391308266314345,0.592,0.103313240047809,0.0650217959498471
isotonic,marginal,0.95,0.421329225060102,0.466,0.0875824107937879,0.0300086573515822
marginal,marginal,0.942,0.458208378354965,0.646,0.103313240047809,0.0664165438897276
