method,bin,coverage,width,risk,rmse,cal_error
cal_binning_10,1,0.86,0.222870354913845,0.52,0.0807585043007551,0.0327816958002753
cal_binning_5,1,0.845,0.397665291321239,0.52,0.11736004127704,0.0533343093376447
conditional,1,0.89,0.103989950258083,0.52,0.0203245300204678,0.0139106430611673
isotonic,1,0.945,0.122681610449073,0.52,0.0416251678730166,0.0400010905443467
marginal,1,0.97,0.468024543718208,0.52,0.0203245300204678,0.0141920982900186
mondrian_10,1,0.85,0.0821645408965879,0.52,0.0203245300204678,0.0142022623616269
mondrian_5,1,0.835,0.0821352755109791,0.52,0.0203245300204678,0.0142630952667225
oracle,1,0.88,0.0594203378867668,0.52,0.0203245300204678,0.0137587329708158
cal_binning_10,2,0.885,0.177776736742132,0.735,0.0535898321716736,0.00916405634056098
cal_binning_5,2,0.925,0.325361012636759,0.99,0.0953084279601847,0
conditional,2,1,0.217249810436584,0.655,0.0165262979531733,0.0128303308772741
isotonic,2,0.92,0.110004146008801,0.51,0.0307429676623354,0.0252520826439137
marginal,2,1,0.501521377198718,0.89,0.0165262979531733,0.0130936845836865
mondrian_10,2,0.835,0.084736219658797,0.53,0.0165262979531733,0.0133738652656566
mondrian_5,2,0.885,0.0878885692548553,0.53,0.0165262979531733,0.0130198415253873
oracle,2,0.875,0.068120201569662,0.525,0.0165262979531733,0.0122017050472193
cal_binning_10,3,0.935,0.287852021744338,0.355,0.0620760665172588,0.0440639675958072
cal_binning_5,3,0.91,0.397405709717039,0.385,0.10569131778491,0.0732622372740529
conditional,3,0.99,0.358621071552177,0.35,0.0291647471381517,0.0150772647753895
isotonic,3,0.895,0.229592258091362,0.38,0.0425778680315891,0.0282984772971308
marginal,3,1,0.501521377198718,0.465,0.0291647471381517,0.016114601945416
mondrian_10,3,0.905,0.22589624195093,0.355,0.0291647471381517,0.0156685274586969
mondrian_5,3,0.915,0.244792873373044,0.355,0.0291647471381517,0.0187071974278837
oracle,3,0.905,0.1588515683343,0.28,0.0291647471381517,0.0156038267643588
cal_binning_10,4,0.945,0.626514163544292,0.655,0.0777861846997962,0.0697052016738716
cal_binning_5,4,0.94,0.649434518051291,0.655,0.0941223057548878,0.0856678437302109
conditional,4,0.88,0.488065335120329,0.69,0.0854169205090271,0.0681491721009468
isotonic,4,0.94,0.634989847658127,0.665,0.0712976290009727,0.0637137493245206
marginal,4,0.87,0.501521377198718,0.69,0.0854169205090271,0.0659894186306424
mondrian_10,4,0.945,0.644354256900206,0.655,0.0854169205090271,0.0662007158747334
mondrian_5,4,0.94,0.643075943205911,0.655,0.0854169205090271,0.0674037830684173
oracle,4,0.915,0.463460071171529,0.66,0.0854169205090271,0.0692062184968521
cal_binning_10,5,0.79,0.682866761707269,0.455,0.0849939079637968,0.0864661520129461
cal_binning_5,5,0.785,0.690377998737298,0.455,0.0845993727955106,0.0924872592353911
conditional,5,0.675,0.559883490798561,0.455,0.14546562525652,0.162012923001879
isotonic,5,0.79,0.711785234748074,0.46,0.0876449980063955,0.0836517416718665
marginal,5,0.61,0.501521377198718,0.46,0.14546562525652,0.162585101102309
mondrian_10,5,0.805,0.736230916592873,0.455,0.14546562525652,0.159786384191474
mondrian_5,5,0.795,0.723624719872304,0.455,0.14546562525652,0.15766667232883
oracle,5,0.9,0.813175842863704,0.455,0.14546562525652,0.153877784712961
cal_binning_10,marginal,0.883,0.399576007730375,0.544,0.0728311733867408,0.0227361003432348
cal_binning_5,marginal,0.881,0.492048906092725,0.601,0.100043783117105,0.027506871165988
conditional,marginal,0.887,0.345561931633146,0.534,0.077450740423495,0.0642499166807936
isotonic,marginal,0.898,0.361810619391087,0.507,0.0587463310921815,0.0320273059595373
marginal,marginal,0.89,0.494822010502616,0.605,0.077450740423495,0.0651059260252552
mondrian_10,marginal,0.868,0.354676435199879,0.503,0.077450740423495,0.0649860706409506
mondrian_5,marginal,0.874,0.356303476243419,0.503,0.077450740423495,0.0639203249432272
oracle,marginal,0.895,0.312605604365193,0.488,0.077450740423495,0.0643588751918013
