method,bin,coverage,width,risk,rmse,cal_error
binning,1,0.78,0.373051806150271,0.4,0.14934650479028,0.136857410578106
binning2,1,0.78,0.371614286137664,0.4,0.148506585742583,0.135784268548114
conditional,1,0.71,0.535894693152691,0.4,0.263672034539735,0.257350148123362
isotonic,1,0.81,0.370711978345905,0.4,0.147431224758616,0.135093594351103
marginal,1,0.66,0.572200956390213,0.4,0.263672034539735,0.256839637952301
binning,2,1,0.399699688088137,0.94,0.0853952621546614,0.0817731374486328
binning2,2,1,0.388920168808532,0.94,0.0833514545349985,0.0797953408293769
conditional,2,0.92,0.517862093599991,0.94,0.200250557046819,0.197910482140536
isotonic,2,1,0.385788883544671,0.94,0.0848794234735824,0.0812518908410367
marginal,2,0.93,0.572200956390213,0.94,0.200250557046819,0.198139244892143
binning,3,0.99,0.408777606784617,1,0.0707312846739184,0.0681748620929675
binning2,3,1,0.393426750511965,1,0.0727154108586033,0.0695270767496004
conditional,3,0.99,0.511793494833451,1,0.152998572170194,0.149284246011083
isotonic,3,1,0.39379179762571,1,0.0693195441884281,0.0665068020100439
marginal,3,0.99,0.572200956390213,1,0.152998572170194,0.149754876275327
binning,4,0.97,0.415088675621556,0.8,0.0790879276321352,0.0710584235575757
binning2,4,0.95,0.403363648814743,0.8,0.0805007953871576,0.0717217187874541
conditional,4,1,0.504636415792188,0.8,0.108898992764237,0.105977311204945
isotonic,4,0.97,0.419268551965394,0.8,0.0739563973643452,0.0631055076061989
marginal,4,1,0.572200956390213,0.8,0.108898992764237,0.105551043656234
binning,5,0.84,0.438858996635689,0.41,0.137073524168797,0.111007030898706
binning2,5,0.84,0.427786588280602,0.41,0.135756204036076,0.111394832958297
conditional,5,0.99,0.500803514689719,0.41,0.0633822275716467,0.0502427348841476
isotonic,5,0.86,0.435528062781024,0.41,0.132254768796806,0.106250544664844
marginal,5,0.99,0.572200956390213,0.41,0.0633822275716467,0.0501810722867401
binning,marginal,0.916,0.407095354656054,0.71,0.109218766929827,0.0219139273098637
binning2,marginal,0.914,0.397022288510701,0.71,0.108811145523429,0.00510525137225657
conditional,marginal,0.922,0.514198042413608,0.71,0.172573513540759,0.138948055949698
isotonic,marginal,0.928,0.401017854852541,0.71,0.106495590847823,0.00825586852669299
marginal,marginal,0.914,0.572200956390213,0.71,0.172573513540759,0.138959753133835
