method,bin,coverage,width,risk,rmse,cal_error
cal_binning_10,1,0.785,0.334973353663019,0.47,0.134135379995332,0.12851224994428
cal_binning_5,1,0.765,0.340982936910872,0.47,0.144615841226959,0.138629038048036
conditional,1,0.935,0.986565087539804,0.47,0.0822469358578611,0.0724283783041173
isotonic,1,0.79,0.33529799887907,0.47,0.130507375818097,0.124849183491136
marginal,1,0.975,0.380633964485149,0.47,0.0822469358578611,0.0721626585075302
mondrian_10,1,0.975,0.373225747856442,0.47,0.0822469358578611,0.0720804702583216
mondrian_5,1,0.975,0.380633964485149,0.47,0.0822469358578611,0.0718505731927194
oracle,1,0.91,0.0824916123819231,0.54,0.0822469358578611,0.0721753564993399
cal_binning_10,2,1,0.335054012226007,0.91,0.0598017216744069,0.0558673620351245
cal_binning_5,2,1,0.340982936910872,0.91,0.0544155637512948,0.051323256337177
conditional,2,0.95,1.0748984332017,0.91,0.0272675943511636,0.0174274829576011
isotonic,2,0.995,0.333221532770101,0.91,0.0596761202088164,0.0551601783817305
marginal,2,1,0.381366080014798,0.91,0.0272675943511636,0.0172795525268038
mondrian_10,2,1,0.38196882816837,0.91,0.0272675943511636,0.0170652437028318
mondrian_5,2,1,0.381366080014798,0.91,0.0272675943511636,0.0175827660511911
oracle,2,0.91,0.100898943813469,0.91,0.0272675943511636,0.0177269131055797
cal_binning_10,3,0.995,0.335088580181574,0.97,0.0242348178063817,0.0201384091530419
cal_binning_5,3,1,0.340982936910872,0.97,0.012855716273855,0.00181421101950558
conditional,3,0.94,0.962940366714925,0.97,0.0560581510786134,0.0542290144860917
isotonic,3,0.995,0.331129269299761,0.97,0.025911351750208,0.0207615701302116
marginal,3,0.995,0.381596552113919,0.97,0.0560581510786134,0.0543787559714569
mondrian_10,3,0.995,0.386172060459345,0.97,0.0560581510786134,0.0538410833377419
mondrian_5,3,0.995,0.381596552113919,0.97,0.0560581510786134,0.0539348926599884
oracle,3,0.9,0.117167991007196,0.97,0.0560581510786134,0.0543927354691422
cal_binning_10,4,0.985,0.335084739297622,0.85,0.0515182768998341,0.047212337430983
cal_binning_5,4,0.99,0.340982936910872,0.85,0.0496411383365371,0.044051788166726
conditional,4,0.885,0.96772266471839,0.85,0.103129302955322,0.0991224105869871
isotonic,4,0.98,0.32960970587925,0.85,0.0504779973090869,0.0458926387609245
marginal,4,0.97,0.381602579736717,0.85,0.103129302955322,0.0992411065666741
mondrian_10,4,0.965,0.386486852385222,0.85,0.103129302955322,0.0991746572448306
mondrian_5,4,0.97,0.381602579736717,0.85,0.103129302955322,0.0990725623650608
oracle,4,0.91,0.138590909197908,0.85,0.103129302955322,0.0992265088279917
cal_binning_10,5,0.81,0.335119307253188,0.415,0.122728469606749,0.115766019466259
cal_binning_5,5,0.795,0.340982936910872,0.415,0.129182731923363,0.122289141144938
conditional,5,0.845,1.03141072860581,0.415,0.179165151881173,0.174373028881179
isotonic,5,0.81,0.3296916614824,0.415,0.120441900484701,0.113329812313689
marginal,5,0.605,0.381602579736717,0.415,0.179165151881173,0.174381404970908
mondrian_10,5,0.63,0.390085688551533,0.415,0.179165151881173,0.174381831811898
mondrian_5,5,0.605,0.381602579736717,0.415,0.179165151881173,0.174404209335922
oracle,5,0.905,0.186793642692421,0.415,0.179165151881173,0.174316254929995
cal_binning_10,marginal,0.915,0.335063998524282,0.723,0.0892998125222742,0.00181431905226843
cal_binning_5,marginal,0.91,0.340982936910872,0.723,0.0929435155302366,0.00394054803434236
conditional,marginal,0.911,1.00470745615613,0.723,0.103330925901894,0.0552975098351073
isotonic,marginal,0.914,0.331790033662116,0.723,0.0875432375690195,0.00546314276554271
marginal,marginal,0.909,0.38136035121746,0.723,0.103330925901894,0.0551269570739759
mondrian_10,marginal,0.913,0.383587835484182,0.723,0.103330925901894,0.05536989640828
mondrian_5,marginal,0.909,0.38136035121746,0.723,0.103330925901894,0.0550870432529039
oracle,marginal,0.907,0.125188619818583,0.737,0.103330925901894,0.0555113368408034
