method,bin,coverage,width,risk,rmse,cal_error
cal_binning_10,1,0.902,0.22316095686586,0.538,0.0717749747035883,0.00413444303543385
cal_binning_5,1,0.92,0.406413107080487,0.538,0.116210322165431,0.00647721562646426
conditional,1,0.87,0.113589564148187,0.538,0.0248900127983107,0.0195728994557139
isotonic,1,0.88,0.116102003888341,0.538,0.040834098504629,0.0356122931751373
marginal,1,0.993,0.414923482124443,0.538,0.0248900127983107,0.0194809339927537
mondrian_10,1,0.878,0.109875692936112,0.538,0.0248900127983107,0.0194631705218611
mondrian_5,1,0.866,0.107905319423927,0.538,0.0248900127983107,0.019467125911948
oracle,1,0.897,0.0823986618812551,0.538,0.0248900127983107,0.0195269575955371
cal_binning_10,2,0.893,0.189257385297146,0.654,0.0524136439638062,0.0259457022789214
cal_binning_5,2,0.881,0.310513068527445,0.963,0.101475812014998,0.0475622475901353
conditional,2,0.993,0.208540357176181,0.757,0.0197357014699458,0.0118743060501239
isotonic,2,0.906,0.127318871900399,0.601,0.0270818063059506,0.0213942164216412
marginal,2,1,0.439258651324282,0.963,0.0197357014699458,0.0119927687753387
mondrian_10,2,0.915,0.120270240515598,0.631,0.0197357014699458,0.0121024569778022
mondrian_5,2,0.92,0.120765499360147,0.631,0.0197357014699458,0.0121680358305549
oracle,2,0.891,0.0894944869788691,0.606,0.0197357014699458,0.0120443539377957
cal_binning_10,3,0.896,0.248136437442912,0.382,0.0602742637898591,0.0356617623890506
cal_binning_5,3,0.931,0.367204925499621,0.383,0.0924333131176587,0.0528274788766883
conditional,3,0.998,0.329933749415572,0.307,0.0326992865359448,0.0185843895092191
isotonic,3,0.945,0.237691932842968,0.358,0.0408817084021067,0.0277190048115724
marginal,3,1,0.439258651324282,0.332,0.0326992865359448,0.0185977429519428
mondrian_10,3,0.936,0.219338037179864,0.307,0.0326992865359448,0.0178950695636804
mondrian_5,3,0.928,0.23018560184084,0.382,0.0326992865359448,0.0186826414604813
oracle,3,0.918,0.157289567349501,0.293,0.0326992865359448,0.0188115058312278
cal_binning_10,4,0.927,0.515182757335444,0.719,0.0632369163014193,0.0461357264958842
cal_binning_5,4,0.942,0.570937655539872,0.719,0.0746217932958063,0.056352256454286
conditional,4,0.877,0.44099500089581,0.65,0.0692262150962128,0.0593918038813862
isotonic,4,0.91,0.492656043425879,0.664,0.0624759862156546,0.0509739139497472
marginal,4,0.871,0.439258651324282,0.682,0.0692262150962128,0.0591253120189676
mondrian_10,4,0.917,0.528248254648135,0.627,0.0692262150962128,0.059676841643803
mondrian_5,4,0.939,0.562643940837331,0.719,0.0692262150962128,0.0597461624714859
oracle,4,0.889,0.391524440675893,0.606,0.0692262150962128,0.0595742167774861
cal_binning_10,5,0.833,0.633993422053802,0.435,0.0872822659253409,0.0821198158557953
cal_binning_5,5,0.838,0.630266342601647,0.435,0.096439495052823,0.0844198568206302
conditional,5,0.709,0.509247532830876,0.435,0.13004354668731,0.126387190969145
isotonic,5,0.807,0.607893401631377,0.44,0.0904956432118258,0.0855322834816961
marginal,5,0.636,0.439160894607261,0.438,0.13004354668731,0.125867848819847
mondrian_10,5,0.827,0.657745799139787,0.443,0.13004354668731,0.126789002698803
mondrian_5,5,0.816,0.633907901969229,0.435,0.13004354668731,0.125821512911074
oracle,5,0.906,0.691376464470844,0.436,0.13004354668731,0.12563416684948
cal_binning_10,marginal,0.8902,0.361946191799033,0.5456,0.0680425241610708,0.0116175797111339
cal_binning_5,marginal,0.9024,0.457067019849815,0.6076,0.0971751871791653,0.00598150300963796
conditional,marginal,0.8894,0.320461240893325,0.5374,0.0689664365922039,0.0496710262138183
isotonic,marginal,0.8896,0.316332450737793,0.5202,0.0568592511545736,0.0296740624221836
marginal,marginal,0.9,0.43437206614091,0.5906,0.0689664365922039,0.0500290804289231
mondrian_10,marginal,0.8946,0.327095604883899,0.5092,0.0689664365922039,0.0497788937496245
mondrian_5,marginal,0.8938,0.331081652686295,0.541,0.0689664365922039,0.0493800346479108
oracle,marginal,0.9002,0.282416724271273,0.4958,0.0689664365922039,0.0500317904994156
