method,bin,coverage,width,risk,rmse,cal_error
binning,1,0.91,0.189784510286257,0.885,0.0645220150522057,0.0280444165001952
binning2,1,0.885,0.343808933159466,0.655,0.115262640475404,0.066320345283351
conditional,1,0.955,0.176920706446399,0.72,0.0281373824838102,0.0236029614276363
isotonic,1,0.915,0.0851545204523222,0.845,0.0478759003168343,0.0431739332951703
marginal,1,1,0.243073970059938,0.67,0.0281373824838102,0.0236547312938715
binning,2,0.885,0.160623483055279,0.39,0.0528765663830842,0.033627778480525
binning2,2,0.935,0.326378011193709,0.39,0.0982788423595616,0.0670544549225176
conditional,2,1,0.202847220028371,0.39,0.0107033074732755,0.00365140831190232
isotonic,2,0.95,0.0730480502517168,0.39,0.0263837358938229,0.0229450178078121
marginal,2,1,0.243073970059938,0.39,0.0107033074732755,0.00366573890564312
binning,3,0.88,0.161308450440299,0.435,0.0433307161943351,0.0238693076960718
binning2,3,0.915,0.301724005480623,0.435,0.0828846594503631,0.0509707344856914
conditional,3,1,0.225162275314687,0.475,0.0135974800428687,0.0117186741447986
isotonic,3,0.885,0.0991973916194186,0.435,0.0131279909645704,0.00693998315818778
marginal,3,1,0.243073970059938,0.49,0.0135974800428687,0.0115110473891457
binning,4,0.9,0.311550269319191,0.74,0.0299143294916854,0.0258700389518256
binning2,4,0.885,0.334041771191335,0.74,0.0525376272097506,0.0186437310396812
conditional,4,0.785,0.241438398788265,0.74,0.0268893574427778,0.0231205163272365
isotonic,4,0.905,0.322619956123367,0.74,0.0252192860041262,0.0319157335965771
marginal,4,0.78,0.243073970059938,0.74,0.0268893574427778,0.0291286163211998
binning,5,0.86,0.43791944187047,0.44,0.030481288794712,0.0246284847883815
binning2,5,0.875,0.454468403107357,0.44,0.0277310916710301,0.0185200657176047
conditional,5,0.57,0.24893027998595,0.44,0.0177728553623531,0.0193113627852497
isotonic,5,0.86,0.445376266769263,0.44,0.0316992723428627,0.0215713498725307
marginal,5,0.55,0.243073970059938,0.44,0.0177728553623531,0.0229417027209276
binning,marginal,0.887,0.252237230994299,0.578,0.0461747739362079,0.0140895042572015
binning2,marginal,0.899,0.352084224826498,0.532,0.0816618511120074,0.00708552216978847
conditional,marginal,0.862,0.219059776112734,0.553,0.0206401379784173,0.0175545932759323
isotonic,marginal,0.903,0.205079237043218,0.57,0.0309883970261554,0.0267356970405802
marginal,marginal,0.866,0.243073970059938,0.546,0.0206401379784173,0.0185157279774643
