method,bin,coverage,width,risk,rmse,cal_error
cal_binning_10,1,0.794,0.305258902853057,0.462,0.114350862459932,0.106700375746721
cal_binning_5,1,0.789,0.297941461437051,0.462,0.114960842535776,0.107171113874791
conditional,1,0.811,0.994267662847433,0.468,0.196568030732161,0.192599160692879
isotonic,1,0.817,0.307633149282498,0.462,0.113389885914354,0.105824476456841
marginal,1,0.599,0.408039991714762,0.462,0.196568030732161,0.192789908079253
mondrian_10,1,0.598,0.358910033190888,0.462,0.196568030732161,0.192714162178649
mondrian_5,1,0.606,0.383355835244146,0.462,0.196568030732161,0.192669079775654
oracle,1,0.897,0.102357481736647,0.462,0.196568030732161,0.192646341455905
cal_binning_10,2,0.983,0.30688738526493,0.88,0.059300740953734,0.056656553519302
cal_binning_5,2,0.992,0.303320205635402,0.88,0.0589641339624621,0.0563861452522603
conditional,2,0.874,1.0117943275689,0.876,0.134232041454535,0.132345366091811
isotonic,2,0.99,0.313826022068781,0.88,0.0604151009421247,0.0578349942125312
marginal,2,0.928,0.406914668174467,0.88,0.134232041454535,0.132396106624434
mondrian_10,2,0.914,0.360282584293083,0.88,0.134232041454535,0.132385291074525
mondrian_5,2,0.932,0.382106820169371,0.88,0.134232041454535,0.132388827477826
oracle,2,0.899,0.116767458503032,0.555,0.134232041454535,0.132407772246819
cal_binning_10,3,0.993,0.313247212587588,0.96,0.0443875300320169,0.0428105126764506
cal_binning_5,3,0.986,0.310184580633396,0.96,0.0449310583199092,0.043741143238846
conditional,3,0.915,0.944204123430205,0.954,0.0994047494069086,0.0970663572772057
isotonic,3,0.989,0.317067136018736,0.96,0.0440611945657634,0.0426919787172444
marginal,3,0.982,0.405515703503434,0.96,0.0994047494069086,0.0971332357249053
mondrian_10,3,0.98,0.366133986889002,0.96,0.0994047494069086,0.0970882114779268
mondrian_5,3,0.982,0.383940082823641,0.96,0.0994047494069086,0.0970363989783811
oracle,3,0.891,0.130817546610307,0.634,0.0994047494069086,0.0971223837766481
cal_binning_10,4,0.956,0.316592390313706,0.82,0.0509196904652641,0.0488664096866513
cal_binning_5,4,0.955,0.317639087188908,0.82,0.0519261717597331,0.0500897422260256
conditional,4,0.935,0.960869313379555,0.819,0.064955465216938,0.0654819390400254
isotonic,4,0.959,0.321402595102479,0.82,0.0509387926057154,0.0490768190463018
marginal,4,0.999,0.403458532788231,0.82,0.064955465216938,0.06545860699979
mondrian_10,4,0.998,0.369457567105676,0.82,0.064955465216938,0.0655227820317155
mondrian_5,4,0.999,0.387623768344373,0.82,0.064955465216938,0.06550483447575
oracle,4,0.876,0.148849687007917,0.82,0.064955465216938,0.0655239339611474
cal_binning_10,5,0.771,0.322803177845938,0.478,0.109217143153957,0.099794507487325
cal_binning_5,5,0.789,0.326419650598423,0.478,0.10977836124076,0.10042095559006
conditional,5,0.946,0.995560665349431,0.478,0.0443249731726896,0.017718400943702
isotonic,5,0.801,0.327004939551652,0.478,0.106877046748694,0.0973948717370275
marginal,5,0.985,0.400116856816462,0.478,0.0443249731726896,0.0182919337495097
mondrian_10,5,0.97,0.377001684388009,0.478,0.0443249731726896,0.0183200534271094
mondrian_5,5,0.979,0.391567939055816,0.478,0.0443249731726896,0.0182063837823548
oracle,5,0.887,0.191726714859222,0.478,0.0443249731726896,0.0176248866595748
cal_binning_10,marginal,0.8994,0.312957813773044,0.72,0.0813438991948696,0.00704609280873636
cal_binning_5,marginal,0.9022,0.311100997098636,0.72,0.0818036433449683,0.00635988421394568
conditional,marginal,0.8962,0.981339218515104,0.719,0.120600540274023,0.0904980455277807
isotonic,marginal,0.9112,0.317386768404829,0.72,0.0805805227457975,0.00590564711710213
marginal,marginal,0.8986,0.404809150599471,0.72,0.120600540274023,0.0905285726032339
mondrian_10,marginal,0.892,0.366357171173332,0.72,0.120600540274023,0.0905922691666196
mondrian_5,marginal,0.8996,0.385718889127469,0.72,0.120600540274023,0.0905609712807943
oracle,marginal,0.89,0.138103777743425,0.5898,0.120600540274023,0.0905765090681762
