method,bin,coverage,width,risk,rmse,cal_error
binning,1,0.9,0.143777867797659,0.47,0.0546695473182994,0.0123057367243391
binning2,1,0.855,0.218583429662873,0.47,0.0835285586122579,0.0214859777222448
conditional,1,0.95,0.177048621417885,0.47,0.0306664519374065,0.0216506607182688
isotonic,1,0.915,0.0828441049945855,0.47,0.0320515580704375,0.0178758609772196
marginal,1,0.95,0.184857230931113,0.47,0.0306664519374065,0.0216551321703121
binning,2,0.93,0.1037951979536,0.47,0.0183784390805684,0.00953184739250216
binning2,2,0.885,0.12331641141555,0.765,0.0328046033151486,0.0240640881560587
conditional,2,1,0.187449041008145,0.815,0.0106279494231415,0.00499598960258378
isotonic,2,0.895,0.0921070765642732,0.415,0.0122086049650103,0.00418697262786938
marginal,2,1,0.184857230931113,0.81,0.0106279494231415,0.00479675790124684
binning,3,0.85,0.127269344904812,0.255,0.0177481776123544,0.0173775510955183
binning2,3,0.905,0.152872964248798,0.41,0.029727230458465,0.0272277849389388
conditional,3,0.965,0.191797956942789,0.315,0.0106637871651469,0.00705366691044588
isotonic,3,0.89,0.127460595179397,0.32,0.0108447584072081,0.00780857683343411
marginal,3,0.98,0.184857230931113,0.295,0.0106637871651469,0.00646008156915155
binning,4,0.86,0.19966743309791,0.57,0.0206098062897132,0.00654928440216553
binning2,4,0.895,0.239418484423103,0.835,0.0395008110948432,0.0261903470497827
conditional,4,0.875,0.190688990265649,0.765,0.0106954827071715,0.00460158445818711
isotonic,4,0.93,0.221565109731477,0.82,0.016559426835916,0
marginal,4,0.855,0.184857230931113,0.765,0.0106954827071715,0
binning,5,0.885,0.415378069708833,0.38,0.0544255126057188,0.0276483394021957
binning2,5,0.815,0.358908253430013,0.38,0.0763654015554707,0.0408429657807857
conditional,5,0.625,0.206307994405768,0.38,0.0169228348486764,0.0157786715545923
isotonic,5,0.87,0.422331227554538,0.38,0.0430746509398629,0.0240957765717152
marginal,5,0.6,0.184857230931113,0.38,0.0169228348486764,0.0193340366301098
binning,marginal,0.885,0.197977582692563,0.429,0.037492465305126,0.0134368885318152
binning2,marginal,0.871,0.218619908636067,0.572,0.0571469316151184,0.0176956860790101
conditional,marginal,0.883,0.190658520808047,0.549,0.0177080582206443,0.0109881892865526
isotonic,marginal,0.9,0.189261622804854,0.481,0.0261671602034692,0.0160534916999083
marginal,marginal,0.877,0.184857230931113,0.544,0.0177080582206443,0.011896204032835
