method,bin,coverage,width,risk,rmse,cal_error
binning,1,0.965,0.116649426516843,0.66,0.0354595889586309,0.00508057068616412
binning2,1,0.945,0.168806546040772,0.69,0.0595785505012143,0.0120651997216383
conditional,1,0.9,0.045011834780273,0.695,0.013803923033011,0.0107456011034767
isotonic,1,1,0.099250279396807,0.7,0.020457656995574,0.0162254110431185
marginal,1,0.99,0.0822794394505864,0.715,0.013803923033011,0.0111426238766025
binning,2,0.935,0.119140353241515,0.525,0.0406826454316211,0.017799469955853
binning2,2,0.885,0.170077148701709,0.56,0.0675661431452253,0.0193561991809968
conditional,2,0.89,0.0652002512276431,0.56,0.027744336380811,0.02468164693359
isotonic,2,0.98,0.0962767174406383,0.56,0.0273570484027394,0.0170185993649461
marginal,2,0.905,0.0822794394505864,0.57,0.027744336380811,0.024555978264906
binning,3,0.96,0.112772058176297,0.55,0.0309775332248181,0
binning2,3,0.91,0.162863112242034,0.59,0.0508576187305083,0
conditional,3,0.945,0.0796655550019004,0.605,0.0185038634444722,0.0139402225125664
isotonic,3,0.975,0.0919583133316266,0.59,0.0171895894693239,0.00869464177815613
marginal,3,0.955,0.0822794394505864,0.615,0.0185038634444722,0.0140351250483644
binning,4,0.905,0.108187084980383,0.59,0.0298296676684602,0
binning2,4,0.905,0.164088084946201,0.625,0.0483437249539937,0
conditional,4,0.965,0.0914710994305309,0.67,0.0163665791482946,0.0133142053905076
isotonic,4,0.95,0.0965908315125295,0.635,0.0186352752912707,0.0117927871273815
marginal,4,0.92,0.0822794394505864,0.665,0.0163665791482946,0.0131056713814577
binning,5,0.7,0.108196495720441,0.615,0.0326316201821334,0
binning2,5,0.805,0.153492531297827,0.685,0.0538001557741992,0.0198535197756672
conditional,5,0.85,0.112928085655179,0.7,0.0143253150759008,0.00860188791431649
isotonic,5,0.73,0.092033700010925,0.65,0.0223782469477414,0.0153949574320519
marginal,5,0.715,0.0822794394505864,0.685,0.0143253150759008,0.00238572505696941
binning,marginal,0.893,0.112989083727096,0.588,0.0341370747488608,0.00543231581912119
binning2,marginal,0.89,0.163865484645709,0.63,0.0564497250056013,0.00855362104968516
conditional,marginal,0.91,0.0788553652191052,0.646,0.0188455247723473,0.0146830116276256
isotonic,marginal,0.927,0.0952219683385053,0.627,0.021496349619495,0.0139726024209169
marginal,marginal,0.897,0.0822794394505864,0.65,0.0188455247723473,0.0146577915396593
