method,bin,coverage,width,risk,rmse,cal_error
binning,1,0.92,0.415051107065298,0.39,0.108663338151451,0.0799605491679207
binning2,1,0.84,0.370395897230623,0.39,0.117752176223973,0.0853903527459012
conditional,1,0.86,0.414738058045209,0.39,0.153189066088926,0.137006795901412
isotonic,1,0.92,0.411057239744574,0.39,0.108249920061204,0.0803898249579029
marginal,1,0.83,0.381338112314729,0.39,0.153189066088926,0.137774665149475
binning,2,0.96,0.333685624634785,0.98,0.0789173211979928,0.0738222465581972
binning2,2,0.96,0.322578900957365,0.98,0.0833797192689252,0.0788908464084832
conditional,2,1,0.399209756545401,0.97,0.0566294750906065,0.0489741373383467
isotonic,2,0.98,0.33182299050369,0.98,0.069243014814771,0.0628625487272421
marginal,2,1,0.381338112314729,0.98,0.0566294750906065,0.0490648528033603
binning,3,0.96,0.315955804241659,1,0.0621178955941818,0.0581210305488639
binning2,3,0.97,0.304348891600045,1,0.0669516265887754,0.0629779999122226
conditional,3,1,0.391384750404637,0.99,0.0387688476389315,0.0331352497217343
isotonic,3,0.95,0.330281181877491,1,0.0563185337801464,0.051063138355938
marginal,3,1,0.381338112314729,1,0.0387688476389315,0.0334766653886087
binning,4,0.94,0.297181947729826,0.9,0.0708406784687718,0.069159281137025
binning2,4,0.94,0.312393128495437,0.9,0.0813104156658225,0.0794268208642718
conditional,4,0.98,0.394733705763114,0.9,0.0678691445796039,0.0633275271988191
isotonic,4,0.92,0.294952147410119,0.9,0.0667574365301967,0.0641785203260961
marginal,4,0.99,0.381338112314729,0.9,0.0678691445796039,0.0636728741266418
binning,5,0.89,0.381951034307075,0.35,0.074138015265255,0.0606549078937541
binning2,5,0.89,0.416119352700559,0.35,0.0903556826023067,0.0613357862682728
conditional,5,0.89,0.392148157022858,0.35,0.0991893137747175,0.09773731235615
isotonic,5,0.9,0.408801640750018,0.35,0.0648177689803011,0.0540488176400573
marginal,5,0.89,0.381338112314729,0.35,0.0991893137747175,0.096206079033918
binning,marginal,0.934,0.348765103595729,0.724,0.0805098063961409,0.0211647016439267
binning2,marginal,0.92,0.345167234196806,0.724,0.0895274326315759,0.0125800517688858
conditional,marginal,0.946,0.398442885556244,0.72,0.0923271917893665,0.0601927829853776
isotonic,marginal,0.934,0.355383040057178,0.724,0.0752891971649426,0.0252488829591804
marginal,marginal,0.942,0.381338112314729,0.724,0.0923271917893665,0.0594970107767476
