method,bin,coverage,width,risk,rmse,cal_error
binning,1,0.76,0.462378410101434,0.355,0.190726109997486,0.171201546548057
binning2,1,0.745,0.474646987590519,0.355,0.199063464776845,0.178367569857936
conditional,1,0.62,0.583308357656069,0.375,0.302412863902596,0.29051380958342
isotonic,1,0.765,0.437419858620438,0.355,0.191519079270847,0.173588669407729
marginal,1,0.77,0.69917604324513,0.355,0.302412863902596,0.292251938547535
binning,2,1,0.459654998402651,0.98,0.121692103661222,0.117366091913189
binning2,2,1,0.473006146663754,0.98,0.120647525206867,0.116352873505622
conditional,2,0.95,0.563919036819308,0.95,0.241694901386868,0.239541089288609
isotonic,2,0.995,0.45547376115293,0.98,0.117175717289356,0.112901393991976
marginal,2,0.815,0.69917604324513,0.98,0.241694901386868,0.239708381051805
binning,3,1,0.463316811819598,1,0.0804374602570307,0.0775877032246775
binning2,3,0.99,0.475171883937189,1,0.088519656413933,0.0855995678316914
conditional,3,0.975,0.537400716983113,0.995,0.191887013277036,0.192778330976288
isotonic,3,1,0.467948135280113,1,0.080112012988141,0.0770256430320901
marginal,3,0.935,0.69917604324513,1,0.191887013277036,0.192926628753217
binning,4,0.97,0.481895208166285,0.86,0.0942806114443793,0.0884637513309292
binning2,4,0.98,0.491804269152968,0.86,0.0939054324668859,0.088930199489476
conditional,4,0.98,0.486154538209572,0.86,0.133938991999533,0.127302658235449
isotonic,4,0.99,0.488708047396128,0.86,0.0924441115436292,0.0858722127628489
marginal,4,1,0.69917604324513,0.86,0.133938991999533,0.127004662478752
binning,5,0.795,0.520131564260169,0.305,0.187069067898744,0.178695216383182
binning2,5,0.785,0.522441926852924,0.305,0.192449501226594,0.184176282657022
conditional,5,0.93,0.435224160013413,0.305,0.0773451309553247,0.0413685094568204
isotonic,5,0.81,0.529851966454779,0.305,0.184522343101949,0.176763402070601
marginal,5,1,0.69917604324513,0.305,0.0773451309553247,0.0417125574594315
binning,marginal,0.905,0.477475398550027,0.7,0.142505629362281,0.0160529507295802
binning2,marginal,0.9,0.487414242839471,0.7,0.146882850386492,0.0165178693796397
conditional,marginal,0.891,0.521201361936295,0.697,0.2052376740927,0.150628050434429
isotonic,marginal,0.912,0.475880353780878,0.7,0.14101209163399,0.0142524555983234
marginal,marginal,0.904,0.69917604324513,0.7,0.2052376740927,0.150901149272682
