method,bin,coverage,width,risk,rmse,cal_error
binning,1,0.9,0.331723702445945,0.75,0.108114576065209,0.0709508037451999
binning2,1,0.85,0.333801581077125,0.75,0.110716897755052,0.071027993624258
conditional,1,0.91,0.293830129081371,0.74,0.0906070721641159,0.0604298911282486
isotonic,1,0.89,0.353277555555734,0.75,0.102821312886428,0.0729362084110582
marginal,1,0.97,0.422154438323688,0.75,0.0906070721641159,0.0621211472196883
binning,2,0.91,0.336149805155532,0.72,0.0900893494195019,0.0582017736568579
binning2,2,0.95,0.342446878449549,0.72,0.0932041827366177,0.0571097917341246
conditional,2,0.95,0.357538588110874,0.72,0.0900312979429514,0.053838271509195
isotonic,2,0.96,0.35061284645588,0.72,0.0889761745884196,0.0474738632529923
marginal,2,0.96,0.422154438323688,0.72,0.0900312979429514,0.053202898265322
binning,3,0.94,0.362650626868231,0.72,0.083139394559656,0.041860144719441
binning2,3,0.94,0.367882568235973,0.72,0.0849008849253044,0.0409075678962476
conditional,3,0.95,0.408226396500772,0.72,0.101006024184156,0.0789381041330362
isotonic,3,0.93,0.368810843090959,0.72,0.0832516272753842,0.0488917584460019
marginal,3,0.96,0.422154438323688,0.72,0.101006024184156,0.0767543598784913
binning,4,0.94,0.376226718779424,0.72,0.0884691683176319,0.0542905521309929
binning2,4,0.94,0.382650059627985,0.72,0.0908773263142256,0.0519347664215613
conditional,4,0.96,0.458425209466391,0.72,0.121876039558278,0.102053874958288
isotonic,4,0.95,0.379409971265059,0.72,0.0899564005879156,0.0533998085352575
marginal,4,0.93,0.422154438323688,0.72,0.121876039558278,0.104605540571628
binning,5,0.75,0.387286622984064,0.66,0.146359300784786,0.117088182288778
binning2,5,0.74,0.390753465603907,0.66,0.14629930697256,0.118221630646971
conditional,5,0.82,0.562740744954249,0.66,0.196664919737091,0.177964677931364
isotonic,5,0.74,0.394452507089852,0.66,0.148817243792784,0.121902951546419
marginal,5,0.62,0.422154438323688,0.66,0.196664919737091,0.180573904414769
binning,marginal,0.888,0.358807495246639,0.714,0.105796833632543,0
binning2,marginal,0.884,0.363506910598908,0.714,0.10753193669592,0
conditional,marginal,0.918,0.416152213622731,0.712,0.126529326822317,0.070861861412261
isotonic,marginal,0.894,0.369312744691496,0.714,0.105506911175422,0
marginal,marginal,0.888,0.422154438323688,0.714,0.126529326822317,0.0711764459553368
