method,bin,coverage,width,risk,rmse,cal_error
cal_binning_10,1,0.888,0.282195378974392,0.462,0.0821288229205916,0.0400871365505883
cal_binning_5,1,0.873,0.324789718819972,0.462,0.096556675127169,0.0449958632262394
conditional,1,0.824,0.314956942267957,0.462,0.115087048818983,0.100094892673741
isotonic,1,0.842,0.231249373037108,0.462,0.0757286102636282,0.0442149668761431
marginal,1,0.78,0.290765653344194,0.463,0.115087048818983,0.10018368145762
mondrian_10,1,0.834,0.27269844517757,0.461,0.115087048818983,0.100205247035183
mondrian_5,1,0.8,0.298771720117158,0.462,0.115087048818983,0.100111567473256
oracle,1,0.886,0.0996904637851383,0.463,0.115087048818983,0.100093673088533
cal_binning_10,2,0.902,0.216293198271615,0.813,0.0596335096806984,0.0545977287987005
cal_binning_5,2,0.919,0.255055509890116,0.813,0.0765195256581241,0.072489982755562
conditional,2,0.991,0.295601357760587,0.885,0.0439491283265934,0.0338394156409217
isotonic,2,0.915,0.225498727256825,0.817,0.0528724167809037,0.0454333250932374
marginal,2,0.995,0.290827668236307,0.905,0.0439491283265934,0.0339469538356948
mondrian_10,2,0.944,0.230672776985559,0.783,0.0439491283265934,0.0337371953458613
mondrian_5,2,0.963,0.237657332059204,0.807,0.0439491283265934,0.0338877153814066
oracle,2,0.899,0.109561412689674,0.574,0.0439491283265934,0.0339949987524249
cal_binning_10,3,0.889,0.215527100502895,0.558,0.0546709298750932,0.0473769414296713
cal_binning_5,3,0.915,0.245024932530261,0.558,0.0604397879717624,0.0541721866399516
conditional,3,0.993,0.291953686463333,0.818,0.0409780299445197,0.0306077254876943
isotonic,3,0.91,0.229283605924932,0.577,0.0521553162926007,0.0443620338185389
marginal,3,0.995,0.290827668236307,0.831,0.0409780299445197,0.0306679241285062
mondrian_10,3,0.949,0.223098894894777,0.52,0.0409780299445197,0.0305758957588053
mondrian_5,3,0.955,0.226230202554,0.547,0.0409780299445197,0.0304490894193858
oracle,3,0.9,0.124646604187584,0.291,0.0409780299445197,0.0304928175240765
cal_binning_10,4,0.877,0.230852562711949,0.73,0.054428883640528,0.0505378461320617
cal_binning_5,4,0.888,0.262126401442562,0.73,0.0660830020167359,0.0637217246597825
conditional,4,0.935,0.290399823725176,0.811,0.0602727000509612,0.0549626412065726
isotonic,4,0.89,0.232337754744465,0.735,0.0520643617570992,0.0470796032821015
marginal,4,0.937,0.290827668236307,0.81,0.0602727000509612,0.0549814010420863
mondrian_10,4,0.889,0.253312774029318,0.727,0.0602727000509612,0.054864739061028
mondrian_5,4,0.902,0.253171504178785,0.727,0.0602727000509612,0.0550337734659273
oracle,4,0.889,0.151946208586507,0.66,0.0602727000509612,0.0549040241516323
cal_binning_10,5,0.87,0.272683833003675,0.362,0.056900423109956,0.0264926033097894
cal_binning_5,5,0.885,0.326443936207714,0.362,0.0721594160781798,0.034443671325831
conditional,5,0.842,0.312578209075891,0.364,0.078414249317756,0.0704756153921871
isotonic,5,0.894,0.274840604644001,0.362,0.0467125292459064,0.0284367394276794
marginal,5,0.818,0.290827668236307,0.364,0.078414249317756,0.0708870775727976
mondrian_10,5,0.859,0.312685954244132,0.362,0.078414249317756,0.0707667143224259
mondrian_5,5,0.848,0.319192234956903,0.362,0.078414249317756,0.0709334275880781
oracle,5,0.894,0.226502847660064,0.364,0.078414249317756,0.0706540227397679
cal_binning_10,marginal,0.8852,0.243510414692905,0.585,0.062434559546798,0.00536815481073008
cal_binning_5,marginal,0.896,0.282688099778125,0.585,0.0753728621891426,0.0057224349181482
conditional,marginal,0.917,0.301098003858589,0.668,0.0729895149897089,0.0483040543599846
isotonic,marginal,0.8902,0.238642013121466,0.5906,0.0568212108987815,0.00991404111869959
marginal,marginal,0.905,0.290815265257884,0.6746,0.0729895149897089,0.0483610389380635
mondrian_10,marginal,0.895,0.258493769066271,0.5706,0.0729895149897089,0.0482280633745327
mondrian_5,marginal,0.8936,0.26700459877321,0.581,0.0729895149897089,0.0482896452247425
oracle,marginal,0.8936,0.142469507381793,0.4704,0.0729895149897089,0.0481682326764116
