method,bin,coverage,width,risk,rmse,cal_error
cal_binning_10,1,0.844,0.359931070677074,0.478,0.119864520734536,0.0794425867193744
cal_binning_5,1,0.853,0.418582492842552,0.45,0.129986072580674,0.0826714470732652
conditional,1,0.837,0.35038604183523,0.444,0.146699713628648,0.127588553311771
isotonic,1,0.885,0.356429322563796,0.46,0.11106191294676,0.0812425059518168
marginal,1,0.786,0.382602922254662,0.474,0.146699713628648,0.127379699083538
mondrian_10,1,0.795,0.37302702737773,0.494,0.146699713628648,0.127503032863058
mondrian_5,1,0.791,0.374323852607705,0.476,0.146699713628648,0.127467677683562
oracle,1,0.885,0.0865340818188306,0.433,0.146699713628648,0.127685639167893
cal_binning_10,2,0.891,0.313525444614132,0.721,0.0869123372725058,0.0773326450713083
cal_binning_5,2,0.881,0.350601765968497,0.801,0.107649950968433,0.0998453864762539
conditional,2,0.957,0.356880902056387,0.752,0.101973143861228,0.0948582842981709
isotonic,2,0.918,0.335766103337963,0.789,0.0823644405323284,0.0716292798505621
marginal,2,0.911,0.382842321092257,0.837,0.101973143861228,0.0951073018663533
mondrian_10,2,0.88,0.342398928394709,0.677,0.101973143861228,0.094884436858769
mondrian_5,2,0.871,0.360161764398674,0.758,0.101973143861228,0.0947121404732756
oracle,2,0.886,0.103237118785543,0.39,0.101973143861228,0.0947742961461607
cal_binning_10,3,0.947,0.310820720971484,0.693,0.0758170385993038,0.0668149815462638
cal_binning_5,3,0.957,0.32064441202327,0.625,0.0836754754191435,0.0752518997117752
conditional,3,0.987,0.344065021914744,0.789,0.0677856292717314,0.0577110434643531
isotonic,3,0.948,0.327767120355283,0.7,0.0723124874116587,0.0634270325276622
marginal,3,0.981,0.382842321092257,0.903,0.0677856292717314,0.0573766162736248
mondrian_10,3,0.963,0.323119042170123,0.686,0.0677856292717314,0.0575351029088022
mondrian_5,3,0.974,0.337650499052042,0.811,0.0677856292717314,0.0573268471125477
oracle,3,0.929,0.135750514699411,0.314,0.0677856292717314,0.0576631471216736
cal_binning_10,4,0.928,0.342946023412395,0.845,0.0730678584106613,0.0658679496195502
cal_binning_5,4,0.912,0.385759802607177,0.753,0.1026118990165,0.0965864788938069
conditional,4,0.975,0.354226336632417,0.86,0.0587695114106664,0.0474868266290124
isotonic,4,0.944,0.36162847129844,0.836,0.0684364233609539,0.0603832040810188
marginal,4,0.972,0.382842321092257,0.868,0.0587695114106664,0.0476384660155513
mondrian_10,4,0.959,0.350294288623186,0.845,0.0587695114106664,0.0474896903928226
mondrian_5,4,0.981,0.369925086822268,0.865,0.0587695114106664,0.0473701416616531
oracle,4,0.912,0.196215287980475,0.763,0.0587695114106664,0.0477928671322791
cal_binning_10,5,0.884,0.502017395584944,0.386,0.0781042690521304,0.0585843240100372
cal_binning_5,5,0.889,0.518856311753464,0.386,0.0868512880157139,0.0488004085664137
conditional,5,0.84,0.373440175167407,0.386,0.0566115380270939,0.0390310222938138
isotonic,5,0.893,0.516430518798523,0.386,0.0727885918986443,0.061883905267012
marginal,5,0.848,0.382842321092257,0.386,0.0566115380270939,0.0386159564883967
mondrian_10,5,0.909,0.503116142981164,0.386,0.0566115380270939,0.0384398202521029
mondrian_5,5,0.903,0.454480749236613,0.386,0.0566115380270939,0.0386412899327301
oracle,5,0.905,0.3957218496776,0.386,0.0566115380270939,0.039130634824146
cal_binning_10,marginal,0.8988,0.365848131052006,0.6246,0.0884405674110543,0.0146030550197881
cal_binning_5,marginal,0.8984,0.398888957038992,0.603,0.103497656248666,0.0130218440597134
conditional,marginal,0.9192,0.355799695521237,0.6462,0.0929224852150179,0.0468819938544877
isotonic,marginal,0.9176,0.379604307270801,0.6342,0.0828606885806359,0.0178930691260989
marginal,marginal,0.8996,0.382794441324738,0.6936,0.0929224852150179,0.047148216767076
mondrian_10,marginal,0.9012,0.378391085909382,0.6176,0.0929224852150179,0.047926255789681
mondrian_5,marginal,0.904,0.379308390423461,0.6592,0.0929224852150179,0.0472847616462096
oracle,marginal,0.9034,0.183491770592372,0.4572,0.0929224852150179,0.0473115111408455
